y,rr,longstring,person_total,eta
0,-0.891285,0.257879,0.829076,-1.079583
0,-0.396032,1.767187,-0.887601,-0.349640
0,-0.357611,0.257879,0.579630,-0.010664
0,0.770319,-1.251429,0.906489,1.602293
0,-2.159550,-1.251429,1.132823,-5.911148
0,-0.445910,1.767187,-0.353358,0.285736
0,-0.662370,0.257879,-0.027293,-1.699501
0,0.183136,-1.251429,0.337524,-0.787571
0,-0.753971,-1.251429,0.205868,-3.484360
0,-1.703550,-1.251429,0.299950,-5.889660
0,-0.259939,0.257879,-1.369760,-2.554700
1,-2.703882,0.257879,3.256855,-2.435553
1,0.970134,-1.251429,-0.277504,0.433034
0,-1.486963,-1.251429,-0.759121,-6.834271
0,-0.557230,0.257879,-0.916016,-2.697148
0,-1.035442,0.257879,-0.876345,-3.919561
0,-1.851663,0.257879,-0.326679,-5.312419
0,0.825686,-1.251429,-0.171359,0.199304
0,-0.092450,-1.251429,0.214796,-1.701547
1,-1.186402,0.257879,-0.453979,-3.715643
0,0.234877,0.257879,1.081234,2.296455
1,-1.145624,0.257879,-0.654471,-3.895066
0,-0.155023,0.257879,0.498848,0.415127
0,-1.504748,0.257879,3.152023,0.621988
0,0.302065,1.767187,-0.557140,1.993754
0,-0.258165,0.257879,1.028827,0.901854
0,-1.468053,-1.251429,-0.068905,-5.790384
0,-0.415335,0.257879,-0.786081,-2.130506
0,-0.788238,0.257879,0.142458,-1.791984
0,-2.906724,-1.251429,0.993447,-8.110862
0,-1.654748,-1.251429,-0.348929,-6.692889
0,1.887271,0.257879,-0.024652,5.126121
0,-0.785540,0.257879,0.087114,-1.864412
0,-1.199621,0.257879,-0.350216,-3.601688
0,0.318077,1.767187,0.755684,3.925880
0,-1.195311,0.257879,0.491246,-2.379208
0,-0.457844,0.257879,-0.948956,-2.478636
0,1.480048,0.257879,-0.428578,3.455265
0,-1.486963,-1.251429,-0.759121,-6.834271
0,-0.810703,0.257879,1.194258,-0.338446
0,-1.414334,-1.251429,0.508864,-4.815187
0,-0.702926,1.767187,0.474911,0.790025
1,-2.109187,0.257879,0.256740,-5.161852
1,-3.626016,0.257879,4.911671,-2.521370
1,-2.164197,-1.251429,0.720760,-6.516580
0,-1.963284,0.257879,-0.314496,-5.593539
0,0.571961,-1.251429,-0.410343,-0.823485
1,-0.785540,0.257879,0.087114,-1.864412
0,-1.037291,-1.251429,-0.205775,-4.834808
0,-0.567734,-1.251429,0.122371,-3.106226
0,0.302065,1.767187,-0.557140,1.993754
0,1.887271,0.257879,-0.024652,5.126121
0,0.022061,0.257879,0.629666,1.077194
0,0.782777,0.257879,0.575290,3.034314
0,-1.796011,-1.251429,0.059810,-6.482636
0,0.781143,-1.251429,2.599775,4.068061
0,-1.397594,-1.251429,0.887644,-4.225297
0,-1.926100,1.767187,1.022549,-1.694591
0,-2.121128,0.257879,1.053293,-4.047483
0,-1.249004,0.257879,3.228023,1.415627
1,0.422553,-1.251429,0.915610,0.684938
0,0.426910,1.767187,-0.655955,2.185587
0,-0.448015,-1.251429,1.955777,-0.147450
0,-0.927517,0.257879,-0.827992,-3.561214
0,-1.352716,-1.251429,-0.426538,-5.996460
0,-0.396032,1.767187,-0.887601,-0.349640
0,0.764011,-1.251429,0.319599,0.740823
0,-0.400518,-1.251429,0.267242,-2.450338
0,-1.062616,-1.251429,-1.251915,-6.408067
0,1.098329,-1.251429,-0.004159,1.169403
0,-1.062616,-1.251429,-1.251915,-6.408067
0,0.434118,0.257879,1.050567,2.785412
0,0.438365,-1.251429,-0.045751,-0.656251
0,-0.318910,-1.251429,-0.237810,-2.958809
0,-0.110269,0.257879,-0.914585,-1.499199
0,0.186073,0.257879,1.308773,2.493326
0,1.503453,0.257879,0.679221,5.112120
0,0.021100,-1.251429,-0.000484,-1.707541
0,0.400788,0.257879,0.604832,2.054775
0,-0.445910,1.767187,-0.353358,0.285736
0,0.051506,0.257879,-0.714912,-0.779006
0,-0.417378,0.257879,-1.225960,-2.769001
0,-0.634470,-1.251429,-1.127260,-5.083130
0,-1.047786,0.257879,-0.353896,-3.200733
0,-0.174698,0.257879,0.802269,0.799137
0,-1.387587,-1.251429,-1.100650,-7.059874
0,1.515633,0.257879,-0.423974,3.557100
0,0.879794,-1.251429,-0.098980,0.448234
0,-1.414334,-1.251429,0.508864,-4.815187
0,-1.266158,0.257879,0.469325,-2.600312
0,-2.854656,-1.251429,1.027589,-7.922415
0,-0.775874,0.257879,-0.710847,-2.986894
0,-0.336882,0.257879,-1.461383,-2.892424
1,0.058913,0.257879,1.063842,1.800616
0,-0.275436,-1.251429,-0.807286,-3.662022
0,-1.135063,-1.251429,-0.494099,-5.511333
0,-0.695244,1.767187,-0.764384,-0.972890
0,-0.141273,-1.251429,1.412316,-0.108827
0,-1.387587,-1.251429,-1.100650,-7.059874
1,-4.099833,1.767187,0.078709,-8.868914
0,-3.897666,1.767187,-0.070615,-8.542886
0,-0.318910,-1.251429,-0.237810,-2.958809
0,-0.836187,0.257879,1.123887,-0.507901
0,-2.003277,0.257879,-0.024904,-5.283793
0,-1.468053,-1.251429,-0.068905,-5.790384
0,-1.403599,0.257879,2.417237,-0.164808
0,-0.328169,0.257879,-0.844146,-1.980846
0,-1.518632,-1.251429,0.512372,-5.089198
0,-1.545107,-1.251429,-0.181182,-6.158130
0,0.732373,0.257879,0.594515,2.927118
0,-0.318910,-1.251429,-0.237810,-2.958809
0,-0.134457,0.257879,0.642017,0.676189
0,-0.188703,0.257879,1.059965,1.132516
0,-0.939185,-1.251429,0.226600,-3.950084
0,1.515633,0.257879,-0.423974,3.557100
0,-0.766225,0.257879,-0.037172,-1.991591
0,0.217668,0.257879,1.053998,2.211214
0,0.581219,0.257879,1.549705,3.897306
