y,rr,longstring,person_total,eta
0,-0.164509,0.761899,0.913421,1.612604
0,1.594995,-0.323132,-0.421262,3.051440
0,1.017735,-0.323132,0.181983,2.375051
0,-0.687312,-0.323132,0.195698,-2.167235
0,-0.056517,-0.323132,-0.743377,-1.830900
0,-0.337436,-0.323132,-0.497993,-2.229397
0,0.667692,-0.323132,0.178918,1.434067
0,-0.390453,-0.323132,1.421544,0.391157
0,-1.197109,-0.323132,0.674016,-2.842900
0,0.738964,-0.323132,2.389968,4.806683
0,0.246221,-0.323132,0.484407,0.746008
0,-0.576498,0.761899,-0.278211,-1.204592
0,0.333664,-0.323132,-0.520163,-0.465707
0,-0.264847,0.761899,1.079969,1.583820
0,0.225053,-0.323132,-0.191712,-0.283633
0,-0.127596,-0.323132,-0.596219,-1.809307
0,0.678944,-0.323132,0.571354,2.028926
0,-0.111678,-0.323132,-1.239959,-2.693122
0,1.035058,2.931961,-0.039430,6.147219
0,-0.481487,-0.323132,-0.809452,-3.063038
0,0.290749,-0.323132,-0.442746,-0.469118
0,-0.456181,-0.323132,0.093654,-1.695671
0,3.145277,0.761899,1.438345,11.223686
0,-0.541409,-0.323132,0.151200,-1.840894
0,3.129631,-0.323132,2.316919,11.098027
0,0.440633,-0.323132,-0.868371,-0.680607
0,1.296159,-0.323132,-0.505293,2.130946
0,-0.627375,-0.323132,-0.442912,-2.925892
0,0.804160,-0.323132,-0.440271,0.908124
0,0.822483,-0.323132,-1.274626,-0.243571
0,-0.787049,-0.323132,0.945282,-1.355364
0,0.599513,-0.323132,-0.557013,0.192568
0,-1.077901,-0.323132,0.671118,-2.528117
0,0.471338,0.761899,-0.977557,0.592569
0,-0.245148,-0.323132,-0.750168,-2.345376
0,0.819622,-0.323132,-0.273951,1.188848
0,0.932924,-0.323132,-1.227087,0.120339
0,0.498464,-0.323132,-1.623644,-1.612786
0,0.110170,-0.323132,-0.673807,-1.284796
0,0.367983,0.761899,0.067755,1.820342
0,0.622319,-0.323132,-0.314129,0.603123
0,-0.775687,-0.323132,0.328869,-2.212043
0,-0.333748,-0.323132,0.081793,-1.385160
0,-1.005291,-0.323132,1.360842,-1.341261
0,-0.778417,-0.323132,0.243616,-2.342034
0,-0.229124,-0.323132,-0.845687,-2.439963
0,2.404151,-0.323132,0.138209,6.021551
0,1.239711,0.761899,-0.017030,4.030722
0,1.716380,-0.323132,0.090384,4.112528
0,2.859671,-0.323132,-0.119186,6.869925
0,-1.157006,-0.323132,1.626702,-1.364590
0,-0.538192,0.761899,-0.740551,-1.767455
0,2.703969,-0.323132,0.971576,8.023042
0,-0.774165,-0.323132,-0.145333,-2.890397
0,0.404846,-0.323132,0.083508,0.593493
0,0.316501,-0.323132,-0.663319,-0.717645
0,-1.049880,-0.323132,1.352913,-1.471973
0,-0.254157,-0.323132,0.341908,-0.797874
0,0.684522,-0.323132,-0.512124,0.484618
0,2.167762,-0.323132,0.027487,5.229730
0,0.425852,-0.323132,-0.772765,-0.582567
0,2.087195,4.016992,6.706387,20.018371
0,-0.265851,-0.323132,0.619574,-0.429574
0,-1.171795,-1.408163,2.853907,-0.986240
0,-0.495600,-0.323132,0.241723,-1.588056
0,-0.359373,0.761899,-0.817557,-1.399825
0,0.426602,-0.323132,0.270889,0.921363
0,0.519769,-0.323132,0.430290,1.400033
0,2.022646,-0.323132,4.279426,10.960423
0,0.311962,-0.323132,-0.090232,0.094943
0,0.176515,-0.323132,0.554966,0.661046
0,0.611558,-0.323132,1.269121,2.852787
