y,rr,eta
0,-2.435713,-4.470644
0,-1.050803,-2.360681
0,1.750798,2.731366
0,0.237842,4.402277
1,-0.497547,-4.627582
1,-0.054021,0.034503
0,1.641828,4.647106
0,-0.512988,-2.382183
1,-0.895435,-4.219493
0,0.110929,-0.298831
0,-1.030363,-1.277053
0,-1.254242,-2.527200
1,0.059843,-2.024299
0,-0.681899,-1.706300
0,0.790208,0.105364
0,0.448189,0.704235
1,0.361895,-1.114706
0,1.231612,1.412492
0,0.567293,4.008117
1,0.576364,1.057437
1,0.261684,-2.501639
1,0.429382,0.201732
0,0.761678,5.796675
1,0.881386,1.573201
0,-1.162662,-2.773165
0,-0.188827,-1.902794
0,0.506735,-2.589387
0,-0.452487,0.119097
0,-0.164624,1.944382
0,0.276548,2.019699
0,-0.595919,-1.084192
1,0.181692,0.604943
1,0.654278,5.758737
0,-0.638680,-4.012725
0,1.194058,5.090373
1,1.420956,6.145060
1,1.168141,1.992199
1,1.279269,4.285729
0,-0.175212,0.628018
0,-0.273387,0.546015
0,-1.852896,-0.035837
0,-0.034768,3.569183
0,-0.245072,-1.490550
0,0.577596,-0.616295
0,-1.875606,-4.563879
0,1.038445,-0.218513
0,-1.719625,-3.857774
1,-0.420499,1.752031
0,-2.003683,-5.557061
0,-0.767676,2.164810
1,1.553686,9.639806
0,0.387689,-0.172500
0,0.179872,1.198484
0,-0.310425,0.882402
0,2.048534,6.886959
0,0.155640,-0.873096
0,-2.317118,-5.615392
1,1.046232,2.462089
1,-1.152774,-5.051911
0,-0.598485,0.091820
0,0.548242,0.911807
0,1.058872,2.638505
1,0.988988,4.820007
0,0.710174,0.086579
0,-0.096191,1.081302
1,0.469587,7.032328
0,0.079928,0.622866
0,2.037158,7.811062
0,-1.177715,-3.432751
0,1.456820,5.325415
0,-0.276741,-1.365153
0,-0.087868,-1.141408
0,0.799284,1.626208
0,1.533637,3.467750
0,1.886875,2.889769
0,-0.814901,-3.555118
0,-0.012399,3.385597
0,-0.624808,-3.460109
0,-0.999001,-0.570594
0,-0.105126,3.053003
0,0.615979,0.104500
0,0.113726,-3.030436
1,0.782813,0.908405
0,1.326177,0.472917
0,0.243032,-2.168328
0,0.359148,-0.390536
1,0.572372,4.261647
1,0.199320,2.299648
0,0.150116,-1.099764
0,-1.380053,-2.814714
0,-2.227168,1.215146
1,0.297525,-2.662499
0,0.232431,0.443026
0,-2.040431,-6.316175
0,0.861732,0.683583
1,0.655896,-1.096954
1,1.777167,4.798755
0,-1.105740,-2.027189
1,-0.790562,0.524283
0,0.549604,2.270890
0,0.289311,2.575586
0,-1.363811,-0.951366
0,0.377610,0.944255
1,-0.193462,0.063101
0,-1.217228,-0.096133
0,2.127414,5.660879
0,0.147555,1.506117
1,-0.832927,-2.957330
0,0.303118,2.038836
0,0.179385,-0.889034
1,-0.137944,-0.531997
1,-0.708080,-2.638292
0,-0.339692,3.840114
0,-0.293608,-1.602653
0,-1.191435,-2.729460
0,-0.687127,0.239036
0,-0.681199,3.077606
0,0.994132,0.588290
1,-0.138637,-0.722655
1,-0.698437,-2.205443
0,1.004036,2.753521
1,1.402023,2.548291
1,-0.266335,-2.640814
0,0.451934,0.834515
0,-0.018130,-1.087341
0,-1.669488,-5.561430
0,-0.643587,-2.295368
0,1.617178,4.613204
0,0.778077,0.269636
0,0.153809,-1.688228
0,0.941554,10.397180
1,0.485469,0.346429
0,-0.870533,-3.917349
0,-0.316411,2.365912
1,1.247097,1.805220
