y,rr,eta
0,-0.452733,-3.087974
0,1.113549,2.165539
0,0.024850,-0.215698
0,-0.582094,-3.970534
0,1.012283,6.087519
0,-0.459117,-0.992926
0,0.008883,4.590996
0,0.701843,0.873090
0,-0.119359,-1.416220
0,-0.429155,-1.537152
0,0.892158,2.941354
0,0.079845,0.465365
0,-0.114272,-0.507917
1,1.956312,7.537456
0,1.789557,6.866515
1,1.846308,9.475229
0,1.913694,7.074234
0,0.403156,3.830140
0,1.096142,1.176368
0,0.051149,0.890944
0,-0.816606,-2.518899
0,-0.803316,-4.220857
0,-0.982680,-5.118045
0,-1.199114,-5.345706
0,-0.804706,-1.537770
0,1.660828,8.366127
0,-0.498086,-2.800102
0,-0.398042,-2.273050
1,-0.630906,-3.468231
0,-0.474357,-2.244250
0,-0.622194,-1.471391
0,1.371883,6.852946
0,0.744227,1.726806
0,-1.554652,-6.082409
0,0.116414,3.469007
0,-0.102168,0.242537
0,0.904757,3.554549
0,0.141808,-2.106925
1,1.971176,5.990514
0,-0.671846,1.636912
0,-1.098937,-3.875423
0,1.119396,3.308563
0,-1.659493,-5.176720
0,0.693130,3.121796
0,-0.567961,-3.105550
0,-0.998752,-5.984030
0,-0.742240,-4.354211
0,-0.047295,0.237280
0,-0.836601,-3.892075
0,0.135145,-0.468716
1,1.367280,2.753909
0,-0.744828,-4.043023
0,0.049144,-0.958097
0,-0.020871,3.328403
1,2.216496,16.991149
0,-1.600366,-6.946998
0,0.443759,5.576654
0,-0.162455,-0.683057
0,-0.982144,-3.081476
0,-0.810164,-1.541271
0,-0.172121,-2.095677
0,-1.536282,-6.390883
0,-0.363139,-2.823497
0,0.130048,-0.010121
0,-0.458885,-3.256594
0,-0.756793,-4.448805
0,-0.647024,-2.090025
0,-0.099396,1.015618
0,-0.167589,-0.792928
0,-0.787213,-3.929753
1,2.467723,8.458665
0,-0.535813,-2.038773
0,-0.181597,0.429185
0,-1.024184,-5.343393
0,0.786492,2.956926
0,0.186024,2.285766
0,1.054721,5.266026
0,-0.013009,-2.924067
0,-0.196662,-2.377209
0,0.605458,0.081123
0,-0.604862,-2.400712
0,-0.119557,-2.862358
0,0.620163,3.473785
0,0.741373,6.315110
0,-0.621361,-1.496349
0,-0.903178,-1.397833
0,-0.740667,-3.662660
0,-1.364147,-5.000683
0,-1.134487,-4.324929
0,0.141779,2.108299
0,-1.450319,-5.927747
0,0.354272,2.083138
0,-1.227627,-4.615572
1,2.078589,8.596756
0,0.013252,-1.452984
0,-1.596212,-6.875113
0,-0.489288,-0.681263
0,-0.205858,-1.625115
0,-1.036556,-3.135738
0,0.295324,1.993614
0,0.037807,0.216161
0,-0.814753,-2.949614
0,0.826291,4.193244
0,-0.667697,-3.371973
0,0.260626,-1.376901
0,-1.380075,-5.310337
0,0.326567,1.594974
0,0.029747,0.997937
0,0.012163,2.443233
1,0.929087,4.636080
0,0.463859,1.063229
0,1.819953,7.930028
0,-0.633691,-3.996370
0,0.978046,2.503618
0,-0.394906,-2.932089
0,-0.742751,2.421463
0,1.417761,8.216921
0,-0.040693,-1.425844
0,0.690921,-0.401446
0,0.018396,-0.119810
0,0.138077,3.571873
0,2.491519,9.021496
0,-0.286390,-3.056799
0,0.628631,1.779912
0,0.663771,8.267760
0,-0.098771,-2.025315
0,-1.243858,-1.408787
0,1.284747,2.182296
0,0.328919,-0.353228
0,0.941829,3.810500
0,-0.943588,-1.239751
0,0.343190,-0.448951
0,-0.067747,-1.402612
0,-0.929550,-0.006481
0,1.714894,7.494160
0,-1.086602,-3.795707
0,0.970449,2.180669
1,1.249311,5.804413
0,-0.447693,1.996910
0,-1.240136,-3.087265
0,-0.096134,1.039348
0,1.827082,3.556660
0,0.512451,2.201349
0,-0.486164,-1.123963
0,1.230230,4.379548
0,-0.809961,-4.419471
0,-0.212587,-1.025057
0,-0.874929,-0.412011
0,-0.048358,-2.342942
0,-0.087057,5.059383
0,-0.506247,-2.460717
0,-0.537879,-2.264636
0,0.762661,1.207341
0,-0.349971,-0.745099
0,-0.589734,-2.549791
1,1.556113,7.990181
0,-0.531239,-2.172374
0,-0.652729,-2.644144
0,-0.858234,-4.147707
0,-0.694811,-5.202709
0,0.815008,4.645352
0,0.492735,3.789992
0,-0.545418,-2.810489
0,2.337599,10.053752
0,1.198954,6.407898
0,-1.017568,-4.566270
0,-1.734770,-7.643127
1,0.460633,2.441133
0,-0.045559,4.377407
0,0.256151,3.061486
0,1.332737,37.041318
0,0.207544,-0.786248
0,0.774195,3.101653
0,2.461323,39.602984
0,0.423224,0.746286
0,-0.676959,-3.262738
0,-0.894795,-3.645944
0,-1.088935,-5.174263
0,-0.687479,-4.240621
0,0.888050,6.706345
0,0.801025,0.513481
0,-0.521899,1.112302
0,0.384535,-0.495397
0,0.315295,-0.122654
0,-0.186462,-2.037390
0,-0.657626,-2.033343
0,1.169910,6.514857
0,1.427889,8.240972
0,-0.325923,-0.234956
0,-0.543226,-0.088629
0,-0.478555,-3.142324
0,-1.003217,-4.520347
0,-1.173359,-6.146289
0,-0.671398,-2.502152
1,-0.042121,-0.542363
0,-0.575120,-1.789147
0,-0.354135,-0.284370
0,1.043852,2.226442
0,-0.071304,-0.860988
0,-0.535411,-0.835801
0,0.376666,-0.424481
0,-1.009839,-4.098141
0,0.110238,2.174593
0,-0.695810,0.597153
0,-1.062791,-3.531945
0,-0.116283,-0.557175
0,-0.807563,-3.413880
0,-1.245089,-4.937763
0,-0.427399,-3.695458
0,-0.789365,1.349699
0,-0.224362,2.175556
0,-1.359746,-3.700823
0,-0.105531,-0.684858
0,0.767170,1.505088
0,0.249805,0.695437
0,0.225873,-1.871375
0,-1.432198,-1.444150
0,-0.754499,-1.898808
0,-0.502639,16.962332
0,0.892502,4.207701
0,1.311164,9.986779
0,-0.626893,-0.809052
0,-0.018305,2.484575
1,2.139064,10.451617
0,-1.530060,-6.209319
0,-0.453329,-4.166785
0,-0.430160,-0.653916
1,0.576375,19.051404
0,-0.322437,-0.952292
0,-0.296914,-2.411821
0,1.613906,6.344244
0,-0.238963,-0.142365
0,1.424083,10.716694
0,-1.298506,-3.983034
0,1.029311,2.874941
0,-1.095590,-5.261308
0,-1.190999,-5.294641
0,-1.391434,-4.886154
0,-0.007233,1.888494
0,0.251366,8.061710
0,0.947666,7.177342
0,-0.230928,2.350538
0,-0.403599,-2.704013
0,-0.450597,-2.691691
0,0.104094,2.154354
0,-1.085555,-3.962293
0,0.095566,3.915321
0,-0.308839,-2.585010
0,0.547763,3.253408
0,1.771610,10.886779
0,1.442141,3.354558
0,-1.028544,-4.538856
0,1.355385,6.400239
