y,rr,eta
1,-0.824718,1.021273
0,-0.255791,-1.702175
0,-1.101123,-2.209068
0,-0.556158,1.310371
0,0.437603,1.036797
1,-0.077279,1.479218
1,-0.388380,18.081194
0,-0.721806,3.967859
0,-0.593289,-5.014533
0,-0.469361,-2.451371
0,-0.670812,-2.723817
0,0.401636,1.247773
0,0.601152,-1.475365
0,0.502448,0.811381
0,0.693730,0.066210
0,-0.225080,1.940153
0,-0.767803,3.386974
1,-0.607539,-3.654583
0,0.136757,11.725442
0,-0.385254,-2.489094
0,-0.275833,-0.914911
0,-0.697933,1.845516
1,-0.522908,-3.281012
0,-0.495874,-2.474543
1,0.107089,-0.036953
0,0.054293,-1.406408
1,-1.542994,-2.267451
0,-0.353521,-2.607929
1,-0.596250,-4.462078
1,-0.332862,7.662819
0,0.599713,1.589626
0,-0.175969,0.033690
1,1.108312,6.549078
0,-1.250493,-4.844645
1,0.253710,11.008688
1,-1.401907,0.061375
0,0.149225,0.336207
0,-1.341412,-5.212447
0,-0.166318,0.523095
1,0.105135,-2.304987
0,-0.947919,-2.556659
0,1.404040,1.112117
0,-0.496775,-1.526069
1,-0.620919,0.668233
1,-2.257592,2.573447
0,-0.984070,-2.949536
0,-0.863515,-2.108397
0,-0.999552,-1.269260
0,-0.422983,-0.018434
1,0.950271,1.901368
1,0.956749,3.604002
1,0.510941,17.005381
0,-0.677674,-4.026773
0,-1.113884,-2.922684
0,-1.174030,-4.804753
1,-0.635891,-4.376031
0,-0.116829,-1.253887
0,-0.168329,-2.259221
0,0.517103,0.170401
0,-0.663199,-1.747041
0,-1.916709,-4.707339
0,0.206745,3.454077
1,0.770516,0.743922
0,0.128397,0.391246
1,-0.898558,2.156591
0,0.498041,1.985920
1,-0.806912,12.033479
0,0.801584,0.606771
1,0.047686,-1.756460
1,1.325386,7.756749
1,-1.476737,11.990952
1,-1.360252,-3.123923
1,-1.143404,17.809716
1,0.604536,9.388768
1,0.995120,5.795789
1,0.290664,5.830557
1,1.150138,9.899430
1,0.061496,1.372031
1,0.703159,7.466741
1,-0.099404,0.717967
1,1.401481,5.051181
0,0.094649,0.113126
0,-0.573099,16.107322
1,0.898515,2.811693
1,0.257014,6.105300
1,0.906176,13.726287
1,1.167050,5.543839
0,0.430341,0.286764
1,-0.066003,14.841796
1,1.058166,1.682002
0,-0.451277,-1.633260
1,1.338872,6.962407
1,0.660543,18.935354
1,1.303560,20.691053
0,0.798314,-0.716851
0,0.215354,-1.174609
1,0.600713,16.386644
1,0.939345,1.827812
1,-0.879621,-0.547839
0,0.330589,-0.148415
1,-0.507424,-1.771868
0,0.388744,5.222317
0,-0.773871,-4.103038
0,-0.300599,-2.479440
0,-0.060071,0.471729
1,-0.820343,-3.360048
0,1.303396,1.729966
0,-0.962864,-5.842255
1,0.435883,-0.602164
1,1.404348,3.429971
1,-1.280614,9.396698
1,0.697656,2.470482
1,0.086921,-3.645516
0,1.525300,6.688924
1,0.665458,21.550755
1,1.010111,8.503484
1,1.087369,6.176519
1,-0.283207,-1.961595
1,0.527854,2.057435
1,0.684657,22.406747
1,-0.989305,4.838455
1,1.525407,7.088563
1,0.841919,1.727313
1,0.479129,1.503572
1,0.516924,-0.685951
0,-0.050145,-2.631581
0,-0.270603,-2.303531
1,1.282433,2.023942
1,-0.964273,5.929314
0,-0.383638,-1.546715
1,-0.398749,17.318439
1,0.520727,1.707477
0,0.317601,-0.610657
1,-0.538613,1.021220
1,-0.174701,15.334575
1,0.965187,4.531467
1,-1.436183,1.109800
0,0.721942,-0.521423
0,0.870210,0.510991
1,-0.444188,10.727934
1,-2.056184,1.401845
0,-1.764965,-3.197444
0,-0.918939,-4.680779
0,-0.286248,2.135517
0,-0.185030,-2.804889
1,-0.090422,-1.885577
1,-0.416761,-2.483946
1,1.315932,25.304126
0,0.266539,-1.977930
0,-0.850779,-0.742216
1,-1.261127,-2.936434
1,0.381326,9.790328
0,0.278631,-0.856017
1,-1.890759,-1.123237
0,-0.739717,-2.458342
1,-1.172253,-2.729525
0,-1.072535,-4.876198
1,-0.200985,-3.208508
1,0.387293,5.994266
1,0.438533,0.281810
1,-1.183084,-5.281155
1,0.406040,4.205378
1,-0.558054,-0.836536
1,-0.620163,0.470684
0,-0.321942,-2.034700
0,-0.119614,-2.213477
1,-0.387078,-1.063831
1,-1.525593,1.428357
1,1.063864,2.709919
0,-1.153311,1.539169
0,-0.808102,-1.575802
0,0.878066,1.455445
1,-0.229788,-0.648995
0,0.337416,-0.112822
0,0.968460,2.877025
0,-0.568301,-2.964237
0,0.180425,-0.142230
0,-1.445977,-4.961520
1,0.101488,2.809063
0,0.241837,1.409817
1,-0.236445,0.706257
0,0.707877,3.739344
0,0.920368,2.657337
0,-2.143281,-5.621978
0,0.214655,1.461225
0,-0.506407,-2.807341
0,0.196305,-1.461539
0,-0.564095,-3.771790
1,-1.086116,1.336780
0,-1.030371,-2.152563
0,-0.811501,-3.252587
0,-1.188829,-3.149068
1,0.545559,-0.735573
0,-1.306950,-6.165183
0,-1.449306,-4.721434
0,-0.759548,-3.000748
0,-0.659416,-4.678250
1,0.420160,1.822122
1,-0.720832,1.126294
0,0.034137,-1.122494
0,0.707851,-0.700020
1,-0.472471,-4.538979
1,-0.634291,-1.422816
0,0.572595,1.131020
0,-1.455907,-1.585437
0,0.025605,-0.882421
1,0.577345,4.761153
0,1.413018,4.988531
1,-0.668263,-2.747932
0,1.401821,3.658596
0,0.489920,11.492406
0,0.252425,-0.800571
1,-0.537776,-3.247039
1,0.154602,2.448766
0,0.290835,0.982071
0,1.008378,1.558393
1,1.463639,17.925146
1,0.611769,0.541896
1,1.276102,3.665100
0,-0.054654,-0.908434
1,-1.513904,0.742694
1,0.976843,2.797704
1,1.139139,20.864137
1,1.300794,9.320780
1,-0.189658,3.267847
1,-1.128782,-0.597395
1,0.829334,4.567128
0,0.701349,0.920477
0,-0.418223,-3.097822
1,0.995371,8.249869
