y,rr,eta,pt
0,0.236791,4.034892,-0.548938
0,0.358439,-0.499988,-0.366268
0,1.288847,12.166142,1.288358
0,0.833882,4.422270,2.130200
1,1.407572,17.778932,0.207319
1,1.912193,9.548218,1.837765
1,1.488517,4.496817,0.929541
1,1.836314,7.603448,1.821657
0,0.215971,1.677159,0.820514
1,1.643417,4.704168,1.368920
1,1.183650,5.055904,1.899574
0,-0.565611,-2.031104,-0.842537
0,-0.200440,-0.419380,0.758579
1,2.050032,9.549950,2.759713
0,1.361367,2.284683,0.234297
1,1.426489,2.309642,0.126998
1,0.334373,1.621041,-0.037016
0,-0.973078,-3.354631,-0.386699
1,-0.562726,-0.859270,-0.629420
1,1.516867,8.624772,3.139423
1,1.740067,9.700950,1.680495
0,0.275028,0.247233,-0.874096
0,-0.205419,-1.146445,0.857223
1,0.972771,3.105062,0.360876
1,1.175488,6.108513,1.459115
1,1.507436,2.794159,-0.284796
1,0.982663,2.812152,1.323694
1,1.553253,7.069522,2.585882
1,1.493548,4.757908,1.692789
1,-0.146261,-1.773407,-0.874183
1,-1.944326,-4.067702,0.385569
0,0.727027,-0.853670,-0.723853
0,1.915366,6.038205,1.179585
0,-0.132549,-0.796124,0.368024
1,-0.523357,-2.586998,-0.715801
1,0.965600,2.966777,1.463326
1,0.599288,4.225188,1.850371
1,1.453374,7.133562,2.229041
1,1.788265,7.560264,1.291478
1,1.194544,7.368885,1.702563
1,-0.073757,-0.355420,0.560506
1,0.365807,3.701639,0.158097
1,1.908422,6.785161,2.301930
0,1.542603,5.287505,1.965403
0,1.909744,7.520771,1.031776
0,-0.159240,-1.771230,-0.847848
0,-0.801195,-3.729377,-0.974794
1,0.649834,5.311927,1.913438
1,0.623243,2.539672,-0.546158
1,-0.421360,0.272763,1.660099
1,0.962429,2.324232,0.432575
0,-0.338360,-0.684118,-0.345200
0,0.056833,-1.187355,-0.857161
1,2.043349,8.637512,2.141139
1,1.099249,6.737718,2.040328
1,3.195943,50.019519,1.921032
0,-2.092911,-5.806998,0.650717
1,1.013490,1.559038,-0.194571
1,0.914722,4.122358,1.175829
1,1.246971,8.186894,1.576086
1,1.125267,2.629916,0.924811
1,0.606940,6.044732,2.502549
1,1.939304,6.558691,2.086152
1,1.920649,7.533027,1.019397
0,0.741216,1.350480,0.181947
1,0.154382,0.710711,0.269598
0,0.422156,-0.368816,0.194822
1,1.549433,6.646592,1.708334
1,1.863088,5.826524,1.725326
1,1.395468,3.796378,1.215077
1,-1.834708,0.725345,1.123574
0,-0.048595,-0.186518,-0.555174
0,1.349823,20.813012,2.417206
0,1.105004,4.981974,0.814440
0,1.382365,10.157756,1.496403
0,1.398157,2.262584,0.148630
1,0.753068,4.647337,2.440522
0,-0.122238,-1.950610,-0.450542
0,1.355720,3.781445,1.280778
0,-0.188909,-1.990158,-0.350373
1,0.886983,3.916853,1.678903
1,1.342697,6.604643,2.666980
1,1.451625,6.068384,0.310922
0,0.893165,1.761710,0.175835
1,1.286632,7.307915,2.076432
1,1.841125,6.459864,2.205574
1,2.026803,9.272454,1.427716
