y,rr,eta,pt
0,0.319338,1.507299,-0.086958
1,1.037694,6.585411,2.052688
0,-1.414297,-5.311420,-0.896690
1,0.188815,11.156009,0.917004
1,-1.317195,0.333437,1.046872
0,0.053623,0.202751,-0.481353
0,-1.389440,-5.382025,-0.400883
0,-0.181229,0.589031,0.235176
1,0.033827,-2.414405,-1.069995
0,-0.945040,-2.515218,-0.451715
0,1.416345,1.349073,-1.110470
0,-0.525113,-1.531570,-0.574354
1,-0.465074,1.157323,1.763577
1,-2.167733,2.889548,0.889284
0,-1.047123,-3.109088,-0.075158
0,-0.622896,-1.415534,0.285194
0,-1.018431,-1.286516,0.538870
0,0.082354,1.477776,-0.246273
1,0.922085,1.994538,0.281618
1,0.935540,3.738433,0.870352
1,0.245190,16.756835,-0.053043
0,-0.113048,-2.446162,-0.811015
0,-1.025404,-2.659025,-0.397493
0,-1.314824,-5.201818,-1.011131
1,-0.777304,-4.745506,-1.131392
0,-0.059479,-1.006137,-0.509277
0,-0.326387,-2.615219,-1.112111
0,0.423115,0.040728,-0.115840
0,-0.814921,-2.107480,-0.418484
0,-1.964832,-4.876894,-0.727330
0,0.247873,3.759051,-0.168792
1,0.712999,0.737159,-0.188462
0,-0.006152,0.134485,0.177963
1,-0.925946,2.180929,0.984612
0,0.443464,1.999924,0.016473
1,-1.209493,11.240619,0.689303
0,0.814022,0.795228,-0.341527
1,-0.034770,-1.898828,-0.582027
1,1.291323,7.916093,2.488285
1,-1.248538,12.889752,1.905102
1,-1.155401,-2.572768,0.503070
1,-1.081111,18.371655,2.416967
1,0.528543,9.468734,1.468479
1,0.905519,5.724911,3.486733
1,0.137019,5.585153,2.491242
1,1.122821,10.129931,1.973627
1,0.063032,1.476193,1.566220
1,0.717223,7.766661,1.114235
1,0.336629,2.022296,0.828526
1,1.346119,5.117569,1.631459
0,0.358432,0.953758,0.047448
0,0.701069,20.042256,0.756036
1,0.773304,2.636481,1.010410
1,0.323764,6.481988,2.162371
1,0.823086,13.899683,1.009982
1,0.880448,4.969124,1.827308
0,0.342325,0.195873,-1.038366
1,0.227753,16.071838,0.098540
1,1.051150,1.855388,-0.653760
0,-0.394449,-1.414499,-0.151083
1,1.269395,7.050037,0.746547
1,0.503083,19.020217,0.427565
1,1.152140,20.864180,-0.130292
0,0.704886,-0.841181,-0.672859
0,0.171549,-1.194655,-0.489441
1,0.518605,16.607357,1.097143
1,0.904387,1.915356,-0.331526
1,-0.897649,-0.507622,-0.929847
0,0.335147,-0.021474,0.009392
1,-0.442009,-1.534310,-0.143009
0,0.314017,5.257129,-0.443148
0,-0.869904,-4.342349,-1.267506
0,-0.281453,-2.371006,-0.436872
0,-0.080758,0.501209,1.166638
1,-0.931510,-3.655908,-0.082471
0,1.211993,1.660779,0.088325
