y,rr,eta,pt
0,-0.274604,4.511437,3.493674
0,-0.939260,-1.670182,0.487737
1,-1.316576,1.877793,3.664506
0,-0.536429,0.505703,1.222765
0,0.669805,4.129434,2.747990
0,-0.444528,-1.064842,-0.039764
0,-0.516338,-3.918398,-0.551719
0,-0.907068,0.223096,0.411018
0,0.533429,3.877455,1.509320
0,1.228611,3.005290,-0.423974
0,0.112317,0.005728,0.961019
0,0.275598,3.448185,0.380300
0,-1.803659,-4.572417,0.133044
0,-0.825763,-0.335358,1.194258
0,-1.593113,0.816037,3.458812
0,-0.871977,-0.990878,0.829076
0,-0.160647,-1.909292,0.158079
1,0.250554,-0.487670,0.355184
0,0.158776,4.542135,2.685910
0,0.276270,-0.938712,-0.006105
0,0.955083,1.201764,0.176498
0,-0.630670,-1.980690,-0.317413
0,-0.096812,-2.545218,-0.404057
0,-0.630670,-1.980690,-0.317413
0,-1.415649,-4.423819,-0.506351
1,-0.045256,-1.988376,-0.117373
0,-2.766358,-4.823420,0.475708
1,0.142081,7.769524,3.625835
0,-0.766242,-1.845985,0.035129
0,-0.498762,-1.521758,-0.252181
0,-0.354943,0.296209,0.730645
0,-1.174255,-6.530525,-1.100650
0,-0.354943,0.296209,0.730645
0,-2.210182,-6.442932,-0.383619
0,-0.805852,-4.926442,-0.695423
0,-0.665129,0.257235,1.297026
1,0.880831,2.888544,0.160507
0,-0.533797,-0.680146,0.397187
0,0.438302,5.308086,1.356017
0,-0.488938,-3.427343,-0.264347
0,-0.589860,-4.475060,-0.796259
0,-0.058442,1.613792,1.075167
0,-0.258865,-1.802355,0.419953
0,0.794149,1.416846,-0.692016
0,-0.301574,-1.262326,-0.449867
0,0.583635,0.388687,0.324430
0,-0.855657,-0.191939,1.350679
0,-1.174255,-6.530525,-1.100650
0,-1.073007,-5.913057,-0.867071
0,0.630548,1.378497,0.919585
0,-0.186527,3.799023,2.832241
0,-1.188869,-5.615367,-0.439454
0,-1.186236,-3.597424,0.951816
0,-0.264787,0.340211,1.913821
1,0.214407,-0.323034,0.538248
0,-1.135380,-3.423369,-0.350216
0,-1.065767,-1.614808,-0.557140
0,-0.912151,-3.479871,0.508864
1,0.885822,3.501787,0.575290
0,-0.782920,1.175506,2.157739
0,-0.018293,-0.268071,-0.303781
0,-1.332785,5.166849,4.646174
0,-2.055887,-5.513361,-0.035555
0,-1.135380,-3.423369,-0.350216
0,0.909683,2.596646,-0.096662
0,1.130610,2.727713,-0.428578
0,0.247434,0.784657,1.241533
0,-0.350362,-2.929479,-0.184933
0,-0.605022,-4.741380,-0.951534
0,-1.507088,-3.259158,-0.850746
0,-0.512097,0.053254,0.863150
0,0.214407,-0.323034,0.538248
0,0.174421,0.829627,1.412316
1,-0.187311,1.595141,1.308773
1,-0.325851,-2.253146,0.236167
1,-0.503825,1.468642,1.826699
1,0.155465,4.880326,1.601065
0,0.827299,0.587419,-0.004159
1,-0.626178,-0.671865,0.579630
0,-1.728833,-3.925437,-0.887601
0,0.464887,2.630581,0.777662
0,-1.521079,-4.861971,0.717334
0,0.784363,2.636087,1.495540
0,-0.124442,1.600021,1.191890
0,-0.246448,-0.777425,1.105397
1,-0.420302,2.066872,0.755684
0,-1.358449,-3.349412,0.127664
0,0.169348,-1.651767,-0.294970
0,-0.735817,-4.172730,-0.307865
1,0.420089,1.463337,0.055686
0,-1.093089,-4.662266,0.036823
0,-0.351204,0.645717,0.965331
0,0.576202,3.246840,2.316336
0,0.774781,3.919059,1.076428
0,1.228611,3.005290,-0.423974
0,-0.728130,-2.988007,-0.827992
0,0.772533,3.814171,2.333339
0,-1.019382,-6.320989,-1.251915
0,-1.060714,-5.242415,-0.426538
0,-0.564833,-3.753118,-0.344588
0,-0.873618,-3.418901,-0.847846
0,-2.290771,-5.053351,0.732053
0,-0.927295,-3.306473,0.657815
0,-0.189596,-2.561460,-0.237810
0,-0.096858,2.863323,0.688073
0,0.098606,-0.027619,-0.361014
0,0.520100,2.271484,0.423572
0,-1.004466,-2.048166,1.676114
0,-1.234267,-5.302600,-1.461383
0,-0.867514,-2.873560,-0.482175
0,-1.340695,-3.030989,0.314032
0,0.314236,2.334692,2.186289
0,-0.867514,-2.873560,-0.482175
0,1.393730,3.880313,-0.134360
0,-0.864469,-2.679754,-0.353896
0,-1.019382,-6.320989,-1.251915
0,-1.073007,-5.913057,-0.867071
0,-0.634446,-3.021634,0.294720
0,0.602547,0.132068,0.110687
0,-0.728130,-2.988007,-0.827992
0,-1.234267,-5.302600,-1.461383
0,-0.842181,-1.518063,0.407296
0,-1.523981,-2.699831,-0.431406
0,-2.402534,-6.895845,-0.329064
0,-2.622682,-5.034354,0.054917
0,0.495586,0.457670,0.540590
0,-1.073007,-5.913057,-0.867071
0,-0.092075,-1.961107,-0.008945
0,-0.384124,0.078651,0.635925
0,-1.310569,-5.562065,-1.494962
0,0.987457,6.860466,2.704897
0,-0.269786,0.775497,0.899390
0,-2.171996,-7.085040,0.424220
0,-1.067313,-0.742770,1.374408
0,1.195917,3.566045,1.351766
0,-0.280687,-1.043505,-0.338409
0,-1.693346,-3.649261,-0.764384
