y,rr,eta,pt
0,0.367217,-0.921164,-0.674491
0,-0.719549,-0.338445,0.327052
0,-0.124051,-2.793641,-1.030404
0,0.395504,-0.331537,-0.320611
0,-0.163813,-2.176136,-1.415380
0,0.621834,0.398896,-0.248134
0,1.301539,3.442445,-0.626778
1,-1.713657,-4.531175,-0.080266
0,-0.175662,-3.309472,-0.696396
0,-0.446415,-2.154572,-0.859873
0,0.966373,0.256815,-0.709404
0,-0.806432,-0.484160,1.280737
0,0.912307,2.027616,0.323210
0,-1.529682,-4.580367,-0.466227
0,0.157226,2.845707,0.853144
0,-0.388015,-1.269460,-0.359136
0,-0.549142,-2.450240,-0.867955
0,-0.414780,-2.814453,-1.080884
0,0.085245,4.924090,1.244544
0,-0.744694,4.653513,2.052687
0,-0.858916,-2.319249,-1.073068
0,-0.470991,-0.180743,0.256816
0,0.728208,7.176914,1.869568
0,0.617367,1.376503,0.436863
0,-0.514064,-2.809564,-0.591479
0,0.484268,-0.777953,-0.503197
1,0.068933,0.607720,0.953997
0,1.126065,1.411483,-0.808119
0,-0.267239,0.814745,0.259781
0,0.405596,1.436209,-0.597255
0,-0.102333,-0.683624,-0.500246
0,0.316709,0.950705,-0.467063
0,1.345618,0.995024,-0.924056
1,0.978997,2.222256,0.626425
0,-0.367733,-2.432026,-1.498471
1,1.129930,3.889788,0.603236
0,0.035941,0.738844,0.219523
0,1.116773,4.358708,1.841186
0,0.268028,-2.011009,-1.534972
0,-0.028564,-0.502256,-0.811966
1,-1.145320,1.091259,0.058046
0,1.002085,1.151224,-0.454940
0,-0.844156,-3.656914,-1.138580
0,-0.260893,-2.133187,-0.903852
1,0.807599,3.377288,0.569091
0,-0.973161,-1.371849,0.689333
0,-1.465410,-5.653064,-1.331420
0,-0.447165,0.546671,0.122361
0,0.204654,3.140205,0.966197
0,-0.388550,-3.300730,-0.579222
0,1.004217,1.277663,-0.667634
0,1.061322,3.148092,0.813471
0,-0.749046,-1.587668,-0.777023
1,0.398451,-0.124942,-0.775506
1,1.362291,5.483059,0.372899
0,-0.005702,-2.229297,-0.274088
0,-0.355622,-1.147359,-0.336612
0,0.929051,1.491592,-0.671927
0,0.451341,-0.510817,-0.255367
1,0.636671,3.555857,0.723511
0,-0.552192,-3.495339,-0.400853
0,-0.583310,-0.504174,0.543977
1,1.523598,4.980187,0.308587
0,-0.303655,-2.827293,-0.414023
0,0.679328,-0.502139,-0.685476
0,-1.076074,-1.461207,-0.952266
1,1.500062,3.748187,0.685551
0,1.293184,2.013086,-1.303730
0,0.221411,5.246147,1.799131
0,-1.281940,-2.989866,-1.024007
1,-1.107236,-1.169089,-0.690527
0,0.766484,1.558208,-0.610966
0,0.647559,2.155764,0.030000
0,0.393806,1.750034,1.715182
0,-0.802721,-0.102413,1.241682
0,-0.087399,-0.177170,-0.178375
1,-0.413985,0.492225,1.797846
0,-1.555554,-2.997465,0.678544
0,-0.902626,-4.455372,-0.394804
0,-0.870121,-1.920815,-0.183731
0,1.123319,0.310761,-0.972296
0,-0.694323,-3.044151,-1.001194
0,-0.472405,-1.372172,-0.860989
0,1.427894,1.828698,-1.096792
1,0.625347,2.684970,1.326985
0,-0.024465,1.087366,-0.608189
0,-1.097637,4.318692,1.311729
0,0.980990,3.290627,1.065763
0,-1.714006,-4.236779,0.124107
0,0.948309,3.633860,1.069673
0,-0.098515,0.476518,1.183520
0,-0.805769,-4.356230,-1.103688
0,-0.740093,-3.171258,-0.409384
0,-1.074131,-0.809282,0.679534
1,1.234066,9.747592,2.384584
1,1.205060,5.481254,1.560730
0,-0.004905,0.026986,0.101194
0,0.906806,1.349523,-0.727680
0,-0.721826,1.806195,0.038754
0,-0.496466,-1.288199,-0.460753
0,-0.792185,-1.773256,-0.526815
0,-0.601282,-3.087349,-1.209061
1,-1.255158,6.216423,1.445652
0,0.062768,-1.147552,-1.137079
0,1.415180,4.368735,-0.795428
0,-1.216243,2.407383,1.992715
0,0.711715,3.764521,1.020450
1,1.015048,3.771566,1.333398
0,-0.658190,-1.156245,-0.356194
1,0.066226,-0.574552,-0.154997
0,-0.616917,-4.378860,-1.184494
0,-0.378753,0.169161,1.803014
0,0.056176,1.963463,0.732081
0,-0.318651,0.788629,0.043951
0,-0.727865,-3.504335,-1.255454
1,0.797878,2.644336,1.264942
0,-0.006652,1.081060,0.537794
0,0.069854,-0.611608,0.404631
0,0.993223,1.993958,0.145138
0,1.084934,3.671006,0.834027
1,0.281142,2.118820,1.001455
0,-1.376711,-4.294080,-0.560748
0,1.268538,3.113228,-0.199242
0,-0.365573,-1.734170,-0.131410
