y,rr,eta,pt
1,0.986682,0.773215,0.025662
1,-0.975228,-3.737871,0.297790
0,-1.768396,-7.308249,-1.599207
1,0.696848,1.033322,0.438659
0,0.028848,0.945796,0.920340
0,0.623091,1.223420,0.219607
0,0.242185,0.929169,0.938230
0,-1.247622,-5.697783,-2.029666
1,0.504863,1.432332,0.727018
0,0.883551,0.798544,-2.049164
1,0.535833,1.267638,-0.102260
0,0.844499,2.698560,-1.924040
0,-0.884572,-2.755990,0.990367
0,-5.098903,-17.006030,-2.063847
0,-1.588686,-3.320743,1.114623
1,-0.744530,-2.749688,-0.554748
0,1.519506,43.352273,0.463582
0,-0.486905,1.757591,0.670728
0,1.150937,38.244255,-0.448164
0,-0.780055,-4.571256,-2.186942
0,1.150937,38.244255,-0.448164
0,-0.001541,1.634088,0.467369
0,-0.887858,-1.681051,0.832626
1,-0.430156,-2.434348,0.105215
0,0.011972,-1.991768,-0.633222
0,-2.880013,-10.004068,-1.241918
1,-0.191205,-1.467255,-0.196696
0,-0.758352,-2.776877,0.047899
0,-0.516313,-1.376302,0.740664
0,0.516136,4.403379,0.550333
0,-0.158788,-2.088832,-0.870266
0,1.519506,43.352273,0.463582
1,-1.753988,-6.466830,-0.840023
0,1.519506,43.352273,0.463582
1,0.688161,0.760469,0.202984
0,-0.528623,-4.609328,-2.289105
0,-0.478890,-1.782306,0.258153
0,1.519506,43.352273,0.463582
0,0.861172,0.269873,-1.306854
0,-0.743904,-2.593064,0.776368
0,-1.025943,-1.774294,-0.078562
0,1.519506,43.352273,0.463582
0,-0.022470,-3.528499,-1.998480
1,-0.843722,-0.128017,1.003526
0,1.519506,43.352273,0.463582
0,1.519506,43.352273,0.463582
0,1.519506,43.352273,0.463582
0,-1.436572,-5.578415,-0.829681
0,0.654110,5.232091,0.973954
1,0.862391,4.632683,1.045340
0,0.052931,-0.279080,-0.302795
1,0.420279,5.473867,0.630751
0,0.366221,-0.183471,-0.440308
0,0.834449,0.904821,-0.043319
0,-1.831162,-8.499870,-1.379035
0,1.519506,43.352273,0.463582
0,0.171781,-0.507233,-0.830058
0,-0.234641,-3.870200,-1.766587
0,-2.002112,-9.385956,-2.362864
1,-0.156579,-1.554114,0.222592
0,0.694736,1.623136,-0.181617
0,-0.891553,-5.543476,-1.631381
0,1.519506,43.352273,0.463582
0,0.323690,2.403292,-0.247866
0,0.713692,0.813001,-1.590738
1,-0.662196,-2.735513,-0.164687
1,-0.295703,-2.264686,-0.678338
