y,rr,eta,pt
0,0.722288,0.771291,0.113491
0,-0.848590,-3.522692,-0.148909
0,-0.021776,2.473236,0.345615
0,0.208657,2.696442,0.059269
0,-1.482587,-7.357167,-1.589395
0,-0.242569,-2.781858,-1.091646
0,-0.462121,-1.900653,-0.950237
0,-0.388336,-2.996408,-0.369057
0,0.209149,18.939565,1.526229
0,0.162621,-1.901253,-0.961291
0,-1.024922,-1.730217,0.244269
0,-1.513645,-4.339575,-1.218605
0,-0.555289,-0.514411,-0.997232
0,-0.913687,-6.631606,-1.879482
0,0.587071,0.827587,-0.181111
0,-1.202338,-4.968647,-0.176648
0,0.449218,1.276570,1.281573
0,-0.729916,-4.092234,-1.066115
0,0.507531,1.639970,0.829270
0,-0.728643,-4.624038,-1.436530
0,0.008517,3.714050,0.554034
0,-0.389879,2.176085,1.140246
0,-0.110548,-1.541503,0.106283
0,0.069308,2.468531,-0.424083
0,0.026784,-1.199118,-0.215611
0,0.118877,-0.357304,-0.105390
0,-1.897809,-1.564175,0.844474
0,-0.606472,-2.576905,0.042380
0,0.450409,0.018803,0.408989
0,-1.378085,-6.592275,-0.963926
0,-1.178466,-3.716631,-0.836508
0,0.135503,-2.034939,-0.705816
0,-0.013472,0.901340,-1.054042
0,-1.015091,-5.061147,-1.487149
0,-0.052842,-0.430671,-0.419886
0,-0.165806,-3.114375,-1.172463
0,-0.578863,-0.975439,-0.086724
0,-1.059613,-4.729134,-0.580039
0,-0.790362,-5.204152,-1.127668
0,0.166588,-2.200066,-1.471747
0,0.305148,3.067976,-1.348750
0,-0.083989,-1.428327,-0.754525
0,-0.076106,0.213973,-0.225431
0,-0.197659,0.706645,0.347988
0,-0.767975,-4.056537,-0.376403
0,0.252373,-1.592690,-0.327258
0,-0.795991,-2.224547,-0.535699
0,0.101709,-0.467327,-0.444785
0,0.190743,-2.275071,-0.977642
0,1.240570,3.814867,1.228068
0,-0.776008,-1.440022,0.561135
0,-0.558344,-3.574284,-0.739814
0,-0.648193,-3.959246,-0.834316
0,-0.261734,-0.884474,0.554007
0,0.718854,1.603786,0.696102
0,0.608457,1.006856,0.198131
0,-1.115467,-1.749256,-0.484017
0,-0.604973,-3.847362,-1.135680
0,0.941592,1.866770,-0.436314
0,-0.631994,-4.464894,-1.215185
0,0.377201,-1.922892,-1.090626
0,-0.610096,-5.334283,-1.562539
0,-0.996814,-2.985706,-0.086018
0,-0.230335,-2.483380,-0.612412
0,0.988909,0.671315,-0.169597
0,-0.117355,-3.025434,-0.907497
0,-0.197649,-2.447963,-0.354326
0,-0.723740,-4.025432,-1.031707
0,-0.311449,-4.117748,-1.292040
0,1.375364,5.223872,1.056862
0,0.307627,1.273185,-0.226551
0,-1.127435,-5.644553,-1.675933
0,0.742942,1.293036,-1.045523
0,-1.055639,-4.262883,-1.449440
0,1.634516,4.611453,-0.454835
0,-1.019607,-3.233384,-0.213797
0,-0.726166,-2.541056,-0.296064
0,-0.387786,-2.708929,-1.059504
0,0.341903,-1.010403,-0.095607
0,-0.950674,-2.968962,-0.162692
0,-0.149790,-3.558784,-0.918397
0,-0.861846,-2.942083,-1.202326
0,-0.199547,-2.717361,-0.240998
0,-0.954702,-5.360458,-0.921459
0,0.634576,-0.637208,-0.693330
0,-0.094008,-0.388189,0.576569
0,0.905883,4.502544,1.455805
0,1.250106,2.850789,0.542737
1,2.295135,6.008941,0.728987
0,0.527073,1.607374,1.065439
0,1.514636,4.348200,0.776744
1,1.221539,9.248751,1.471168
0,1.751178,5.291695,0.681010
0,0.780999,3.242836,1.119150
0,1.160733,3.428365,1.113348
0,-0.525147,0.360045,1.919026
0,-0.148379,4.454380,-1.002413
0,0.637572,1.815635,0.702069
0,1.026899,7.583585,1.283496
0,0.956675,0.956110,0.089127
1,1.385632,12.081714,3.413637
1,1.207662,2.842490,0.025974
0,0.429220,0.421501,0.135956
1,1.516651,4.723330,1.032458
0,-0.326178,0.734004,0.020550
1,2.401705,7.665280,1.671228
0,-0.490784,-4.011884,-1.171846
0,0.134406,-2.340372,-0.915061
0,-0.420200,-0.013419,0.867649
0,0.632684,3.330489,-0.017013
0,0.967042,4.954843,1.947887
0,-0.031557,-2.854932,-0.657535
0,1.061573,3.378331,0.676199
0,-0.246061,-2.865967,-0.847060
1,1.339685,4.615350,1.592363
0,0.053367,-0.522981,-0.686926
1,1.598411,3.699663,0.759948
0,0.186649,-1.462716,-0.407706
1,0.421796,6.426672,1.344361
1,0.085030,1.731417,1.404637
0,0.794616,5.483402,2.051242
0,-1.743750,-4.195244,0.505849
0,0.470601,2.310144,-0.412991
0,-0.703698,-3.965285,-0.436216
0,0.537389,0.744308,0.448510
0,-0.282336,-1.307360,0.004697
1,-1.624580,31.036388,0.671780
0,-0.005145,-1.567371,-0.409345
0,-0.000306,-2.392007,-0.693101
0,-0.323198,-2.259695,-0.576102
0,-0.717822,3.049243,0.891217
0,0.441977,0.199633,-0.041966
