"nF","ipf","total_items","rep","alpha","beta","pattern","mcc_pattern_z15"
16,6,96,5,0.5,1.5,"pure_straight",0.2899
16,6,96,5,0.5,1.5,"acquiescent",0.2899
16,6,96,5,0.5,1.5,"mixed",0.1361
16,6,96,5,1,0.3,"clean",NA
16,6,96,5,1,0.3,"random",0.2209
16,6,96,5,1,0.3,"longstring",0.0834
16,6,96,5,1,0.3,"pure_straight",0.3079
16,6,96,5,1,0.3,"acquiescent",0.2714
16,6,96,5,1,0.3,"mixed",0.1475
16,6,96,5,1,0.5,"clean",NA
16,6,96,5,1,0.5,"random",0.2209
16,6,96,5,1,0.5,"longstring",0.0834
16,6,96,5,1,0.5,"pure_straight",0.3079
16,6,96,5,1,0.5,"acquiescent",0.3079
16,6,96,5,1,0.5,"mixed",0.1475
16,6,96,5,1,0.8,"clean",NA
16,6,96,5,1,0.8,"random",0.2095
16,6,96,5,1,0.8,"longstring",0.0748
16,6,96,5,1,0.8,"pure_straight",0.2924
16,6,96,5,1,0.8,"acquiescent",0.2924
16,6,96,5,1,0.8,"mixed",0.1377
16,6,96,5,1,1,"clean",NA
16,6,96,5,1,1,"random",0.2077
16,6,96,5,1,1,"longstring",0.0735
16,6,96,5,1,1,"pure_straight",0.2899
16,6,96,5,1,1,"acquiescent",0.2899
16,6,96,5,1,1,"mixed",0.1361
16,6,96,5,1,1.5,"clean",NA
16,6,96,5,1,1.5,"random",0.2025
16,6,96,5,1,1.5,"longstring",0.0694
16,6,96,5,1,1.5,"pure_straight",0.2827
16,6,96,5,1,1.5,"acquiescent",0.2827
16,6,96,5,1,1.5,"mixed",0.1315
16,6,96,5,1.5,0.3,"clean",NA
16,6,96,5,1.5,0.3,"random",0.2209
16,6,96,5,1.5,0.3,"longstring",0.0834
16,6,96,5,1.5,0.3,"pure_straight",0.3079
16,6,96,5,1.5,0.3,"acquiescent",0.2714
16,6,96,5,1.5,0.3,"mixed",0.1475
16,6,96,5,1.5,0.5,"clean",NA
16,6,96,5,1.5,0.5,"random",0.2189
16,6,96,5,1.5,0.5,"longstring",0.0819
16,6,96,5,1.5,0.5,"pure_straight",0.3053
16,6,96,5,1.5,0.5,"acquiescent",0.3053
16,6,96,5,1.5,0.5,"mixed",0.1458
16,6,96,5,1.5,0.8,"clean",NA
16,6,96,5,1.5,0.8,"random",0.2077
16,6,96,5,1.5,0.8,"longstring",0.0735
16,6,96,5,1.5,0.8,"pure_straight",0.2899
16,6,96,5,1.5,0.8,"acquiescent",0.2899
16,6,96,5,1.5,0.8,"mixed",0.1361
16,6,96,5,1.5,1,"clean",NA
16,6,96,5,1.5,1,"random",0.2025
16,6,96,5,1.5,1,"longstring",0.0694
16,6,96,5,1.5,1,"pure_straight",0.2827
16,6,96,5,1.5,1,"acquiescent",0.2827
16,6,96,5,1.5,1,"mixed",0.1315
16,6,96,5,1.5,1.5,"clean",NA
16,6,96,5,1.5,1.5,"random",0.1894
16,6,96,5,1.5,1.5,"longstring",0.0603
16,6,96,5,1.5,1.5,"pure_straight",0.2667
16,6,96,5,1.5,1.5,"acquiescent",0.2667
16,6,96,5,1.5,1.5,"mixed",0.1214
16,6,96,5,2,0.3,"clean",NA
16,6,96,5,2,0.3,"random",0.2209
16,6,96,5,2,0.3,"longstring",0.0834
16,6,96,5,2,0.3,"pure_straight",0.3079
16,6,96,5,2,0.3,"acquiescent",0.3079
16,6,96,5,2,0.3,"mixed",0.1475
16,6,96,5,2,0.5,"clean",NA
16,6,96,5,2,0.5,"random",0.217
16,6,96,5,2,0.5,"longstring",0.0805
16,6,96,5,2,0.5,"pure_straight",0.3026
16,6,96,5,2,0.5,"acquiescent",0.3026
16,6,96,5,2,0.5,"mixed",0.1441
16,6,96,5,2,0.8,"clean",NA
16,6,96,5,2,0.8,"random",0.206
16,6,96,5,2,0.8,"longstring",0.0721
16,6,96,5,2,0.8,"pure_straight",0.2875
16,6,96,5,2,0.8,"acquiescent",0.2875
16,6,96,5,2,0.8,"mixed",0.1345
16,6,96,5,2,1,"clean",NA
16,6,96,5,2,1,"random",0.2025
16,6,96,5,2,1,"longstring",0.0694
16,6,96,5,2,1,"pure_straight",0.2827
16,6,96,5,2,1,"acquiescent",0.2827
16,6,96,5,2,1,"mixed",0.1315
16,6,96,5,2,1.5,"clean",NA
16,6,96,5,2,1.5,"random",0.1789
16,6,96,5,2,1.5,"longstring",0.1081
16,6,96,5,2,1.5,"pure_straight",0.252
16,6,96,5,2,1.5,"acquiescent",0.252
16,6,96,5,2,1.5,"mixed",0.1106
16,6,96,5,2.5,0.3,"clean",NA
16,6,96,5,2.5,0.3,"random",0.2209
16,6,96,5,2.5,0.3,"longstring",0.0834
16,6,96,5,2.5,0.3,"pure_straight",0.3079
16,6,96,5,2.5,0.3,"acquiescent",0.3079
16,6,96,5,2.5,0.3,"mixed",0.1475
16,6,96,5,2.5,0.5,"clean",NA
16,6,96,5,2.5,0.5,"random",0.217
16,6,96,5,2.5,0.5,"longstring",0.0805
16,6,96,5,2.5,0.5,"pure_straight",0.3026
16,6,96,5,2.5,0.5,"acquiescent",0.3026
16,6,96,5,2.5,0.5,"mixed",0.1441
16,6,96,5,2.5,0.8,"clean",NA
16,6,96,5,2.5,0.8,"random",0.2025
16,6,96,5,2.5,0.8,"longstring",0.0694
16,6,96,5,2.5,0.8,"pure_straight",0.2827
16,6,96,5,2.5,0.8,"acquiescent",0.2827
16,6,96,5,2.5,0.8,"mixed",0.1315
16,6,96,5,2.5,1,"clean",NA
16,6,96,5,2.5,1,"random",0.1974
16,6,96,5,2.5,1,"longstring",0.0655
16,6,96,5,2.5,1,"pure_straight",0.2757
16,6,96,5,2.5,1,"acquiescent",0.2757
16,6,96,5,2.5,1,"mixed",0.1271
16,6,96,5,2.5,1.5,"clean",NA
16,6,96,5,2.5,1.5,"random",0.1678
16,6,96,5,2.5,1.5,"longstring",0.0994
16,6,96,5,2.5,1.5,"pure_straight",0.2383
16,6,96,5,2.5,1.5,"acquiescent",0.2383
16,6,96,5,2.5,1.5,"mixed",0.1553
16,6,96,5,3,0.3,"clean",NA
16,6,96,5,3,0.3,"random",0.2209
16,6,96,5,3,0.3,"longstring",0.0834
16,6,96,5,3,0.3,"pure_straight",0.3079
16,6,96,5,3,0.3,"acquiescent",0.3079
16,6,96,5,3,0.3,"mixed",0.1475
16,6,96,5,3,0.5,"clean",NA
16,6,96,5,3,0.5,"random",0.2132
16,6,96,5,3,0.5,"longstring",0.0776
16,6,96,5,3,0.5,"pure_straight",0.2974
16,6,96,5,3,0.5,"acquiescent",0.2974
16,6,96,5,3,0.5,"mixed",0.1408
16,6,96,5,3,0.8,"clean",NA
16,6,96,5,3,0.8,"random",0.2025
16,6,96,5,3,0.8,"longstring",0.0694
16,6,96,5,3,0.8,"pure_straight",0.2827
16,6,96,5,3,0.8,"acquiescent",0.2827
16,6,96,5,3,0.8,"mixed",0.1315
16,6,96,5,3,1,"clean",NA
16,6,96,5,3,1,"random",0.1878
16,6,96,5,3,1,"longstring",0.1159
16,6,96,5,3,1,"pure_straight",0.2646
16,6,96,5,3,1,"acquiescent",0.2646
16,6,96,5,3,1,"mixed",0.12
16,6,96,5,3,1.5,"clean",NA
16,6,96,5,3,1.5,"random",0.1638
16,6,96,5,3,1.5,"longstring",0.0958
16,6,96,5,3,1.5,"pure_straight",0.2327
16,6,96,5,3,1.5,"acquiescent",0.2327
16,6,96,5,3,1.5,"mixed",0.1516
30,6,180,1,0,0.3,"clean",NA
30,6,180,1,0,0.3,"random",0.4171
30,6,180,1,0,0.3,"longstring",0.6349
30,6,180,1,0,0.3,"pure_straight",0.8888
30,6,180,1,0,0.3,"acquiescent",0.7903
30,6,180,1,0,0.3,"mixed",0.4488
30,6,180,1,0,0.5,"clean",NA
30,6,180,1,0,0.5,"random",0.4171
30,6,180,1,0,0.5,"longstring",0.6349
30,6,180,1,0,0.5,"pure_straight",0.8888
30,6,180,1,0,0.5,"acquiescent",0.7903
30,6,180,1,0,0.5,"mixed",0.4488
30,6,180,1,0,0.8,"clean",NA
30,6,180,1,0,0.8,"random",0.4171
30,6,180,1,0,0.8,"longstring",0.6349
30,6,180,1,0,0.8,"pure_straight",0.8888
30,6,180,1,0,0.8,"acquiescent",0.7903
30,6,180,1,0,0.8,"mixed",0.4488
30,6,180,1,0,1,"clean",NA
30,6,180,1,0,1,"random",0.4171
30,6,180,1,0,1,"longstring",0.6349
30,6,180,1,0,1,"pure_straight",0.8888
30,6,180,1,0,1,"acquiescent",0.7903
30,6,180,1,0,1,"mixed",0.4488
30,6,180,1,0,1.5,"clean",NA
30,6,180,1,0,1.5,"random",0.4171
30,6,180,1,0,1.5,"longstring",0.6349
30,6,180,1,0,1.5,"pure_straight",0.8888
30,6,180,1,0,1.5,"acquiescent",0.7903
30,6,180,1,0,1.5,"mixed",0.4488
30,6,180,1,0.5,0.3,"clean",NA
30,6,180,1,0.5,0.3,"random",0.4171
30,6,180,1,0.5,0.3,"longstring",0.6349
30,6,180,1,0.5,0.3,"pure_straight",0.8888
30,6,180,1,0.5,0.3,"acquiescent",0.7903
30,6,180,1,0.5,0.3,"mixed",0.4488
30,6,180,1,0.5,0.5,"clean",NA
30,6,180,1,0.5,0.5,"random",0.4171
30,6,180,1,0.5,0.5,"longstring",0.6349
30,6,180,1,0.5,0.5,"pure_straight",0.8888
30,6,180,1,0.5,0.5,"acquiescent",0.8406
30,6,180,1,0.5,0.5,"mixed",0.4488
30,6,180,1,0.5,0.8,"clean",NA
30,6,180,1,0.5,0.8,"random",0.4171
30,6,180,1,0.5,0.8,"longstring",0.6349
30,6,180,1,0.5,0.8,"pure_straight",0.8888
30,6,180,1,0.5,0.8,"acquiescent",0.8406
30,6,180,1,0.5,0.8,"mixed",0.4488
30,6,180,1,0.5,1,"clean",NA
30,6,180,1,0.5,1,"random",0.4171
30,6,180,1,0.5,1,"longstring",0.6349
30,6,180,1,0.5,1,"pure_straight",0.8888
30,6,180,1,0.5,1,"acquiescent",0.8406
30,6,180,1,0.5,1,"mixed",0.4171
30,6,180,1,0.5,1.5,"clean",NA
30,6,180,1,0.5,1.5,"random",0.4171
30,6,180,1,0.5,1.5,"longstring",0.6349
30,6,180,1,0.5,1.5,"pure_straight",0.8888
30,6,180,1,0.5,1.5,"acquiescent",0.8406
30,6,180,1,0.5,1.5,"mixed",0.4171
30,6,180,1,1,0.3,"clean",NA
30,6,180,1,1,0.3,"random",0.4171
30,6,180,1,1,0.3,"longstring",0.6349
30,6,180,1,1,0.3,"pure_straight",0.8888
30,6,180,1,1,0.3,"acquiescent",0.8406
30,6,180,1,1,0.3,"mixed",0.4488
30,6,180,1,1,0.5,"clean",NA
30,6,180,1,1,0.5,"random",0.4171
30,6,180,1,1,0.5,"longstring",0.6349
30,6,180,1,1,0.5,"pure_straight",0.8888
30,6,180,1,1,0.5,"acquiescent",0.8406
30,6,180,1,1,0.5,"mixed",0.4488
30,6,180,1,1,0.8,"clean",NA
30,6,180,1,1,0.8,"random",0.4171
30,6,180,1,1,0.8,"longstring",0.6349
30,6,180,1,1,0.8,"pure_straight",0.8888
30,6,180,1,1,0.8,"acquiescent",0.8406
30,6,180,1,1,0.8,"mixed",0.4171
30,6,180,1,1,1,"clean",NA
30,6,180,1,1,1,"random",0.4171
30,6,180,1,1,1,"longstring",0.6349
30,6,180,1,1,1,"pure_straight",0.8888
30,6,180,1,1,1,"acquiescent",0.8406
30,6,180,1,1,1,"mixed",0.4171
30,6,180,1,1,1.5,"clean",NA
30,6,180,1,1,1.5,"random",0.5016
30,6,180,1,1,1.5,"longstring",0.6036
30,6,180,1,1,1.5,"pure_straight",0.8588
30,6,180,1,1,1.5,"acquiescent",0.8101
30,6,180,1,1,1.5,"mixed",0.3907
30,6,180,1,1.5,0.3,"clean",NA
30,6,180,1,1.5,0.3,"random",0.4171
30,6,180,1,1.5,0.3,"longstring",0.6349
30,6,180,1,1.5,0.3,"pure_straight",0.8888
30,6,180,1,1.5,0.3,"acquiescent",0.8406
30,6,180,1,1.5,0.3,"mixed",0.4488
30,6,180,1,1.5,0.5,"clean",NA
30,6,180,1,1.5,0.5,"random",0.4171
30,6,180,1,1.5,0.5,"longstring",0.6349
30,6,180,1,1.5,0.5,"pure_straight",0.8888
30,6,180,1,1.5,0.5,"acquiescent",0.8406
30,6,180,1,1.5,0.5,"mixed",0.4488
30,6,180,1,1.5,0.8,"clean",NA
30,6,180,1,1.5,0.8,"random",0.4171
30,6,180,1,1.5,0.8,"longstring",0.6349
30,6,180,1,1.5,0.8,"pure_straight",0.8888
30,6,180,1,1.5,0.8,"acquiescent",0.8406
30,6,180,1,1.5,0.8,"mixed",0.4171
30,6,180,1,1.5,1,"clean",NA
30,6,180,1,1.5,1,"random",0.5016
30,6,180,1,1.5,1,"longstring",0.6036
30,6,180,1,1.5,1,"pure_straight",0.8588
30,6,180,1,1.5,1,"acquiescent",0.8101
30,6,180,1,1.5,1,"mixed",0.3907
30,6,180,1,1.5,1.5,"clean",NA
30,6,180,1,1.5,1.5,"random",0.5762
30,6,180,1,1.5,1.5,"longstring",0.5762
30,6,180,1,1.5,1.5,"pure_straight",0.8314
30,6,180,1,1.5,1.5,"acquiescent",0.8314
30,6,180,1,1.5,1.5,"mixed",0.3683
30,6,180,1,2,0.3,"clean",NA
30,6,180,1,2,0.3,"random",0.4171
30,6,180,1,2,0.3,"longstring",0.6349
30,6,180,1,2,0.3,"pure_straight",0.8888
30,6,180,1,2,0.3,"acquiescent",0.8406
30,6,180,1,2,0.3,"mixed",0.4488
30,6,180,1,2,0.5,"clean",NA
30,6,180,1,2,0.5,"random",0.4171
30,6,180,1,2,0.5,"longstring",0.6349
30,6,180,1,2,0.5,"pure_straight",0.8888
30,6,180,1,2,0.5,"acquiescent",0.8406
30,6,180,1,2,0.5,"mixed",0.4488
30,6,180,1,2,0.8,"clean",NA
30,6,180,1,2,0.8,"random",0.3907
30,6,180,1,2,0.8,"longstring",0.6036
30,6,180,1,2,0.8,"pure_straight",0.8588
30,6,180,1,2,0.8,"acquiescent",0.8101
30,6,180,1,2,0.8,"mixed",0.3907
30,6,180,1,2,1,"clean",NA
30,6,180,1,2,1,"random",0.5016
30,6,180,1,2,1,"longstring",0.6036
30,6,180,1,2,1,"pure_straight",0.8588
30,6,180,1,2,1,"acquiescent",0.8588
30,6,180,1,2,1,"mixed",0.3907
30,6,180,1,2,1.5,"clean",NA
30,6,180,1,2,1.5,"random",0.552
30,6,180,1,2,1.5,"longstring",0.552
30,6,180,1,2,1.5,"pure_straight",0.8062
30,6,180,1,2,1.5,"acquiescent",0.8062
30,6,180,1,2,1.5,"mixed",0.3488
30,6,180,1,2.5,0.3,"clean",NA
30,6,180,1,2.5,0.3,"random",0.4171
30,6,180,1,2.5,0.3,"longstring",0.6349
30,6,180,1,2.5,0.3,"pure_straight",0.8888
30,6,180,1,2.5,0.3,"acquiescent",0.8406
30,6,180,1,2.5,0.3,"mixed",0.4488
30,6,180,1,2.5,0.5,"clean",NA
30,6,180,1,2.5,0.5,"random",0.4171
30,6,180,1,2.5,0.5,"longstring",0.6349
30,6,180,1,2.5,0.5,"pure_straight",0.8888
30,6,180,1,2.5,0.5,"acquiescent",0.8406
30,6,180,1,2.5,0.5,"mixed",0.4488
30,6,180,1,2.5,0.8,"clean",NA
30,6,180,1,2.5,0.8,"random",0.5016
30,6,180,1,2.5,0.8,"longstring",0.6036
30,6,180,1,2.5,0.8,"pure_straight",0.8588
30,6,180,1,2.5,0.8,"acquiescent",0.8588
30,6,180,1,2.5,0.8,"mixed",0.3907
30,6,180,1,2.5,1,"clean",NA
30,6,180,1,2.5,1,"random",0.6036
30,6,180,1,2.5,1,"longstring",0.6036
30,6,180,1,2.5,1,"pure_straight",0.8588
30,6,180,1,2.5,1,"acquiescent",0.8588
30,6,180,1,2.5,1,"mixed",0.3907
30,6,180,1,2.5,1.5,"clean",NA
30,6,180,1,2.5,1.5,"random",0.5108
30,6,180,1,2.5,1.5,"longstring",0.5108
30,6,180,1,2.5,1.5,"pure_straight",0.7616
30,6,180,1,2.5,1.5,"acquiescent",0.7616
30,6,180,1,2.5,1.5,"mixed",0.3166
30,6,180,1,3,0.3,"clean",NA
30,6,180,1,3,0.3,"random",0.4171
30,6,180,1,3,0.3,"longstring",0.6349
30,6,180,1,3,0.3,"pure_straight",0.8888
30,6,180,1,3,0.3,"acquiescent",0.8406
30,6,180,1,3,0.3,"mixed",0.4488
30,6,180,1,3,0.5,"clean",NA
30,6,180,1,3,0.5,"random",0.4171
30,6,180,1,3,0.5,"longstring",0.6349
30,6,180,1,3,0.5,"pure_straight",0.8888
30,6,180,1,3,0.5,"acquiescent",0.8406
30,6,180,1,3,0.5,"mixed",0.4171
30,6,180,1,3,0.8,"clean",NA
30,6,180,1,3,0.8,"random",0.5016
30,6,180,1,3,0.8,"longstring",0.6036
30,6,180,1,3,0.8,"pure_straight",0.8588
30,6,180,1,3,0.8,"acquiescent",0.8588
30,6,180,1,3,0.8,"mixed",0.3907
30,6,180,1,3,1,"clean",NA
30,6,180,1,3,1,"random",0.552
30,6,180,1,3,1,"longstring",0.552
30,6,180,1,3,1,"pure_straight",0.8062
30,6,180,1,3,1,"acquiescent",0.8062
30,6,180,1,3,1,"mixed",0.3488
30,6,180,1,3,1.5,"clean",NA
30,6,180,1,3,1.5,"random",0.5108
30,6,180,1,3,1.5,"longstring",0.5108
30,6,180,1,3,1.5,"pure_straight",0.7616
30,6,180,1,3,1.5,"acquiescent",0.7616
30,6,180,1,3,1.5,"mixed",0.5998
30,6,180,2,0,0.3,"clean",NA
30,6,180,2,0,0.3,"random",0.531
30,6,180,2,0,0.3,"longstring",0.673
30,6,180,2,0,0.3,"pure_straight",0.8588
30,6,180,2,0,0.3,"acquiescent",0.706
30,6,180,2,0,0.3,"mixed",0.3907
30,6,180,2,0,0.5,"clean",NA
30,6,180,2,0,0.5,"random",0.531
30,6,180,2,0,0.5,"longstring",0.673
30,6,180,2,0,0.5,"pure_straight",0.8588
30,6,180,2,0,0.5,"acquiescent",0.706
30,6,180,2,0,0.5,"mixed",0.3907
30,6,180,2,0,0.8,"clean",NA
30,6,180,2,0,0.8,"random",0.531
30,6,180,2,0,0.8,"longstring",0.673
30,6,180,2,0,0.8,"pure_straight",0.8588
30,6,180,2,0,0.8,"acquiescent",0.706
30,6,180,2,0,0.8,"mixed",0.3907
30,6,180,2,0,1,"clean",NA
30,6,180,2,0,1,"random",0.531
30,6,180,2,0,1,"longstring",0.673
30,6,180,2,0,1,"pure_straight",0.8588
30,6,180,2,0,1,"acquiescent",0.706
30,6,180,2,0,1,"mixed",0.3907
30,6,180,2,0,1.5,"clean",NA
30,6,180,2,0,1.5,"random",0.531
30,6,180,2,0,1.5,"longstring",0.673
30,6,180,2,0,1.5,"pure_straight",0.8588
30,6,180,2,0,1.5,"acquiescent",0.706
30,6,180,2,0,1.5,"mixed",0.3907
30,6,180,2,0.5,0.3,"clean",NA
30,6,180,2,0.5,0.3,"random",0.531
30,6,180,2,0.5,0.3,"longstring",0.673
30,6,180,2,0.5,0.3,"pure_straight",0.8588
30,6,180,2,0.5,0.3,"acquiescent",0.706
30,6,180,2,0.5,0.3,"mixed",0.3907
30,6,180,2,0.5,0.5,"clean",NA
30,6,180,2,0.5,0.5,"random",0.531
30,6,180,2,0.5,0.5,"longstring",0.673
30,6,180,2,0.5,0.5,"pure_straight",0.8588
30,6,180,2,0.5,0.5,"acquiescent",0.706
30,6,180,2,0.5,0.5,"mixed",0.3907
30,6,180,2,0.5,0.8,"clean",NA
30,6,180,2,0.5,0.8,"random",0.531
30,6,180,2,0.5,0.8,"longstring",0.673
30,6,180,2,0.5,0.8,"pure_straight",0.8588
30,6,180,2,0.5,0.8,"acquiescent",0.7593
30,6,180,2,0.5,0.8,"mixed",0.3907
30,6,180,2,0.5,1,"clean",NA
30,6,180,2,0.5,1,"random",0.531
30,6,180,2,0.5,1,"longstring",0.673
30,6,180,2,0.5,1,"pure_straight",0.8588
30,6,180,2,0.5,1,"acquiescent",0.7593
30,6,180,2,0.5,1,"mixed",0.3907
30,6,180,2,0.5,1.5,"clean",NA
30,6,180,2,0.5,1.5,"random",0.531
30,6,180,2,0.5,1.5,"longstring",0.673
30,6,180,2,0.5,1.5,"pure_straight",0.8588
30,6,180,2,0.5,1.5,"acquiescent",0.7593
30,6,180,2,0.5,1.5,"mixed",0.3907
30,6,180,2,1,0.3,"clean",NA
30,6,180,2,1,0.3,"random",0.531
30,6,180,2,1,0.3,"longstring",0.673
30,6,180,2,1,0.3,"pure_straight",0.8588
30,6,180,2,1,0.3,"acquiescent",0.706
30,6,180,2,1,0.3,"mixed",0.3907
30,6,180,2,1,0.5,"clean",NA
30,6,180,2,1,0.5,"random",0.531
30,6,180,2,1,0.5,"longstring",0.673
30,6,180,2,1,0.5,"pure_straight",0.8588
30,6,180,2,1,0.5,"acquiescent",0.7593
30,6,180,2,1,0.5,"mixed",0.3907
30,6,180,2,1,0.8,"clean",NA
30,6,180,2,1,0.8,"random",0.531
30,6,180,2,1,0.8,"longstring",0.673
30,6,180,2,1,0.8,"pure_straight",0.8588
30,6,180,2,1,0.8,"acquiescent",0.7593
30,6,180,2,1,0.8,"mixed",0.3907
30,6,180,2,1,1,"clean",NA
30,6,180,2,1,1,"random",0.531
30,6,180,2,1,1,"longstring",0.673
30,6,180,2,1,1,"pure_straight",0.8588
30,6,180,2,1,1,"acquiescent",0.7593
30,6,180,2,1,1,"mixed",0.3907
30,6,180,2,1,1.5,"clean",NA
30,6,180,2,1,1.5,"random",0.531
30,6,180,2,1,1.5,"longstring",0.673
30,6,180,2,1,1.5,"pure_straight",0.8588
30,6,180,2,1,1.5,"acquiescent",0.8101
30,6,180,2,1,1.5,"mixed",0.3907
30,6,180,2,1.5,0.3,"clean",NA
30,6,180,2,1.5,0.3,"random",0.531
30,6,180,2,1.5,0.3,"longstring",0.673
30,6,180,2,1.5,0.3,"pure_straight",0.8588
30,6,180,2,1.5,0.3,"acquiescent",0.706
30,6,180,2,1.5,0.3,"mixed",0.3907
30,6,180,2,1.5,0.5,"clean",NA
30,6,180,2,1.5,0.5,"random",0.531
30,6,180,2,1.5,0.5,"longstring",0.673
30,6,180,2,1.5,0.5,"pure_straight",0.8588
30,6,180,2,1.5,0.5,"acquiescent",0.7593
30,6,180,2,1.5,0.5,"mixed",0.3907
30,6,180,2,1.5,0.8,"clean",NA
30,6,180,2,1.5,0.8,"random",0.531
30,6,180,2,1.5,0.8,"longstring",0.673
30,6,180,2,1.5,0.8,"pure_straight",0.8588
30,6,180,2,1.5,0.8,"acquiescent",0.8101
30,6,180,2,1.5,0.8,"mixed",0.3907
30,6,180,2,1.5,1,"clean",NA
30,6,180,2,1.5,1,"random",0.531
30,6,180,2,1.5,1,"longstring",0.673
30,6,180,2,1.5,1,"pure_straight",0.8588
30,6,180,2,1.5,1,"acquiescent",0.8101
30,6,180,2,1.5,1,"mixed",0.3907
30,6,180,2,1.5,1.5,"clean",NA
30,6,180,2,1.5,1.5,"random",0.5016
30,6,180,2,1.5,1.5,"longstring",0.6425
30,6,180,2,1.5,1.5,"pure_straight",0.8314
30,6,180,2,1.5,1.5,"acquiescent",0.7824
30,6,180,2,1.5,1.5,"mixed",0.3488
30,6,180,2,2,0.3,"clean",NA
30,6,180,2,2,0.3,"random",0.531
30,6,180,2,2,0.3,"longstring",0.673
30,6,180,2,2,0.3,"pure_straight",0.8588
30,6,180,2,2,0.3,"acquiescent",0.7593
30,6,180,2,2,0.3,"mixed",0.3907
30,6,180,2,2,0.5,"clean",NA
30,6,180,2,2,0.5,"random",0.531
30,6,180,2,2,0.5,"longstring",0.673
30,6,180,2,2,0.5,"pure_straight",0.8588
30,6,180,2,2,0.5,"acquiescent",0.7593
30,6,180,2,2,0.5,"mixed",0.3907
30,6,180,2,2,0.8,"clean",NA
30,6,180,2,2,0.8,"random",0.531
30,6,180,2,2,0.8,"longstring",0.673
30,6,180,2,2,0.8,"pure_straight",0.8588
30,6,180,2,2,0.8,"acquiescent",0.8101
30,6,180,2,2,0.8,"mixed",0.3907
30,6,180,2,2,1,"clean",NA
30,6,180,2,2,1,"random",0.531
30,6,180,2,2,1,"longstring",0.673
30,6,180,2,2,1,"pure_straight",0.8588
30,6,180,2,2,1,"acquiescent",0.8101
30,6,180,2,2,1,"mixed",0.3907
30,6,180,2,2,1.5,"clean",NA
30,6,180,2,2,1.5,"random",0.552
30,6,180,2,2,1.5,"longstring",0.5915
30,6,180,2,2,1.5,"pure_straight",0.783
30,6,180,2,2,1.5,"acquiescent",0.783
30,6,180,2,2,1.5,"mixed",0.3166
30,6,180,2,2.5,0.3,"clean",NA
30,6,180,2,2.5,0.3,"random",0.531
30,6,180,2,2.5,0.3,"longstring",0.673
30,6,180,2,2.5,0.3,"pure_straight",0.8588
30,6,180,2,2.5,0.3,"acquiescent",0.7593
30,6,180,2,2.5,0.3,"mixed",0.3907
30,6,180,2,2.5,0.5,"clean",NA
30,6,180,2,2.5,0.5,"random",0.531
30,6,180,2,2.5,0.5,"longstring",0.673
30,6,180,2,2.5,0.5,"pure_straight",0.8588
30,6,180,2,2.5,0.5,"acquiescent",0.7593
30,6,180,2,2.5,0.5,"mixed",0.3907
30,6,180,2,2.5,0.8,"clean",NA
30,6,180,2,2.5,0.8,"random",0.531
30,6,180,2,2.5,0.8,"longstring",0.673
30,6,180,2,2.5,0.8,"pure_straight",0.8588
30,6,180,2,2.5,0.8,"acquiescent",0.8101
30,6,180,2,2.5,0.8,"mixed",0.3907
30,6,180,2,2.5,1,"clean",NA
30,6,180,2,2.5,1,"random",0.531
30,6,180,2,2.5,1,"longstring",0.673
30,6,180,2,2.5,1,"pure_straight",0.8588
30,6,180,2,2.5,1,"acquiescent",0.8588
30,6,180,2,2.5,1,"mixed",0.3683
30,6,180,2,2.5,1.5,"clean",NA
30,6,180,2,2.5,1.5,"random",0.5108
30,6,180,2,2.5,1.5,"longstring",0.5501
30,6,180,2,2.5,1.5,"pure_straight",0.7416
30,6,180,2,2.5,1.5,"acquiescent",0.7416
30,6,180,2,2.5,1.5,"mixed",0.3863
30,6,180,2,3,0.3,"clean",NA
30,6,180,2,3,0.3,"random",0.531
30,6,180,2,3,0.3,"longstring",0.673
30,6,180,2,3,0.3,"pure_straight",0.8588
30,6,180,2,3,0.3,"acquiescent",0.7593
30,6,180,2,3,0.3,"mixed",0.3907
30,6,180,2,3,0.5,"clean",NA
30,6,180,2,3,0.5,"random",0.531
30,6,180,2,3,0.5,"longstring",0.673
30,6,180,2,3,0.5,"pure_straight",0.8588
30,6,180,2,3,0.5,"acquiescent",0.8101
30,6,180,2,3,0.5,"mixed",0.3907
30,6,180,2,3,0.8,"clean",NA
30,6,180,2,3,0.8,"random",0.531
30,6,180,2,3,0.8,"longstring",0.673
30,6,180,2,3,0.8,"pure_straight",0.8588
30,6,180,2,3,0.8,"acquiescent",0.8588
30,6,180,2,3,0.8,"mixed",0.3907
30,6,180,2,3,1,"clean",NA
30,6,180,2,3,1,"random",0.5016
30,6,180,2,3,1,"longstring",0.6425
30,6,180,2,3,1,"pure_straight",0.8314
30,6,180,2,3,1,"acquiescent",0.8314
30,6,180,2,3,1,"mixed",0.3488
30,6,180,2,3,1.5,"clean",NA
30,6,180,2,3,1.5,"random",0.4769
30,6,180,2,3,1.5,"longstring",0.5157
30,6,180,2,3,1.5,"pure_straight",0.7056
30,6,180,2,3,1.5,"acquiescent",0.7056
30,6,180,2,3,1.5,"mixed",0.361
30,6,180,3,0,0.3,"clean",NA
30,6,180,3,0,0.3,"random",0.552
30,6,180,3,0,0.3,"longstring",0.2653
30,6,180,3,0,0.3,"pure_straight",0.8314
30,6,180,3,0,0.3,"acquiescent",0.8314
