"size","rate","rep","scenario","tau","mcc_full","f1_full","mcc_norr","f1_norr","mcc_triad","f1_triad","delta_mcc","delta_f1"
30,0.2,12,"A",0.6,0.534887923311383,0.578313253012048,0.45,0.5,0.469759124773305,0.518518518518519,0.0848879233113832,0.0783132530120482
30,0.2,12,"B",0.4,0.401999198367729,0.461538461538462,0.355064640442863,0.415841584158416,0.399492148005784,0.455445544554455,0.0469345579248658,0.0456968773800457
30,0.4,1,"A",0.6,0.547659117154009,0.618705035971223,0.514082254608889,0.582089552238806,0.473965709478166,0.545454545454546,0.03357686254512,0.0366154837324173
30,0.4,1,"B",0.4,0.42331129804734,0.497297297297297,0.383325098725783,0.455555555555556,0.399548955203813,0.472527472527473,0.0399861993215571,0.0417417417417417
30,0.4,2,"A",0.6,0.61394061351492,0.680851063829787,0.562860921639399,0.632352941176471,0.487482908965301,0.558139534883721,0.0510796918755217,0.0484981226533167
30,0.4,2,"B",0.4,0.385757583883476,0.460674157303371,0.442205363365521,0.518918918918919,0.410394678023508,0.486187845303867,-0.0564477794820455,-0.0582447616155481
30,0.4,3,"A",0.6,0.514393571997228,0.584615384615385,0.511392695390624,0.578125,0.480855333279098,0.551181102362205,0.00300087660660464,0.00649038461538454
30,0.4,3,"B",0.4,0.472289268192595,0.547368421052632,0.463297483091129,0.53475935828877,0.449596942427208,0.524064171122995,0.00899178510146664,0.0126090627638615
30,0.4,4,"A",0.6,0.471068359556529,0.538461538461538,0.495544933105388,0.567164179104478,0.484812619747754,0.556390977443609,-0.0244765735488596,-0.0287026406429391
30,0.4,4,"B",0.4,0.432677186081709,0.507936507936508,0.407932360208424,0.478260869565217,0.400037354067786,0.469945355191257,0.0247448258732851,0.0296756383712906
30,0.4,5,"A",0.6,0.460507330793311,0.53125,0.468647345325773,0.535433070866142,0.468647345325773,0.535433070866142,-0.0081400145324626,-0.00418307086614178
30,0.4,5,"B",0.4,0.415400637906934,0.491803278688525,0.431224567467804,0.508108108108108,0.340284206365369,0.413793103448276,-0.0158239295608703,-0.0163048294195836
30,0.4,6,"A",0.6,0.587145741020985,0.657534246575342,0.537968599269042,0.609929078014185,0.533503238362283,0.598540145985401,0.0491771417519434,0.0476051685611579
30,0.4,6,"B",0.4,0.504295168333339,0.577319587628866,0.469030609819295,0.544502617801047,0.397735816722993,0.466666666666667,0.0352645585140444,0.0328169698278189
30,0.4,7,"A",0.6,0.552839836510815,0.624113475177305,0.552839836510815,0.624113475177305,0.509484933083727,0.577777777777778,0,0
30,0.4,7,"B",0.4,0.465804537410812,0.541666666666667,0.450884026938563,0.526315789473684,0.428050160707747,0.502673796791444,0.0149205104722492,0.0153508771929824
30,0.4,8,"A",0.6,0.49029033784546,0.56,0.466940314045311,0.536585365853659,0.34021540980146,0.407079646017699,0.0233500238001488,0.0234146341463415
30,0.4,8,"B",0.4,0.465373366553015,0.542553191489362,0.42643943110748,0.502732240437158,0.342966581244615,0.416184971098266,0.0389339354455349,0.0398209510522032
30,0.4,9,"A",0.6,0.547313775465377,0.617647058823529,0.575743811132235,0.642335766423358,0.49390451628596,0.564885496183206,-0.0284300356668581,-0.0246887075998281
30,0.4,9,"B",0.4,0.438802523167324,0.513368983957219,0.437236011798897,0.508108108108108,0.366766772624836,0.438202247191011,0.00156651136842645,0.00526087584911117
30,0.4,10,"A",0.6,0.619599236492644,0.685714285714286,0.588951928256076,0.656934306569343,0.536184537715164,0.606060606060606,0.0306473082365679,0.0287799791449426
30,0.4,10,"B",0.4,0.472289268192595,0.547368421052632,0.479738561913642,0.554973821989529,0.386161102887748,0.458100558659218,-0.00744929372104697,-0.00760540093689721
30,0.4,11,"A",0.6,0.583533727414688,0.652173913043478,0.520416499866533,0.590909090909091,0.552393243129091,0.622222222222222,0.0631172275481544,0.0612648221343874
30,0.4,11,"B",0.4,0.405408768277124,0.477777777777778,0.423347304684113,0.5,0.357596183309539,0.431818181818182,-0.0179385364069887,-0.0222222222222221
30,0.4,12,"A",0.6,0.550135598697932,0.61764705882353,0.489317761257627,0.560606060606061,0.464291322766484,0.53125,0.0608178374403051,0.0570409982174689
30,0.4,12,"B",0.4,0.438802523167324,0.513368983957219,0.42331129804734,0.497297297297297,0.383325098725783,0.455555555555556,0.0154912251199837,0.016071686659922
30,0.6,1,"A",0.6,0.541028711720196,0.645833333333333,0.498546363836839,0.602150537634409,0.491353084036886,0.594594594594595,0.0424823478833575,0.0436827956989249
30,0.6,1,"B",0.4,0.389503244280705,0.48062015503876,0.41568050451129,0.509505703422053,0.420827817635731,0.515151515151515,-0.0261772602305849,-0.0288855483832935
30,0.6,2,"A",0.6,0.568818766050199,0.673469387755102,0.53402085331243,0.638743455497382,0.51282949069208,0.617021276595745,0.0347979127377691,0.0347259322577199
30,0.6,2,"B",0.4,0.456142272605762,0.55350553505535,0.451168645455973,0.548148148148148,0.389503244280705,0.48062015503876,0.0049736271497885,0.00535738690720244
