experiment,size,rate,scenario,fold,calib_mode,mcc,f1,auc,sens,spec,thr,n_tr,n_te,rate_te
B1_calibration,30,0.6,A,0,blind95,0.3019479254797111,0.24148606811145515,0.8502466243743453,0.13732394366197184,1.0,1.0,3072,768,0.3697916666666667
B1_calibration,30,0.6,A,0,fixed05,0.5796942498998932,0.7134502923976608,0.8502466243743453,0.6443661971830986,0.9049586776859504,0.5,3072,768,0.3697916666666667
B1_calibration,30,0.6,A,0,rate_aware,0.5741775784717036,0.7129094412331406,0.8502466243743453,0.6514084507042254,0.8966942148760331,0.48074869791668107,3072,768,0.3697916666666667
B1_calibration,30,0.6,A,1,oracle_clean,0.45611979018569976,0.6843575418994413,0.850976298661427,0.8477508650519031,0.6200417536534447,0.22,3072,768,0.3763020833333333
B1_calibration,30,0.6,A,1,blind95,0.30974173909071867,0.2634730538922156,0.850976298661427,0.1522491349480969,0.9979123173277662,1.0,3072,768,0.3763020833333333
B1_calibration,30,0.6,A,1,fixed05,0.5632287137827018,0.7061068702290076,0.850976298661427,0.6401384083044983,0.8956158663883089,0.5,3072,768,0.3763020833333333
B1_calibration,30,0.6,A,1,rate_aware,0.5603700001083288,0.7047619047619047,0.850976298661427,0.6401384083044983,0.8935281837160751,0.4949479166666424,3072,768,0.3763020833333333
B1_calibration,30,0.6,A,2,oracle_clean,0.4956051620436318,0.7031700288184438,0.8669185132599767,0.8501742160278746,0.6611226611226612,0.23049999999999957,3072,768,0.3736979166666667
B1_calibration,30,0.6,A,2,blind95,0.29943332244852766,0.23926380368098157,0.8669185132599767,0.13588850174216027,1.0,1.0,3072,768,0.3736979166666667
B1_calibration,30,0.6,A,2,fixed05,0.5614220709493406,0.7015503875968992,0.8669185132599767,0.6306620209059234,0.9002079002079002,0.5,3072,768,0.3736979166666667
B1_calibration,30,0.6,A,2,rate_aware,0.5740358186631686,0.7169811320754716,0.8669185132599767,0.662020905923345,0.8898128898128899,0.4638053385416924,3072,768,0.3736979166666667
B1_calibration,30,0.6,A,3,oracle_clean,0.4769190723170723,0.7085561497326204,0.8665272350858846,0.8631921824104235,0.6182212581344902,0.22,3072,768,0.3997395833333333
B1_calibration,30,0.6,A,3,blind95,0.26777085777706355,0.2046783625730994,0.8665272350858846,0.11400651465798045,1.0,1.0,3072,768,0.3997395833333333
B1_calibration,30,0.6,A,3,fixed05,0.5987337348953343,0.7392857142857142,0.8665272350858846,0.6742671009771987,0.9002169197396963,0.5,3072,768,0.3997395833333333
B1_calibration,30,0.6,A,3,rate_aware,0.6047327724350249,0.752577319587629,0.8665272350858846,0.7133550488599348,0.8785249457700651,0.45823079427080526,3072,768,0.3997395833333333
B1_calibration,30,0.6,A,4,oracle_clean,0.4503618654300758,0.6685472496473908,0.8536870536870537,0.8681318681318682,0.597979797979798,0.225,3072,768,0.35546875
B1_calibration,30,0.6,A,4,blind95,0.28980955799004704,0.2214983713355049,0.8536870536870537,0.12454212454212454,1.0,1.0,3072,768,0.35546875
B1_calibration,30,0.6,A,4,fixed05,0.5579562076656354,0.6912065439672802,0.8536870536870537,0.6190476190476191,0.9050505050505051,0.5,3072,768,0.35546875
B1_calibration,30,0.6,A,4,rate_aware,0.5430868846411422,0.6915520628683693,0.8536870536870537,0.6446886446886447,0.8787878787878788,0.4738818359375,3072,768,0.35546875
B1_calibration,30,0.6,B,0,oracle_clean,0.32221614538161975,0.6074688796680499,0.795255760236305,0.8531468531468531,0.4682230869001297,0.23,4800,1200,0.3575
B1_calibration,30,0.6,B,0,blind95,0.3260025441512758,0.2701612903225807,0.795255760236305,0.1561771561771562,1.0,0.99,4800,1200,0.3575
B1_calibration,30,0.6,B,0,fixed05,0.45803735237053955,0.6220472440944882,0.795255760236305,0.5524475524475524,0.8754863813229572,0.5,4800,1200,0.3575
B1_calibration,30,0.6,B,0,rate_aware,0.45743571096275487,0.6396063960639607,0.795255760236305,0.6060606060606061,0.8391699092088197,0.44532187500004966,4800,1200,0.3575
B1_calibration,30,0.6,B,1,oracle_clean,0.36279244529058985,0.6342311033883579,0.7981121001954335,0.8220720720720721,0.5476190476190477,0.23,4800,1200,0.37
B1_calibration,30,0.6,B,1,blind95,0.2940697535060474,0.23107569721115537,0.7981121001954335,0.13063063063063063,1.0,0.99,4800,1200,0.37
B1_calibration,30,0.6,B,1,fixed05,0.4584024750213873,0.6032608695652174,0.7981121001954335,0.5,0.9074074074074074,0.5,4800,1200,0.37
B1_calibration,30,0.6,B,1,rate_aware,0.4747785619436517,0.6302083333333333,0.7981121001954335,0.545045045045045,0.8915343915343915,0.4675625000000923,4800,1200,0.37
B1_calibration,30,0.6,B,2,oracle_clean,0.3436484636738278,0.6237113402061856,0.7788876639808318,0.8231292517006803,0.525691699604743,0.235,4800,1200,0.3675
B1_calibration,30,0.6,B,2,blind95,0.22060895383430248,0.13924050632911392,0.7788876639808318,0.07482993197278912,1.0,0.995,4800,1200,0.3675
B1_calibration,30,0.6,B,2,fixed05,0.45045943790489223,0.607190412782956,0.7788876639808318,0.5170068027210885,0.8919631093544137,0.5,4800,1200,0.3675
B1_calibration,30,0.6,B,2,rate_aware,0.4535126668014042,0.6309226932668329,0.7788876639808318,0.5736961451247166,0.857707509881423,0.4519281249999631,4800,1200,0.3675
B1_calibration,30,0.6,B,3,oracle_clean,0.3311995448624779,0.6015693112467305,0.7725857703039914,0.8333333333333334,0.5063613231552163,0.23,4800,1200,0.345
B1_calibration,30,0.6,B,3,blind95,0.2750977978509423,0.19999999999999998,0.7725857703039914,0.1111111111111111,1.0,0.99,4800,1200,0.345
B1_calibration,30,0.6,B,3,fixed05,0.4236217808547913,0.5898491083676269,0.7725857703039914,0.5193236714975845,0.8727735368956743,0.5,4800,1200,0.345
B1_calibration,30,0.6,B,3,rate_aware,0.4199159297743525,0.5989445910290238,0.7725857703039914,0.5483091787439613,0.851145038167939,0.4668374999999969,4800,1200,0.345
B1_calibration,30,0.6,B,4,oracle_clean,0.337053590121659,0.6149825783972126,0.7847493489583333,0.8171296296296297,0.52734375,0.235,4800,1200,0.36
B1_calibration,30,0.6,B,4,blind95,0.2570432980695918,0.18105263157894738,0.7847493489583333,0.09953703703703703,1.0,0.995,4800,1200,0.36
B1_calibration,30,0.6,B,4,fixed05,0.4492735963160581,0.6129458388375165,0.7847493489583333,0.5370370370370371,0.87890625,0.5,4800,1200,0.36
B1_calibration,30,0.6,B,4,rate_aware,0.44389317930029526,0.616774193548387,0.7847493489583333,0.5532407407407407,0.8645833333333334,0.47660000000002356,4800,1200,0.36
B1_calibration,50,0.1,A,0,oracle_clean,0.4033607824513115,0.35019455252918286,0.9512755102040815,0.9183673469387755,0.8490740740740741,0.04,4516,1129,0.043401240035429584
