"size","rate","rep","scenario","tau","n_pos","n_neg","tau_op","sens","spec","ppv","npv","bal_acc","youden_j","g_mean","f1","f2","mcc","kappa","auc","auprc"
64,0.4,5,"B",0.4,139,361,0.505,0.539568345323741,0.950138504155125,0.806451612903226,0.842751842751843,0.744853424739433,0.489706849478866,0.716006047820376,0.646551724137931,0.577812018489985,0.563843399304839,0.545182259889513,0.823990115386915,0.73330023649827
100,0.2,1,"A",0.6,43,400,0.1605,0.837209302325581,0.95,0.642857142857143,0.981912144702842,0.893604651162791,0.787209302325581,0.89182332174557,0.727272727272727,0.789473684210526,0.701301785948493,0.693629773827515,0.95781976744186,0.86663095893421
100,0.2,1,"B",0.4,63,437,0.287,0.761904761904762,0.949656750572082,0.685714285714286,0.965116279069767,0.855780756238422,0.711561512476844,0.85061624745585,0.721804511278195,0.745341614906832,0.680518905721141,0.679264909847434,0.932857506084051,0.786377436176834
100,0.2,2,"A",0.6,40,400,0.1905,0.9,0.95,0.642857142857143,0.989583333333333,0.925,0.85,0.924662100445346,0.75,0.833333333333333,0.733194656801251,0.720338983050847,0.96365625,0.859140138826242
100,0.2,2,"B",0.4,58,442,0.30475,0.672413793103448,0.947963800904977,0.629032258064516,0.95662100456621,0.810188797004213,0.620377594008426,0.798388336019057,0.65,0.663265306122449,0.602765428665276,0.602332979851538,0.901213137775004,0.703797544766872
100,0.2,3,"A",0.6,43,400,0.255749999999999,0.744186046511628,0.95,0.615384615384615,0.971867007672634,0.847093023255814,0.694186046511628,0.840819091235473,0.673684210526316,0.714285714285714,0.638484050323615,0.63488687421902,0.962994186046512,0.7750476242154
100,0.2,3,"B",0.4,62,438,0.42575,0.564516129032258,0.949771689497717,0.614035087719298,0.939051918735892,0.757143909264987,0.514287818529975,0.732230453900737,0.588235294117647,0.573770491803279,0.533334707296566,0.532728104974062,0.914899101487701,0.639480698584789
100,0.2,4,"A",0.6,41,400,0.1655,0.853658536585366,0.95,0.636363636363636,0.984455958549223,0.901829268292683,0.803658536585366,0.900541842312781,0.729166666666667,0.799086757990867,0.706347624849966,0.696875165230265,0.956646341463415,0.863677671043921
100,0.2,4,"B",0.4,59,441,0.305,0.694915254237288,0.950113378684807,0.650793650793651,0.958810068649886,0.822514316461048,0.645028632922096,0.812556631935893,0.672131147540984,0.68561872909699,0.627066068111558,0.626628831721615,0.903628117913832,0.725183447046756
100,0.2,5,"A",0.6,40,400,0.22,0.8,0.9525,0.627450980392157,0.979434447300771,0.87625,0.7525,0.872926113711808,0.703296703296703,0.758293838862559,0.675781979886212,0.669632925472747,0.955,0.860977241325258
100,0.2,5,"B",0.4,58,442,0.31425,0.758620689655172,0.947963800904977,0.656716417910448,0.967667436489607,0.853292245280075,0.70658449056015,0.848024146124786,0.704,0.735785953177258,0.664213781605927,0.661964625054817,0.938016851302855,0.781408975077677
100,0.4,1,"A",0.6,82,300,0.366,0.780487804878049,0.95,0.810126582278481,0.940594059405941,0.865243902439024,0.730487804878049,0.86108269906795,0.795031055900621,0.786240786240786,0.740535126527225,0.740328760351007,0.964390243902439,0.907485101782778
100,0.4,1,"B",0.4,119,381,0.49,0.613445378151261,0.950131233595801,0.793478260869565,0.887254901960784,0.781788305873531,0.563576611747061,0.7634485011358,0.691943127962085,0.642605633802817,0.619391063393547,0.611262619013444,0.895707889454995,0.786381156379867
100,0.4,2,"A",0.6,81,300,0.396000000000001,0.790123456790123,0.95,0.810126582278481,0.943708609271523,0.870061728395062,0.740123456790123,0.866381719538575,0.8,0.794044665012407,0.746947861513797,0.746854366513019,0.962860082304527,0.883941738107536
100,0.4,2,"B",0.4,121,379,0.605,0.520661157024793,0.955145118733509,0.7875,0.861904761904762,0.737903137879151,0.475806275758303,0.705199945154828,0.626865671641791,0.558510638297873,0.55586946419246,0.537835839290116,0.885475043066792,0.764607527978709
100,0.4,3,"A",0.6,83,300,0.35025,0.819277108433735,0.95,0.819277108433735,0.95,0.884638554216867,0.769277108433735,0.882220637375962,0.819277108433735,0.819277108433735,0.769277108433735,0.769277108433735,0.950763052208835,0.902711629548002
100,0.4,3,"B",0.4,120,380,0.521,0.533333333333333,0.95,0.771084337349398,0.865707434052758,0.741666666666667,0.483333333333333,0.711805216802087,0.630541871921182,0.568383658969805,0.554781659313862,0.540328511890169,0.897686403508772,0.772097249466216
100,0.4,4,"A",0.6,79,300,0.38675,0.79746835443038,0.95,0.807692307692308,0.946843853820598,0.87373417721519,0.74746835443038,0.87039929728192,0.802547770700637,0.799492385786802,0.750993943387207,0.750969711100278,0.961075949367089,0.889279349359687
100,0.4,4,"B",0.4,118,382,0.49975,0.627118644067797,0.947643979057592,0.787234042553192,0.891625615763547,0.787381311562694,0.574762623125388,0.770898960438791,0.69811320754717,0.653710247349823,0.624646426347044,0.618211320034361,0.930373147572988,0.821445613723291
100,0.4,5,"A",0.6,78,300,0.41175,0.807692307692308,0.95,0.807692307692308,0.95,0.878846153846154,0.757692307692308,0.875961010723475,0.807692307692308,0.807692307692308,0.757692307692308,0.757692307692308,0.944358974358974,0.857598091703995
100,0.4,5,"B",0.4,119,381,0.525,0.621848739495798,0.950131233595801,0.795698924731183,0.889434889434889,0.785989986545799,0.571979973091599,0.768659814200753,0.69811320754717,0.650263620386643,0.626005447732569,0.618438938306346,0.901982840380247,0.803070797132165
150,0.2,1,"A",0.6,39,400,0.265,0.871794871794872,0.9525,0.641509433962264,0.987046632124352,0.912147435897436,0.824294871794872,0.911254418581669,0.739130434782609,0.813397129186603,0.71980243255407,0.709383792133282,0.964294871794872,0.848372901169429
150,0.2,1,"B",0.4,60,440,0.3505,0.716666666666667,0.95,0.661538461538462,0.960919540229885,0.833333333333333,0.666666666666667,0.825126252965771,0.688,0.704918032786885,0.64418320466999,0.643510054844607,0.930568181818182,0.719600639243705
150,0.2,2,"A",0.6,38,400,0.16,0.894736842105263,0.9525,0.641509433962264,0.98961038961039,0.923618421052632,0.847236842105263,0.923166746641831,0.747252747252747,0.829268292682927,0.731237284548406,0.718838961763885,0.971842105263158,0.890245135824212
150,0.2,2,"B",0.4,59,441,0.285,0.813559322033898,0.950113378684807,0.685714285714286,0.974418604651163,0.881836350359353,0.763672700718706,0.879189169757083,0.744186046511628,0.784313725490196,0.710017934434495,0.706614509246088,0.953687689765172,0.79908949522745
150,0.2,3,"A",0.6,39,400,0.18,0.948717948717949,0.9525,0.660714285714286,0.994778067885117,0.950608974358974,0.901217948717949,0.95060709346914,0.778947368421053,0.872641509433962,0.768597081903877,0.753086750408442,0.976153846153846,0.918795521064049
150,0.2,3,"B",0.4,60,440,0.30525,0.816666666666667,0.95,0.690140845070423,0.974358974358974,0.883333333333333,0.766666666666667,0.880814017448254,0.748091603053435,0.787781350482315,0.713757564977449,0.710424710424711,0.944034090909091,0.799523892517193
150,0.2,4,"A",0.6,36,400,0.18525,0.916666666666667,0.95,0.622641509433962,0.992167101827676,0.933333333333333,0.866666666666667,0.933184511944628,0.741573033707865,0.83756345177665,0.72995488200305,0.713387447124729,0.986388888888889,0.863754507602634
150,0.2,4,"B",0.4,57,443,0.295499999999999,0.859649122807018,0.948081264108352,0.680555555555556,0.981308411214953,0.903865193457685,0.80773038691537,0.902783045388267,0.75968992248062,0.816666666666667,0.731168679556834,0.72465003908193,0.968615104352303,0.801704177761139
150,0.2,5,"A",0.6,40,400,0.22525,0.775,0.95,0.607843137254902,0.976863753213368,0.8625,0.725,0.858050115086526,0.681318681318681,0.734597156398104,0.651085628461799,0.645161290322581,0.94928125,0.849563517558741
150,0.2,5,"B",0.4,59,441,0.345,0.76271186440678,0.950113378684807,0.671641791044776,0.967667436489607,0.856412621545793,0.712825243091587,0.851271253158777,0.714285714285714,0.742574257425742,0.675067222969603,0.673285657240353,0.93879472693032,0.802662093665007
150,0.4,1,"A",0.6,79,300,0.412,0.89873417721519,0.95,0.825581395348837,0.972696245733788,0.924367088607595,0.84873417721519,0.924011617001881,0.860606060606061,0.883084577114428,0.823119381920718,0.821909412221382,0.983206751054852,0.947776586606232
150,0.4,1,"B",0.4,118,382,0.65975,0.483050847457627,0.947643979057592,0.74025974025974,0.855791962174941,0.715347413257609,0.430694826515219,0.676579801037459,0.584615384615385,0.519125683060109,0.506671870715363,0.489461476401775,0.926224598455941,0.753459043113548
150,0.4,2,"A",0.6,84,300,0.3615,0.857142857142857,0.95,0.827586206896552,0.95959595959596,0.903571428571428,0.807142857142857,0.902377811277357,0.842105263157895,0.851063829787234,0.79710003321708,0.796897038081805,0.961190476190476,0.92076480088979
150,0.4,2,"B",0.4,123,377,0.619,0.577235772357724,0.949602122015915,0.788888888888889,0.873170731707317,0.763418947186819,0.526837894373639,0.740367688607755,0.666666666666667,0.609965635738832,0.59059131086117,0.5791844476055,0.922548575618382,0.816807254317798
150,0.4,3,"A",0.6,83,300,0.302,0.939759036144578,0.95,0.838709677419355,0.982758620689655,0.944879518072289,0.889759036144578,0.944865643537402,0.886363636363636,0.917647058823529,0.854932068148575,0.852607273426977,0.978935742971887,0.947126540510216
150,0.4,3,"B",0.4,121,379,0.573499999999999,0.652892561983471,0.949868073878628,0.806122448979592,0.895522388059702,0.801380317931049,0.602760635862099,0.787503523992701,0.721461187214612,0.678694158075601,0.650325986043279,0.644455842581367,0.926699230249242,0.81746169530006
150,0.4,4,"A",0.6,80,300,0.3805,0.825,0.95,0.814814814814815,0.953177257525084,0.8875,0.775,0.885296560481289,0.819875776397516,0.822942643391521,0.771488079015756,0.771464122770635,0.9525,0.881126093068961
150,0.4,4,"B",0.4,120,380,0.541,0.641666666666667,0.95,0.802083333333333,0.893564356435644,0.795833333333333,0.591666666666667,0.780758178524781,0.712962962962963,0.668402777777778,0.641554011584354,0.635122410546139,0.920328947368421,0.806910847452702
150,0.4,5,"A",0.6,81,300,0.33675,0.91358024691358,0.95,0.831460674157303,0.976027397260274,0.93179012345679,0.86358024691358,0.931612169611315,0.870588235294118,0.895883777239709,0.835063319811475,0.833531935176358,0.97537037037037,0.94063875412681
150,0.4,5,"B",0.4,121,379,0.591,0.611570247933884,0.949868073878628,0.795698924731183,0.884520884520885,0.780719160906256,0.561438321812512,0.762175211776422,0.691588785046729,0.641247833622184,0.61798177009529,0.609439723530665,0.933666237815914,0.814088211774493
200,0.2,1,"A",0.6,38,400,0.0952499999999998,0.947368421052632,0.95,0.642857142857143,0.994764397905759,0.948684210526316,0.897368421052632,0.948683298050514,0.765957446808511,0.865384615384615,0.756426754724839,0.738974970202622,0.97875,0.925545690007837
200,0.2,1,"B",0.4,57,443,0.195,0.859649122807018,0.950338600451467,0.690140845070423,0.981351981351981,0.904993861629242,0.809987723258485,0.903857148142201,0.765625,0.819397993311037,0.73749640382736,0.731692483812113,0.96186289651895,0.849934555837386
200,0.2,2,"A",0.6,37,400,0.0454999999999995,0.972972972972973,0.95,0.642857142857143,0.99737532808399,0.961486486486486,0.922972972972973,0.961417871856106,0.774193548387097,0.882352941176471,0.768711432917691,0.748554675726772,0.977939189189189,0.898207492957381
200,0.2,2,"B",0.4,59,441,0.275,0.830508474576271,0.950113378684807,0.690140845070423,0.976689976689977,0.890310926630539,0.780621853261078,0.888300181698747,0.753846153846154,0.798045602605863,0.721486459952098,0.717424322701424,0.955820746377647,0.80928695362381
200,0.2,3,"A",0.6,43,400,0.15525,0.976744186046512,0.95,0.67741935483871,0.99737532808399,0.963372093023256,0.926744186046512,0.963279282837634,0.8,0.897435897435897,0.790798361893669,0.774105820362771,0.994796511627907,0.958050441748527
200,0.2,3,"B",0.4,63,437,0.341,0.841269841269841,0.949656750572082,0.706666666666667,0.976470588235294,0.895463295920962,0.790926591841924,0.893821897144285,0.768115942028986,0.81039755351682,0.735058787295176,0.731318219983208,0.974810213940649,0.877994912937849
200,0.2,4,"A",0.6,42,400,0.0509999999999991,0.976190476190476,0.95,0.672131147540984,0.99737532808399,0.963095238095238,0.926190476190476,0.963006205785275,0.796116504854369,0.895196506550218,0.787458266495248,0.770258898074352,0.993988095238095,0.952190683592021
200,0.2,4,"B",0.4,63,437,0.206,0.920634920634921,0.949656750572082,0.725,0.988095238095238,0.935145835603502,0.870291671207003,0.935033243897427,0.811188811188811,0.873493975903614,0.787782232911901,0.780201888635623,0.976971414042352,0.902335291417132
200,0.2,5,"A",0.6,38,400,0.095,0.973684210526316,0.9525,0.660714285714286,0.99738219895288,0.963092105263158,0.926184210526316,0.963033857414326,0.787234042553192,0.889423076923077,0.78071670476659,0.76270451836602,0.993618421052632,0.942300639163954
200,0.2,5,"B",0.4,59,441,0.275,0.830508474576271,0.950113378684807,0.690140845070423,0.976689976689977,0.890310926630539,0.780621853261078,0.888300181698747,0.753846153846154,0.798045602605863,0.721486459952098,0.717424322701424,0.955859179830124,0.830432771922195
200,0.4,1,"A",0.6,80,300,0.3105,0.925,0.95,0.831460674157303,0.979381443298969,0.9375,0.875,0.937416662962634,0.875739644970414,0.904645476772616,0.842310425421791,0.840336134453782,0.982708333333333,0.961480837649896
200,0.4,1,"B",0.4,118,382,0.55925,0.720338983050847,0.947643979057592,0.80952380952381,0.916455696202532,0.833991481054219,0.667982962108439,0.826211171655651,0.762331838565022,0.736568457538995,0.696377728438454,0.694418819188192,0.954310497825894,0.847253798213456
200,0.4,2,"A",0.6,81,300,0.19025,0.950617283950617,0.95,0.83695652173913,0.986159169550173,0.950308641975309,0.900617283950617,0.950308591854818,0.890173410404624,0.925480769230769,0.860994900255575,0.858083867552785,0.98738683127572,0.950509257772081
200,0.4,2,"B",0.4,123,377,0.546,0.747967479674797,0.949602122015915,0.828828828828829,0.920308483290488,0.848784800845356,0.697569601690712,0.842776071028409,0.786324786324786,0.762852404643449,0.722893779490959,0.721274555711642,0.948114123051045,0.868493809709487
200,0.4,3,"A",0.6,77,300,0.337750000000001,0.974025974025974,0.95,0.833333333333333,0.993031358885017,0.962012987012987,0.924025974025974,0.961937978938702,0.898203592814371,0.942211055276382,0.873832043145441,0.869467809935029,0.986082251082251,0.944384723222411
200,0.4,3,"B",0.4,119,381,0.505,0.80672268907563,0.950131233595801,0.834782608695652,0.94025974025974,0.878426961335715,0.756853922671431,0.87549553039473,0.820512820512821,0.812182741116751,0.765894145455734,0.765703447506415,0.957685436379276,0.911087624737551
200,0.4,4,"A",0.6,78,300,0.2015,0.987179487179487,0.95,0.83695652173913,0.996503496503496,0.968589743589744,0.937179487179487,0.96841133451675,0.905882352941177,0.952970297029703,0.883799543155138,0.878817023322914,0.991559829059829,0.963126247638075
200,0.4,4,"B",0.4,119,381,0.5,0.80672268907563,0.952755905511811,0.842105263157895,0.940414507772021,0.879739297293721,0.759478594587441,0.876703944400375,0.824034334763948,0.813559322033898,0.770913105260728,0.770611404529586,0.955380577427822,0.888210223633475
200,0.4,5,"A",0.6,80,300,0.26625,0.9375,0.95,0.833333333333333,0.982758620689655,0.94375,0.8875,0.943729304408844,0.882352941176471,0.914634146341463,0.851047360136557,0.848605577689243,0.980229166666667,0.962044833381944
200,0.4,5,"B",0.4,121,379,0.45,0.834710743801653,0.952506596306069,0.848739495798319,0.94750656167979,0.893608670053861,0.787217340107722,0.891665570423474,0.841666666666667,0.837479270315091,0.79171882852385,0.791671235279928,0.950587670904294,0.912592188279459
