"nF","ipf","total_items","rep","z_threshold","n_true_careless","n_noise","n_clean","mcc_std","mcc_f","sens_std","spec_std","sens_f","spec_f","noise_flagged_std","noise_flagged_f","mode_std","mode_f","n_pairs_std","n_pairs_f"
30,6,180,1,2.5,21,24,255,0.426579974793136,0.408468798704945,0.761904761904762,0.870967741935484,0.80952380952381,0.838709677419355,0.458333333333333,0.5,"coupled","efa_d",484,1010
30,6,180,1,2.7,21,24,255,0.39995575335231,0.381937652726823,0.761904761904762,0.853046594982079,0.80952380952381,0.817204301075269,0.458333333333333,0.541666666666667,"coupled","efa_d",484,1010
30,6,180,1,2.9,21,24,255,0.373750633984241,0.350850050345941,0.80952380952381,0.810035842293907,0.80952380952381,0.788530465949821,0.541666666666667,0.583333333333333,"coupled","efa_d",484,1010
4,10,40,1,0.1,23,22,255,0.196278531780871,0.132829693996566,0.304347826086957,0.916967509025271,0.347826086956522,0.84115523465704,0.136363636363636,0.181818181818182,"weighted","efa_d",780,256
4,10,40,1,0.3,23,22,255,0.176177123465231,0.14021930945607,0.434782608695652,0.826714801444043,0.434782608695652,0.787003610108303,0.181818181818182,0.272727272727273,"weighted","efa_d",780,256
4,10,40,1,0.5,23,22,255,0.169058829651352,0.152452098546642,0.521739130434783,0.75812274368231,0.521739130434783,0.736462093862816,0.272727272727273,0.272727272727273,"weighted","efa_d",780,256
4,10,40,1,0.7,23,22,255,0.11985400056536,0.158653595313234,0.521739130434783,0.689530685920578,0.608695652173913,0.675090252707581,0.318181818181818,0.272727272727273,"weighted","efa_d",780,256
4,10,40,1,0.9,23,22,255,0.0841445814419186,0.161578245345525,0.521739130434783,0.631768953068592,0.652173913043478,0.642599277978339,0.409090909090909,0.318181818181818,"weighted","efa_d",780,256
4,10,40,1,1.1,23,22,255,0.0746862780512092,0.115095655483068,0.565217391304348,0.574007220216607,0.652173913043478,0.563176895306859,0.454545454545455,0.5,"weighted","efa_d",780,256
4,10,40,1,1.3,23,22,255,0.168666228392264,0.0975263638115699,0.782608695652174,0.534296028880866,0.695652173913043,0.487364620938628,0.545454545454545,0.636363636363636,"weighted","efa_d",780,256
4,10,40,1,1.5,23,22,255,0.204942426993223,0.123746635801236,0.91304347826087,0.469314079422383,0.782608695652174,0.447653429602888,0.636363636363636,0.681818181818182,"weighted","efa_d",780,256
4,10,40,1,1.7,23,22,255,0.204718597613659,0.112844913897461,0.956521739130435,0.418772563176895,0.782608695652174,0.425992779783394,0.681818181818182,0.772727272727273,"weighted","efa_d",780,256
4,10,40,1,1.9,23,22,255,0.186788485466118,0.118802805189341,0.956521739130435,0.379061371841155,0.826086956521739,0.389891696750903,0.772727272727273,0.772727272727273,"weighted","efa_d",780,256
4,10,40,1,2.1,23,22,255,0.169226673989063,0.157249581195418,0.956521739130435,0.339350180505415,0.91304347826087,0.368231046931408,0.818181818181818,0.772727272727273,"weighted","efa_d",780,256
4,10,40,1,2.3,23,22,255,0.137432412768305,0.158133612526996,0.956521739130435,0.267148014440433,0.956521739130435,0.314079422382672,0.909090909090909,0.818181818181818,"weighted","efa_d",780,256
4,10,40,1,2.5,23,22,255,0.122790166789362,0.176726921724038,0.956521739130435,0.234657039711191,1,0.296028880866426,0.954545454545455,0.818181818181818,"weighted","efa_d",780,256
4,10,40,1,2.7,23,22,255,0.102395923398553,0.163407706658522,0.956521739130435,0.191335740072202,1,0.263537906137184,0.954545454545455,0.818181818181818,"weighted","efa_d",780,256
4,10,40,1,2.9,23,22,255,0.0859621342326103,0.150057607897974,0.956521739130435,0.15884476534296,1,0.231046931407942,0.954545454545455,0.863636363636364,"weighted","efa_d",780,256
8,10,80,1,0.1,23,22,255,0.143236001365198,0.372103206263525,0.434782608695652,0.790613718411552,0.478260869565217,0.935018050541516,0.409090909090909,0.272727272727273,"coupled","efa_d",95,536
8,10,80,1,0.3,23,22,255,0.180832122063559,0.335652345224754,0.521739130434783,0.772563176895307,0.521739130434783,0.902527075812274,0.5,0.409090909090909,"coupled","efa_d",95,536
8,10,80,1,0.5,23,22,255,0.196835757688302,0.335076890580175,0.608695652173913,0.729241877256318,0.565217391304348,0.884476534296029,0.590909090909091,0.409090909090909,"coupled","efa_d",95,536
8,10,80,1,0.7,23,22,255,0.205191851629955,0.31676698873881,0.652173913043478,0.707581227436823,0.608695652173913,0.851985559566787,0.681818181818182,0.5,"coupled","efa_d",95,536
8,10,80,1,0.9,23,22,255,0.256227205579377,0.361111968341128,0.782608695652174,0.67870036101083,0.739130434782609,0.823104693140794,0.727272727272727,0.5,"coupled","efa_d",95,536
8,10,80,1,1.1,23,22,255,0.225047010790793,0.329192166816931,0.782608695652174,0.631768953068592,0.739130434782609,0.794223826714801,0.772727272727273,0.545454545454545,"coupled","efa_d",95,536
8,10,80,1,1.3,23,22,255,0.200987762917967,0.316024017908562,0.782608695652174,0.592057761732852,0.782608695652174,0.754512635379061,0.772727272727273,0.636363636363636,"coupled","efa_d",95,536
8,10,80,1,1.5,23,22,255,0.230687915666555,0.345544218452399,0.869565217391304,0.563176895306859,0.869565217391304,0.732851985559567,0.818181818181818,0.681818181818182,"coupled","efa_d",95,536
8,10,80,1,1.7,23,22,255,0.249765957845277,0.34857816667324,0.91304347826087,0.555956678700361,0.91304347826087,0.707581227436823,0.818181818181818,0.681818181818182,"coupled","efa_d",95,536
8,10,80,1,1.9,23,22,255,0.232323319048483,0.311461328136858,0.91304347826087,0.523465703971119,0.91304347826087,0.657039711191336,0.863636363636364,0.727272727272727,"coupled","efa_d",95,536
8,10,80,1,2.1,23,22,255,0.219317597411166,0.297049743439058,0.91304347826087,0.498194945848375,0.91304347826087,0.635379061371841,0.863636363636364,0.772727272727273,"coupled","efa_d",95,536
8,10,80,1,2.3,23,22,255,0.228437285629008,0.281150332055568,0.956521739130435,0.469314079422383,0.91304347826087,0.610108303249097,0.863636363636364,0.772727272727273,"coupled","efa_d",95,536
8,10,80,1,2.5,23,22,255,0.221532937568093,0.247782736496989,0.956521739130435,0.454873646209386,0.91304347826087,0.552346570397112,0.863636363636364,0.818181818181818,"coupled","efa_d",95,536
8,10,80,1,2.7,23,22,255,0.194878979932272,0.248081642422913,0.956521739130435,0.397111913357401,0.956521739130435,0.509025270758123,0.863636363636364,0.818181818181818,"coupled","efa_d",95,536
8,10,80,1,2.9,23,22,255,0.183574845904472,0.231933692313575,0.956521739130435,0.371841155234657,0.956521739130435,0.476534296028881,0.863636363636364,0.818181818181818,"coupled","efa_d",95,536
12,10,120,1,0.1,22,23,255,0.408596424811967,0.467354506556448,0.545454545454545,0.931654676258993,0.454545454545455,0.971223021582734,0.304347826086957,0.173913043478261,"coupled","efa_d",215,923
12,10,120,1,0.3,22,23,255,0.504485646720684,0.451848181879536,0.681818181818182,0.931654676258993,0.454545454545455,0.967625899280576,0.304347826086957,0.173913043478261,"coupled","efa_d",215,923
12,10,120,1,0.5,22,23,255,0.555571158552532,0.509483322432963,0.772727272727273,0.928057553956835,0.545454545454545,0.964028776978417,0.304347826086957,0.217391304347826,"coupled","efa_d",215,923
12,10,120,1,0.7,22,23,255,0.505279832515902,0.427235833845345,0.772727272727273,0.906474820143885,0.545454545454545,0.938848920863309,0.304347826086957,0.347826086956522,"coupled","efa_d",215,923
12,10,120,1,0.9,22,23,255,0.49179001937045,0.415579044325978,0.818181818181818,0.884892086330935,0.590909090909091,0.920863309352518,0.391304347826087,0.434782608695652,"coupled","efa_d",215,923
12,10,120,1,1.1,22,23,255,0.461546963033647,0.43926770348524,0.818181818181818,0.866906474820144,0.681818181818182,0.902877697841727,0.391304347826087,0.521739130434783,"coupled","efa_d",215,923
12,10,120,1,1.3,22,23,255,0.450458716187498,0.418983606749214,0.818181818181818,0.859712230215827,0.681818181818182,0.892086330935252,0.434782608695652,0.521739130434783,"coupled","efa_d",215,923
12,10,120,1,1.5,22,23,255,0.472815659978832,0.390303261733874,0.909090909090909,0.838129496402878,0.727272727272727,0.856115107913669,0.478260869565217,0.521739130434783,"coupled","efa_d",215,923
12,10,120,1,1.7,22,23,255,0.432291140898692,0.375532800757132,0.909090909090909,0.805755395683453,0.727272727272727,0.845323741007194,0.565217391304348,0.521739130434783,"coupled","efa_d",215,923
12,10,120,1,1.9,22,23,255,0.433758423064389,0.362795012360674,0.954545454545455,0.784172661870504,0.772727272727273,0.81294964028777,0.608695652173913,0.652173913043478,"coupled","efa_d",215,923
12,10,120,1,2.1,22,23,255,0.436631975483231,0.347068184178886,1,0.762589928057554,0.772727272727273,0.798561151079137,0.739130434782609,0.652173913043478,"coupled","efa_d",215,923
12,10,120,1,2.3,22,23,255,0.416445933674792,0.321926252855807,1,0.741007194244604,0.772727272727273,0.773381294964029,0.739130434782609,0.695652173913043,"coupled","efa_d",215,923
12,10,120,1,2.5,22,23,255,0.400838449789608,0.293181262965647,1,0.723021582733813,0.772727272727273,0.741007194244604,0.826086956521739,0.695652173913043,"coupled","efa_d",215,923
12,10,120,1,2.7,22,23,255,0.383364239038927,0.281328368958434,1,0.701438848920863,0.818181818181818,0.694244604316547,0.826086956521739,0.695652173913043,"coupled","efa_d",215,923
12,10,120,1,2.9,22,23,255,0.367077998589421,0.282717120624627,1,0.679856115107914,0.863636363636364,0.661870503597122,0.826086956521739,0.739130434782609,"coupled","efa_d",215,923
20,10,200,1,0.1,24,21,255,0.601046132160402,0.601046132160402,0.458333333333333,0.992753623188406,0.458333333333333,0.992753623188406,0.0952380952380952,0.0952380952380952,"coupled","efa_d",597,1410
20,10,200,1,0.3,24,21,255,0.665234923300209,0.649815289319979,0.541666666666667,0.992753623188406,0.583333333333333,0.985507246376812,0.0952380952380952,0.0952380952380952,"coupled","efa_d",597,1410
20,10,200,1,0.5,24,21,255,0.680018964559847,0.660042465225247,0.625,0.985507246376812,0.625,0.981884057971015,0.142857142857143,0.142857142857143,"coupled","efa_d",597,1410
20,10,200,1,0.7,24,21,255,0.680018964559847,0.641436351532653,0.625,0.985507246376812,0.625,0.978260869565217,0.142857142857143,0.19047619047619,"coupled","efa_d",597,1410
20,10,200,1,0.9,24,21,255,0.660042465225247,0.607733504216638,0.625,0.981884057971015,0.625,0.971014492753623,0.142857142857143,0.238095238095238,"coupled","efa_d",597,1410
20,10,200,1,1.1,24,21,255,0.695251926334052,0.607733504216638,0.75,0.971014492753623,0.625,0.971014492753623,0.19047619047619,0.238095238095238,"coupled","efa_d",597,1410
20,10,200,1,1.3,24,21,255,0.723002791990315,0.581187224306203,0.791666666666667,0.971014492753623,0.666666666666667,0.956521739130435,0.19047619047619,0.285714285714286,"coupled","efa_d",597,1410
20,10,200,1,1.5,24,21,255,0.720827341201719,0.534955892218301,0.833333333333333,0.963768115942029,0.666666666666667,0.942028985507246,0.19047619047619,0.380952380952381,"coupled","efa_d",597,1410
20,10,200,1,1.7,24,21,255,0.708527983328417,0.553489037304693,0.875,0.952898550724638,0.708333333333333,0.938405797101449,0.238095238095238,0.380952380952381,"coupled","efa_d",597,1410
20,10,200,1,1.9,24,21,255,0.674091560300529,0.507105127393792,0.875,0.942028985507246,0.708333333333333,0.920289855072464,0.238095238095238,0.476190476190476,"coupled","efa_d",597,1410
20,10,200,1,2.1,24,21,255,0.633844899553848,0.508088546544315,0.875,0.927536231884058,0.791666666666667,0.894927536231884,0.333333333333333,0.523809523809524,"coupled","efa_d",597,1410
20,10,200,1,2.3,24,21,255,0.633144106578423,0.507727743005076,0.916666666666667,0.916666666666667,0.833333333333333,0.880434782608696,0.380952380952381,0.523809523809524,"coupled","efa_d",597,1410
20,10,200,1,2.5,24,21,255,0.616561975192244,0.520933406874352,0.916666666666667,0.909420289855073,0.875,0.873188405797101,0.380952380952381,0.523809523809524,"coupled","efa_d",597,1410
20,10,200,1,2.7,24,21,255,0.597411435167559,0.514899347413156,0.958333333333333,0.88768115942029,0.875,0.869565217391304,0.523809523809524,0.571428571428571,"coupled","efa_d",597,1410
20,10,200,1,2.9,24,21,255,0.584000405285291,0.481448160950128,0.958333333333333,0.880434782608696,0.875,0.847826086956522,0.523809523809524,0.619047619047619,"coupled","efa_d",597,1410
30,10,300,1,0.1,20,25,255,0.439072040284697,0.578334669340419,0.25,0.996428571428571,0.35,1,0,0,"coupled","efa_d",1346,2171
30,10,300,1,0.3,20,25,255,0.439072040284697,0.578334669340419,0.25,0.996428571428571,0.35,1,0,0,"coupled","efa_d",1346,2171
30,10,300,1,0.5,20,25,255,0.489814056686273,0.587776750230277,0.3,0.996428571428571,0.45,0.992857142857143,0,0.08,"coupled","efa_d",1346,2171
30,10,300,1,0.7,20,25,255,0.489814056686273,0.627376434428478,0.3,0.996428571428571,0.5,0.992857142857143,0,0.08,"coupled","efa_d",1346,2171
30,10,300,1,0.9,20,25,255,0.579683864209739,0.674453273433462,0.4,0.996428571428571,0.6,0.989285714285714,0,0.08,"coupled","efa_d",1346,2171
30,10,300,1,1.1,20,25,255,0.620364583731831,0.65022051668794,0.45,0.996428571428571,0.6,0.985714285714286,0,0.12,"coupled","efa_d",1346,2171
30,10,300,1,1.3,20,25,255,0.658878776467811,0.72023861857015,0.5,0.996428571428571,0.7,0.985714285714286,0,0.12,"coupled","efa_d",1346,2171
30,10,300,1,1.5,20,25,255,0.695569525127226,0.698617385295302,0.55,0.996428571428571,0.7,0.982142857142857,0,0.16,"coupled","efa_d",1346,2171
30,10,300,1,1.7,20,25,255,0.695569525127226,0.678571428571429,0.55,0.996428571428571,0.7,0.978571428571429,0,0.2,"coupled","efa_d",1346,2171
30,10,300,1,1.9,20,25,255,0.695569525127226,0.678571428571429,0.55,0.996428571428571,0.7,0.978571428571429,0,0.2,"coupled","efa_d",1346,2171
30,10,300,1,2.1,20,25,255,0.764482454814457,0.678571428571429,0.65,0.996428571428571,0.7,0.978571428571429,0,0.2,"coupled","efa_d",1346,2171
30,10,300,1,2.3,20,25,255,0.797081141330456,0.626143369708215,0.7,0.996428571428571,0.7,0.967857142857143,0,0.28,"coupled","efa_d",1346,2171
30,10,300,1,2.5,20,25,255,0.764659956897056,0.626143369708215,0.8,0.982142857142857,0.7,0.967857142857143,0.16,0.28,"coupled","efa_d",1346,2171
30,10,300,1,2.7,20,25,255,0.74135712690335,0.644658371220304,0.85,0.971428571428571,0.75,0.964285714285714,0.24,0.32,"coupled","efa_d",1346,2171
30,10,300,1,2.9,20,25,255,0.74135712690335,0.616364996148578,0.85,0.971428571428571,0.75,0.957142857142857,0.24,0.32,"coupled","efa_d",1346,2171
4,3,12,2,0.1,23,22,255,0.0354357142528323,0.118513835819704,0.391304347826087,0.671480144404332,0.608695652173913,0.610108303249097,0.681818181818182,0.590909090909091,"weighted","efa_d",66,21
4,3,12,2,0.3,23,22,255,0.0395955899329505,0.116608165786793,0.521739130434783,0.552346570397112,0.695652173913043,0.523465703971119,0.727272727272727,0.636363636363636,"weighted","efa_d",66,21
4,3,12,2,0.5,23,22,255,0.0965946367506053,0.0781386125569063,0.739130434782609,0.44043321299639,0.739130434782609,0.404332129963899,0.818181818181818,0.818181818181818,"weighted","efa_d",66,21
4,3,12,2,0.7,23,22,255,0.0404262379321496,0.0384804003271289,0.739130434782609,0.332129963898917,0.739130434782609,0.328519855595668,0.863636363636364,0.909090909090909,"weighted","efa_d",66,21
4,3,12,2,0.9,23,22,255,0.0486328627846084,0.0259100167786134,0.826086956521739,0.252707581227437,0.782608695652174,0.259927797833935,0.909090909090909,0.954545454545455,"weighted","efa_d",66,21
4,3,12,2,1.1,23,22,255,0.0280143918884604,0.0458948809027071,0.869565217391304,0.169675090252708,0.869565217391304,0.1985559566787,0.954545454545455,1,"weighted","efa_d",66,21
4,3,12,2,1.3,23,22,255,0.0239765840214115,0.0840484812539517,0.91304347826087,0.115523465703971,0.956521739130435,0.155234657039711,1,1,"weighted","efa_d",66,21
4,3,12,2,1.5,23,22,255,-0.0431186366874125,0.0656947427630363,0.91304347826087,0.0505415162454874,0.956521739130435,0.122743682310469,1,1,"weighted","efa_d",66,21
4,3,12,2,1.7,23,22,255,-0.0227672930071059,0.0442334186840417,0.956521739130435,0.0288808664259928,0.956521739130435,0.0902527075812274,1,1,"weighted","efa_d",66,21
4,3,12,2,1.9,23,22,255,-0.0969548023453825,0.0267868821265546,0.956521739130435,0.0072202166064982,0.956521739130435,0.0685920577617329,1,1,"weighted","efa_d",66,21
4,3,12,2,2.1,23,22,255,0.0166643523339933,0.0683950788834818,1,0.0036101083032491,1,0.0577617328519856,1,1,"weighted","efa_d",66,21
4,3,12,2,2.3,23,22,255,0,0.0562174904355579,1,0,1,0.0397111913357401,1,1,"weighted","efa_d",66,21
4,3,12,2,2.5,23,22,255,0,0.0535087781953221,1,0,1,0.036101083032491,1,1,"weighted","efa_d",66,21
4,3,12,2,2.7,23,22,255,0,0.0506755876609777,1,0,1,0.0324909747292419,1,1,"weighted","efa_d",66,21
4,3,12,2,2.9,23,22,255,0,0.0445388750248001,1,0,1,0.0252707581227437,1,1,"weighted","efa_d",66,21
8,3,24,2,0.1,25,20,255,0.00451022782660763,0.0613832572096161,0.28,0.727272727272727,0.44,0.665454545454545,0.35,0.4,"weighted","efa_d",276,91
8,3,24,2,0.3,25,20,255,0.0294359390836198,0.109960706249747,0.4,0.650909090909091,0.6,0.596363636363636,0.35,0.4,"weighted","efa_d",276,91
8,3,24,2,0.5,25,20,255,0.0322329185610152,0.114597232678489,0.52,0.538181818181818,0.68,0.527272727272727,0.45,0.5,"weighted","efa_d",276,91
8,3,24,2,0.7,25,20,255,0.0182706187988829,0.119557456987139,0.6,0.432727272727273,0.76,0.454545454545455,0.5,0.55,"weighted","efa_d",276,91
8,3,24,2,0.9,25,20,255,0.044249767886871,0.0869649096392685,0.72,0.356363636363636,0.76,0.392727272727273,0.6,0.55,"weighted","efa_d",276,91
8,3,24,2,1.1,25,20,255,0.0537215309350254,0.0496927189883736,0.8,0.287272727272727,0.76,0.323636363636364,0.7,0.7,"weighted","efa_d",276,91
8,3,24,2,1.3,25,20,255,0.0707474915343226,0.0981211050232458,0.88,0.225454545454545,0.88,0.276363636363636,0.75,0.8,"weighted","efa_d",276,91
8,3,24,2,1.5,25,20,255,0.0447987779680097,0.0645346088519044,0.88,0.181818181818182,0.88,0.214545454545455,0.8,0.85,"weighted","efa_d",276,91
8,3,24,2,1.7,25,20,255,0.0473049916791266,0.042481136589518,0.92,0.138181818181818,0.88,0.178181818181818,0.85,0.85,"weighted","efa_d",276,91
8,3,24,2,1.9,25,20,255,0.0526782951034178,0.0544949764098676,0.96,0.0945454545454545,0.92,0.149090909090909,0.95,0.9,"weighted","efa_d",276,91
8,3,24,2,2.1,25,20,255,0.0354514838676833,0.0317046804699353,0.96,0.0727272727272727,0.92,0.116363636363636,0.95,0.95,"weighted","efa_d",276,91
8,3,24,2,2.3,25,20,255,0.0138342892773215,0.0444554224474387,0.96,0.0509090909090909,0.96,0.0836363636363636,1,0.95,"weighted","efa_d",276,91
8,3,24,2,2.5,25,20,255,-0.0176749080410067,0.0415520581480211,0.96,0.0290909090909091,0.96,0.08,1,0.95,"weighted","efa_d",276,91
8,3,24,2,2.7,25,20,255,-0.0249532564252975,0.0322329185610152,0.96,0.0254545454545455,0.96,0.0690909090909091,1,0.95,"weighted","efa_d",276,91
8,3,24,2,2.9,25,20,255,-0.0549548070385202,0.0253918358059513,0.96,0.0145454545454545,0.96,0.0618181818181818,1,0.95,"weighted","efa_d",276,91
12,3,36,2,0.1,21,24,255,0.0997029418189016,0.157531258952035,0.238095238095238,0.888888888888889,0.476190476190476,0.78494623655914,0.125,0.291666666666667,"weighted","efa_d",630,103
12,3,36,2,0.3,21,24,255,0.161506797272374,0.143874138511132,0.380952380952381,0.853046594982079,0.523809523809524,0.731182795698925,0.166666666666667,0.416666666666667,"weighted","efa_d",630,103
12,3,36,2,0.5,21,24,255,0.194713313154851,0.136291634494645,0.523809523809524,0.795698924731183,0.571428571428571,0.681003584229391,0.25,0.541666666666667,"weighted","efa_d",630,103
