"nF","ipf","total_items","rep","method","z_threshold","mcc","sens","spec","noise_flagged","oracle_mcc"
8,3,24,1,"pf_mean",1.7,0.0401874918725943,1,0.0215827338129496,1,0.262886393659312
8,3,24,1,"pf_mean",1.9,0.0282729643226657,1,0.0107913669064748,1,0.262886393659312
8,3,24,1,"pf_mean",2.1,0.0162687186397353,1,0.00359712230215827,1,0.262886393659312
8,3,24,1,"pf_mean",2.3,0,1,0,1,0.262886393659312
8,3,24,1,"pf_mean",2.5,0,1,0,1,0.262886393659312
8,3,24,1,"pf_mean",2.7,0,1,0,1,0.262886393659312
8,3,24,1,"pf_mean",2.9,0,1,0,1,0.262886393659312
8,3,24,1,"pf_comb_l0.5",0.1,0.108688898473607,0.954545454545455,0.212230215827338,0.826086956521739,0.185881541159054
8,3,24,1,"pf_comb_l0.5",0.3,0.0707209202700306,0.954545454545455,0.136690647482014,0.956521739130435,0.185881541159054
8,3,24,1,"pf_comb_l0.5",0.5,0.0300850228907783,0.954545454545455,0.0755395683453237,0.956521739130435,0.185881541159054
8,3,24,1,"pf_comb_l0.5",0.7,0.0434814634128159,1,0.0251798561151079,1,0.185881541159054
8,3,24,1,"pf_comb_l0.5",0.9,0.0327019072605787,1,0.0143884892086331,1,0.185881541159054
8,3,24,1,"pf_comb_l0.5",1.1,0.0282729643226657,1,0.0107913669064748,1,0.185881541159054
8,3,24,1,"pf_comb_l0.5",1.3,0.0230460133033402,1,0.00719424460431655,1,0.185881541159054
8,3,24,1,"pf_comb_l0.5",1.5,0,1,0,1,0.185881541159054
8,3,24,1,"pf_comb_l0.5",1.7,0,1,0,1,0.185881541159054
8,3,24,1,"pf_comb_l0.5",1.9,0,1,0,1,0.185881541159054
8,3,24,1,"pf_comb_l0.5",2.1,0,1,0,1,0.185881541159054
8,3,24,1,"pf_comb_l0.5",2.3,0,1,0,1,0.185881541159054
8,3,24,1,"pf_comb_l0.5",2.5,0,1,0,1,0.185881541159054
8,3,24,1,"pf_comb_l0.5",2.7,0,1,0,1,0.185881541159054
8,3,24,1,"pf_comb_l0.5",2.9,0,1,0,1,0.185881541159054
8,3,24,1,"pf_comb_l1.0",0.1,0.0574226619925596,1,0.0431654676258993,0.956521739130435,0.084349660598736
8,3,24,1,"pf_comb_l1.0",0.3,0.0401874918725943,1,0.0215827338129496,0.956521739130435,0.084349660598736
8,3,24,1,"pf_comb_l1.0",0.5,0.0282729643226657,1,0.0107913669064748,1,0.084349660598736
8,3,24,1,"pf_comb_l1.0",0.7,0.0230460133033402,1,0.00719424460431655,1,0.084349660598736
8,3,24,1,"pf_comb_l1.0",0.9,0.0162687186397353,1,0.00359712230215827,1,0.084349660598736
8,3,24,1,"pf_comb_l1.0",1.1,0,1,0,1,0.084349660598736
8,3,24,1,"pf_comb_l1.0",1.3,0,1,0,1,0.084349660598736
8,3,24,1,"pf_comb_l1.0",1.5,0,1,0,1,0.084349660598736
8,3,24,1,"pf_comb_l1.0",1.7,0,1,0,1,0.084349660598736
8,3,24,1,"pf_comb_l1.0",1.9,0,1,0,1,0.084349660598736
8,3,24,1,"pf_comb_l1.0",2.1,0,1,0,1,0.084349660598736
8,3,24,1,"pf_comb_l1.0",2.3,0,1,0,1,0.084349660598736
8,3,24,1,"pf_comb_l1.0",2.5,0,1,0,1,0.084349660598736
8,3,24,1,"pf_comb_l1.0",2.7,0,1,0,1,0.084349660598736
8,3,24,1,"pf_comb_l1.0",2.9,0,1,0,1,0.084349660598736
8,3,24,1,"pf_comb_l1.5",0.1,0.0327019072605787,1,0.0143884892086331,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",0.3,0.0230460133033402,1,0.00719424460431655,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",0.5,0.0162687186397353,1,0.00359712230215827,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",0.7,0,1,0,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",0.9,0,1,0,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",1.1,0,1,0,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",1.3,0,1,0,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",1.5,0,1,0,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",1.7,0,1,0,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",1.9,0,1,0,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",2.1,0,1,0,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",2.3,0,1,0,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",2.5,0,1,0,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",2.7,0,1,0,1,0.0465631668906864
8,3,24,1,"pf_comb_l1.5",2.9,0,1,0,1,0.0465631668906864
8,3,24,1,"proplow_fz0.5",0.1,0.0282729643226657,1,0.0107913669064748,1,0.129550189030364
8,3,24,1,"proplow_fz0.5",0.2,0.0282729643226657,1,0.0107913669064748,1,0.129550189030364
8,3,24,1,"proplow_fz0.5",0.3,0.0707209202700306,0.954545454545455,0.136690647482014,0.869565217391304,0.129550189030364
8,3,24,1,"proplow_fz0.5",0.4,0.0707209202700306,0.954545454545455,0.136690647482014,0.869565217391304,0.129550189030364
8,3,24,1,"proplow_fz0.5",0.5,0.0707209202700306,0.954545454545455,0.136690647482014,0.869565217391304,0.129550189030364
8,3,24,1,"proplow_fz0.5",0.6,0.129550189030364,0.772727272727273,0.474820143884892,0.652173913043478,0.129550189030364
8,3,24,1,"proplow_fz0.5",0.7,0.129550189030364,0.772727272727273,0.474820143884892,0.652173913043478,0.129550189030364
8,3,24,1,"proplow_fz0.5",0.8,0.111429655514573,0.272727272727273,0.87410071942446,0.173913043478261,0.129550189030364
8,3,24,1,"proplow_fz1.0",0.1,0,1,0,1,0.171766086547555
8,3,24,1,"proplow_fz1.0",0.2,0,1,0,1,0.171766086547555
8,3,24,1,"proplow_fz1.0",0.3,0.0645375005825793,1,0.0539568345323741,1,0.171766086547555
8,3,24,1,"proplow_fz1.0",0.4,0.0645375005825793,1,0.0539568345323741,1,0.171766086547555
8,3,24,1,"proplow_fz1.0",0.5,0.0645375005825793,1,0.0539568345323741,1,0.171766086547555
8,3,24,1,"proplow_fz1.0",0.6,0.0701288317201756,0.863636363636364,0.251798561151079,0.91304347826087,0.171766086547555
8,3,24,1,"proplow_fz1.0",0.7,0.0701288317201756,0.863636363636364,0.251798561151079,0.91304347826087,0.171766086547555
8,3,24,1,"proplow_fz1.0",0.8,0.171766086547555,0.545454545454545,0.748201438848921,0.391304347826087,0.171766086547555
8,3,24,1,"proplow_fz1.5",0.1,0,1,0,1,0.162803219191714
8,3,24,1,"proplow_fz1.5",0.2,0,1,0,1,0.162803219191714
8,3,24,1,"proplow_fz1.5",0.3,0.0434814634128159,1,0.0251798561151079,1,0.162803219191714
8,3,24,1,"proplow_fz1.5",0.4,0.0434814634128159,1,0.0251798561151079,1,0.162803219191714
8,3,24,1,"proplow_fz1.5",0.5,0.0434814634128159,1,0.0251798561151079,1,0.162803219191714
8,3,24,1,"proplow_fz1.5",0.6,0.0707209202700306,0.954545454545455,0.136690647482014,1,0.162803219191714
8,3,24,1,"proplow_fz1.5",0.7,0.0707209202700306,0.954545454545455,0.136690647482014,1,0.162803219191714
8,3,24,1,"proplow_fz1.5",0.8,0.162803219191714,0.727272727272727,0.58273381294964,0.652173913043478,0.162803219191714
8,3,24,1,"proplow_fz2.0",0.1,0,1,0,1,0.120556814211585
8,3,24,1,"proplow_fz2.0",0.2,0,1,0,1,0.120556814211585
8,3,24,1,"proplow_fz2.0",0.3,0,1,0,1,0.120556814211585
8,3,24,1,"proplow_fz2.0",0.4,0,1,0,1,0.120556814211585
8,3,24,1,"proplow_fz2.0",0.5,0,1,0,1,0.120556814211585
8,3,24,1,"proplow_fz2.0",0.6,-0.00293076956426506,0.954545454545455,0.0431654676258993,1,0.120556814211585
8,3,24,1,"proplow_fz2.0",0.7,-0.00293076956426506,0.954545454545455,0.0431654676258993,1,0.120556814211585
8,3,24,1,"proplow_fz2.0",0.8,0.120556814211585,0.772727272727273,0.456834532374101,0.826086956521739,0.120556814211585
12,3,36,1,"std",0.1,0.0285952719530962,0.238095238095238,0.806451612903226,0.25,0.113763300877166
12,3,36,1,"std",0.3,0.0907815473941711,0.428571428571429,0.731182795698925,0.25,0.113763300877166
12,3,36,1,"std",0.5,0.0746678599840084,0.476190476190476,0.663082437275986,0.333333333333333,0.113763300877166
12,3,36,1,"std",0.7,0.113763300877166,0.666666666666667,0.555555555555556,0.5,0.113763300877166
12,3,36,1,"std",0.9,0.0746446553818055,0.714285714285714,0.43010752688172,0.666666666666667,0.113763300877166
12,3,36,1,"std",1.1,0.0767078675687589,0.761904761904762,0.383512544802867,0.791666666666667,0.113763300877166
12,3,36,1,"std",1.3,0.0547017016349492,0.80952380952381,0.28673835125448,0.875,0.113763300877166
12,3,36,1,"std",1.5,0.0153075171478252,0.80952380952381,0.21505376344086,0.875,0.113763300877166
12,3,36,1,"std",1.7,-0.0429779937908786,0.80952380952381,0.132616487455197,0.875,0.113763300877166
12,3,36,1,"std",1.9,-0.0916170292722168,0.80952380952381,0.0860215053763441,0.875,0.113763300877166
12,3,36,1,"std",2.1,-0.0731692533160896,0.857142857142857,0.0681003584229391,0.958333333333333,0.113763300877166
12,3,36,1,"std",2.3,-0.134104443201459,0.857142857142857,0.03584229390681,1,0.113763300877166
12,3,36,1,"std",2.5,-0.028336322103596,0.952380952380952,0.028673835125448,1,0.113763300877166
12,3,36,1,"std",2.7,-0.0663325743072424,0.952380952380952,0.014336917562724,1,0.113763300877166
12,3,36,1,"std",2.9,-0.0820098751910124,0.952380952380952,0.010752688172043,1,0.113763300877166
12,3,36,1,"std_cf",0.1,0.0886152128094703,0.333333333333333,0.806451612903226,0.125,0.149224877545055
12,3,36,1,"std_cf",0.3,0.140580328392038,0.476190476190476,0.763440860215054,0.291666666666667,0.149224877545055
12,3,36,1,"std_cf",0.5,0.115324378886986,0.523809523809524,0.688172043010753,0.458333333333333,0.149224877545055
12,3,36,1,"std_cf",0.7,0.135115599902874,0.666666666666667,0.594982078853047,0.5,0.149224877545055
12,3,36,1,"std_cf",0.9,0.149224877545055,0.761904761904762,0.530465949820789,0.583333333333333,0.149224877545055
12,3,36,1,"std_cf",1.1,0.111592178472025,0.761904761904762,0.455197132616487,0.666666666666667,0.149224877545055
12,3,36,1,"std_cf",1.3,0.0819548313058991,0.761904761904762,0.39426523297491,0.791666666666667,0.149224877545055
12,3,36,1,"std_cf",1.5,0.0407987086053151,0.761904761904762,0.311827956989247,0.875,0.149224877545055
12,3,36,1,"std_cf",1.7,0.00334909781751096,0.761904761904762,0.243727598566308,0.916666666666667,0.149224877545055
12,3,36,1,"std_cf",1.9,0.00427285672862357,0.80952380952381,0.197132616487455,0.958333333333333,0.149224877545055
12,3,36,1,"std_cf",2.1,-0.0369099885828582,0.80952380952381,0.139784946236559,1,0.149224877545055
12,3,36,1,"std_cf",2.3,0.00729627912927621,0.904761904761905,0.103942652329749,1,0.149224877545055
12,3,36,1,"std_cf",2.5,-0.0230533263872611,0.904761904761905,0.0716845878136201,1,0.149224877545055
12,3,36,1,"std_cf",2.7,-0.0359380367112055,0.904761904761905,0.0609318996415771,1,0.149224877545055
12,3,36,1,"std_cf",2.9,-0.0511650044829161,0.904761904761905,0.0501792114695341,1,0.149224877545055
12,3,36,1,"efa_d",0.1,0.10316260295448,0.476190476190476,0.709677419354839,0.333333333333333,0.169379311812265
12,3,36,1,"efa_d",0.3,0.149338112229388,0.666666666666667,0.620071684587814,0.458333333333333,0.169379311812265
12,3,36,1,"efa_d",0.5,0.117569898023713,0.666666666666667,0.562724014336918,0.666666666666667,0.169379311812265
12,3,36,1,"efa_d",0.7,0.158989901310269,0.80952380952381,0.50179211469534,0.75,0.169379311812265
12,3,36,1,"efa_d",0.9,0.15405386323479,0.857142857142857,0.440860215053763,0.791666666666667,0.169379311812265
12,3,36,1,"efa_d",1.1,0.109190896084985,0.857142857142857,0.344086021505376,0.833333333333333,0.169379311812265
12,3,36,1,"efa_d",1.3,0.0768115483799806,0.857142857142857,0.275985663082437,0.833333333333333,0.169379311812265
12,3,36,1,"efa_d",1.5,0.0826286962934631,0.904761904761905,0.229390681003584,0.875,0.169379311812265
12,3,36,1,"efa_d",1.7,0.0962254562122833,0.952380952380952,0.193548387096774,0.916666666666667,0.169379311812265
12,3,36,1,"efa_d",1.9,0.110693555665253,1,0.150537634408602,0.958333333333333,0.169379311812265
12,3,36,1,"efa_d",2.1,0.101311053783723,1,0.129032258064516,1,0.169379311812265
12,3,36,1,"efa_d",2.3,0.0862795962814576,1,0.0967741935483871,1,0.169379311812265
12,3,36,1,"efa_d",2.5,0.0790554070585604,1,0.0824372759856631,1,0.169379311812265
12,3,36,1,"efa_d",2.7,0.0713396848147811,1,0.0681003584229391,1,0.169379311812265
12,3,36,1,"efa_d",2.9,0.0560017920860206,1,0.043010752688172,1,0.169379311812265
12,3,36,1,"efa_d_cf",0.1,0.0681596473399604,0.428571428571429,0.695340501792115,0.333333333333333,0.160458179942926
12,3,36,1,"efa_d_cf",0.3,0.106138224150263,0.571428571428571,0.630824372759857,0.416666666666667,0.160458179942926
12,3,36,1,"efa_d_cf",0.5,0.151596921697845,0.714285714285714,0.580645161290323,0.625,0.160458179942926
12,3,36,1,"efa_d_cf",0.7,0.134637762165694,0.761904761904762,0.50179211469534,0.791666666666667,0.160458179942926
12,3,36,1,"efa_d_cf",0.9,0.131015287417532,0.80952380952381,0.444444444444444,0.833333333333333,0.160458179942926
12,3,36,1,"efa_d_cf",1.1,0.100308580989094,0.80952380952381,0.379928315412186,0.833333333333333,0.160458179942926
12,3,36,1,"efa_d_cf",1.3,0.0940789677283107,0.857142857142857,0.311827956989247,0.833333333333333,0.160458179942926
12,3,36,1,"efa_d_cf",1.5,0.082062909860543,0.857142857142857,0.28673835125448,0.875,0.160458179942926
12,3,36,1,"efa_d_cf",1.7,0.0510910259524467,0.857142857142857,0.225806451612903,0.875,0.160458179942926
12,3,36,1,"efa_d_cf",1.9,0.0995726646564035,0.952380952380952,0.200716845878136,0.916666666666667,0.160458179942926
12,3,36,1,"efa_d_cf",2.1,0.0768115483799806,0.952380952380952,0.154121863799283,0.958333333333333,0.160458179942926
12,3,36,1,"efa_d_cf",2.3,0.1060521788542,1,0.139784946236559,0.958333333333333,0.160458179942926
12,3,36,1,"efa_d_cf",2.5,0.0931348571207611,1,0.111111111111111,0.958333333333333,0.160458179942926
12,3,36,1,"efa_d_cf",2.7,0.0827201290245944,1,0.0896057347670251,0.958333333333333,0.160458179942926
12,3,36,1,"efa_d_cf",2.9,0.0733235575106766,1,0.0716845878136201,1,0.160458179942926
12,3,36,1,"iterative",0.1,0.0963247908688696,0.476190476190476,0.698924731182796,0.333333333333333,0.147342947692573
12,3,36,1,"iterative",0.3,0.0833120766946957,0.523809523809524,0.634408602150538,0.416666666666667,0.147342947692573
12,3,36,1,"iterative",0.5,0.138070145585721,0.714285714285714,0.555555555555556,0.625,0.147342947692573
12,3,36,1,"iterative",0.7,0.129259877192318,0.761904761904762,0.491039426523298,0.791666666666667,0.147342947692573
12,3,36,1,"iterative",0.9,0.147342947692573,0.857142857142857,0.426523297491039,0.833333333333333,0.147342947692573
12,3,36,1,"iterative",1.1,0.109190896084985,0.857142857142857,0.344086021505376,0.833333333333333,0.147342947692573
12,3,36,1,"iterative",1.3,0.0803202211450257,0.857142857142857,0.283154121863799,0.875,0.147342947692573
12,3,36,1,"iterative",1.5,0.05868811608017,0.857142857142857,0.240143369175627,0.875,0.147342947692573
12,3,36,1,"iterative",1.7,0.0662707701224893,0.904761904761905,0.197132616487455,0.916666666666667,0.147342947692573
12,3,36,1,"iterative",1.9,0.0749384616682273,0.952380952380952,0.150537634408602,0.958333333333333,0.147342947692573
12,3,36,1,"iterative",2.1,0.0590093116813697,0.952380952380952,0.121863799283154,1,0.147342947692573
12,3,36,1,"iterative",2.3,0.0931348571207611,1,0.111111111111111,1,0.147342947692573
12,3,36,1,"iterative",2.5,0.0809018821752896,1,0.0860215053763441,1,0.147342947692573
12,3,36,1,"iterative",2.7,0.0672417160942315,1,0.0609318996415771,1,0.147342947692573
12,3,36,1,"iterative",2.9,0.0535247893688552,1,0.039426523297491,1,0.147342947692573
12,3,36,1,"pf_mean",0.1,0.0978450218952366,0.523809523809524,0.659498207885305,0.458333333333333,0.136798313140461
12,3,36,1,"pf_mean",0.3,0.0607487616761,0.666666666666667,0.451612903225806,0.75,0.136798313140461
12,3,36,1,"pf_mean",0.5,0.114519095323066,0.904761904761905,0.297491039426523,0.791666666666667,0.136798313140461
12,3,36,1,"pf_mean",0.7,0.0442357670380974,0.904761904761905,0.157706093189964,0.958333333333333,0.136798313140461
12,3,36,1,"pf_mean",0.9,0.0827201290245944,1,0.0896057347670251,1,0.136798313140461
12,3,36,1,"pf_mean",1.1,0.0629405806690979,1,0.0537634408602151,1,0.136798313140461
12,3,36,1,"pf_mean",1.3,0.0318927292409493,1,0.014336917562724,1,0.136798313140461
12,3,36,1,"pf_mean",1.5,0.0158661644576225,1,0.003584229390681,1,0.136798313140461
12,3,36,1,"pf_mean",1.7,0.0158661644576225,1,0.003584229390681,1,0.136798313140461
12,3,36,1,"pf_mean",1.9,0,1,0,1,0.136798313140461
12,3,36,1,"pf_mean",2.1,0,1,0,1,0.136798313140461
12,3,36,1,"pf_mean",2.3,0,1,0,1,0.136798313140461
12,3,36,1,"pf_mean",2.5,0,1,0,1,0.136798313140461
12,3,36,1,"pf_mean",2.7,0,1,0,1,0.136798313140461
12,3,36,1,"pf_mean",2.9,0,1,0,1,0.136798313140461
12,3,36,1,"pf_comb_l0.5",0.1,0.0931348571207611,1,0.111111111111111,0.958333333333333,0.111592178472025
12,3,36,1,"pf_comb_l0.5",0.3,0.0672417160942315,1,0.0609318996415771,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",0.5,0.0482483322304473,1,0.032258064516129,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",0.7,0.0158661644576225,1,0.003584229390681,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",0.9,0,1,0,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",1.1,0,1,0,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",1.3,0,1,0,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",1.5,0,1,0,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",1.7,0,1,0,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",1.9,0,1,0,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",2.1,0,1,0,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",2.3,0,1,0,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",2.5,0,1,0,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",2.7,0,1,0,1,0.111592178472025
12,3,36,1,"pf_comb_l0.5",2.9,0,1,0,1,0.111592178472025
12,3,36,1,"pf_comb_l1.0",0.1,0.0318927292409493,1,0.014336917562724,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",0.3,0.0158661644576225,1,0.003584229390681,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",0.5,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",0.7,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",0.9,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",1.1,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",1.3,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",1.5,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",1.7,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",1.9,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",2.1,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",2.3,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",2.5,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",2.7,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.0",2.9,0,1,0,1,0.11973686801785
12,3,36,1,"pf_comb_l1.5",0.1,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",0.3,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",0.5,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",0.7,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",0.9,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",1.1,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",1.3,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",1.5,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",1.7,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",1.9,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",2.1,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",2.3,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",2.5,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",2.7,0,1,0,1,0.0837001417740451
12,3,36,1,"pf_comb_l1.5",2.9,0,1,0,1,0.0837001417740451
12,3,36,1,"proplow_fz0.5",0.1,0,1,0,1,0.159307544634785
12,3,36,1,"proplow_fz0.5",0.2,0.0357175400115921,1,0.017921146953405,1,0.159307544634785
12,3,36,1,"proplow_fz0.5",0.3,0.0357175400115921,1,0.017921146953405,1,0.159307544634785
12,3,36,1,"proplow_fz0.5",0.4,0.0327459999280934,0.952380952380952,0.0824372759856631,0.958333333333333,0.159307544634785
12,3,36,1,"proplow_fz0.5",0.5,0.0327459999280934,0.952380952380952,0.0824372759856631,0.958333333333333,0.159307544634785
12,3,36,1,"proplow_fz0.5",0.6,0.0565347432607542,0.80952380952381,0.290322580645161,0.875,0.159307544634785
12,3,36,1,"proplow_fz0.5",0.7,0.159307544634785,0.619047619047619,0.67741935483871,0.375,0.159307544634785
12,3,36,1,"proplow_fz0.5",0.8,0.159307544634785,0.619047619047619,0.67741935483871,0.375,0.159307544634785
12,3,36,1,"proplow_fz1.0",0.1,0,1,0,1,0.0862795962814576
12,3,36,1,"proplow_fz1.0",0.2,0,1,0,1,0.0862795962814576
12,3,36,1,"proplow_fz1.0",0.3,0,1,0,1,0.0862795962814576
12,3,36,1,"proplow_fz1.0",0.4,0.039193090083481,1,0.021505376344086,1,0.0862795962814576
12,3,36,1,"proplow_fz1.0",0.5,0.039193090083481,1,0.021505376344086,1,0.0862795962814576
12,3,36,1,"proplow_fz1.0",0.6,0.0862795962814576,1,0.0967741935483871,1,0.0862795962814576
12,3,36,1,"proplow_fz1.0",0.7,0.0478950223876052,0.714285714285714,0.376344086021505,0.833333333333333,0.0862795962814576
12,3,36,1,"proplow_fz1.0",0.8,0.0478950223876052,0.714285714285714,0.376344086021505,0.833333333333333,0.0862795962814576
12,3,36,1,"proplow_fz1.5",0.1,0,1,0,1,0.106143496661893
12,3,36,1,"proplow_fz1.5",0.2,0,1,0,1,0.106143496661893
12,3,36,1,"proplow_fz1.5",0.3,0,1,0,1,0.106143496661893
12,3,36,1,"proplow_fz1.5",0.4,0,1,0,1,0.106143496661893
12,3,36,1,"proplow_fz1.5",0.5,0,1,0,1,0.106143496661893
12,3,36,1,"proplow_fz1.5",0.6,0.0357175400115921,1,0.017921146953405,1,0.106143496661893
12,3,36,1,"proplow_fz1.5",0.7,0.106143496661893,0.952380952380952,0.21505376344086,0.875,0.106143496661893
12,3,36,1,"proplow_fz1.5",0.8,0.106143496661893,0.952380952380952,0.21505376344086,0.875,0.106143496661893
