"nFactors","total_items","rep_id","z_threshold","mcc","sensitivity","specificity","tp","tn","fp","fn"
14,92,5,1.5,0.541613832306325,0.866666666666667,0.779166666666667,52,187,53,8
14,92,5,1.7,0.544163267704685,0.916666666666667,0.745833333333333,55,179,61,5
14,92,5,1.9,0.523204564926355,0.916666666666667,0.725,55,174,66,5
14,92,5,2.1,0.512205672716332,0.933333333333333,0.7,56,168,72,4
14,92,5,2.3,0.474855309393867,0.933333333333333,0.658333333333333,56,158,82,4
14,92,5,2.5,0.480866339820517,0.95,0.65,57,156,84,3
14,92,5,2.7,0.470376451802443,0.95,0.6375,57,153,87,3
14,92,5,2.9,0.44337274599584,0.95,0.604166666666667,57,145,95,3
14,92,6,0.1,0.445742212758985,0.516666666666667,0.908333333333333,31,218,22,29
14,92,6,0.3,0.472074984655974,0.583333333333333,0.891666666666667,35,214,26,25
14,92,6,0.5,0.481125224324688,0.666666666666667,0.854166666666667,40,205,35,20
14,92,6,0.7,0.473156501720899,0.7,0.829166666666667,42,199,41,18
14,92,6,0.9,0.490990253030983,0.75,0.8125,45,195,45,15
14,92,6,1.1,0.517496282238588,0.816666666666667,0.791666666666667,49,190,50,11
14,92,6,1.3,0.5323421960035,0.866666666666667,0.770833333333333,52,185,55,8
14,92,6,1.5,0.501318766420117,0.866666666666667,0.741666666666667,52,178,62,8
14,92,6,1.7,0.494146454479918,0.9,0.708333333333333,54,170,70,6
14,92,6,1.9,0.496924161148985,0.933333333333333,0.683333333333333,56,164,76,4
14,92,6,2.1,0.464169591910082,0.933333333333333,0.645833333333333,56,155,85,4
14,92,6,2.3,0.446825566232941,0.933333333333333,0.625,56,150,90,4
14,92,6,2.5,0.44337274599584,0.95,0.604166666666667,57,145,95,3
14,92,6,2.7,0.431160906649745,0.966666666666667,0.570833333333333,58,137,103,2
14,92,6,2.9,0.406608426369175,0.966666666666667,0.5375,58,129,111,2
14,92,7,0.1,0.367170327759171,0.483333333333333,0.879166666666667,29,211,29,31
14,92,7,0.3,0.386138664149705,0.55,0.854166666666667,33,205,35,27
14,92,7,0.5,0.417271875533392,0.65,0.816666666666667,39,196,44,21
14,92,7,0.7,0.408434920701157,0.683333333333333,0.7875,41,189,51,19
14,92,7,0.9,0.415783397337745,0.716666666666667,0.770833333333333,43,185,55,17
14,92,7,1.1,0.393534185134093,0.75,0.725,45,174,66,15
14,92,7,1.3,0.41223285916236,0.8,0.704166666666667,48,169,71,12
14,92,7,1.5,0.399887625933321,0.833333333333333,0.6625,50,159,81,10
14,92,7,1.7,0.374533765155726,0.833333333333333,0.633333333333333,50,152,88,10
14,92,7,1.9,0.370008222496306,0.866666666666667,0.595833333333333,52,143,97,8
14,92,7,2.1,0.350194606631662,0.866666666666667,0.570833333333333,52,137,103,8
14,92,7,2.3,0.335012605086404,0.883333333333333,0.533333333333333,53,128,112,7
14,92,7,2.5,0.310336544177806,0.883333333333333,0.5,53,120,120,7
14,92,7,2.7,0.320247014555883,0.916666666666667,0.475,55,114,126,5
14,92,7,2.9,0.299779078990859,0.916666666666667,0.445833333333333,55,107,133,5
14,92,8,0.1,0.409373813708501,0.516666666666667,0.8875,31,213,27,29
14,92,8,0.3,0.418430609640565,0.566666666666667,0.866666666666667,34,208,32,26
14,92,8,0.5,0.453163483587483,0.616666666666667,0.8625,37,207,33,23
14,92,8,0.7,0.501556827846309,0.7,0.85,42,204,36,18
14,92,8,0.9,0.483208615442374,0.733333333333333,0.816666666666667,44,196,44,16
14,92,8,1.1,0.462651945572992,0.733333333333333,0.8,44,192,48,16
14,92,8,1.3,0.47729707730092,0.783333333333333,0.779166666666667,47,187,53,13
14,92,8,1.5,0.436627029048589,0.783333333333333,0.741666666666667,47,178,62,13
14,92,8,1.7,0.469380353699008,0.883333333333333,0.695833333333333,53,167,73,7
14,92,8,1.9,0.448624951604673,0.9,0.658333333333333,54,158,82,6
14,92,8,2.1,0.437016419759717,0.916666666666667,0.629166666666667,55,151,89,5
14,92,8,2.3,0.42341802540847,0.933333333333333,0.595833333333333,56,143,97,4
14,92,8,2.5,0.412658751341535,0.966666666666667,0.545833333333333,58,131,109,2
14,92,8,2.7,0.403603676397787,0.966666666666667,0.533333333333333,58,128,112,2
14,92,8,2.9,0.382921065699724,0.966666666666667,0.504166666666667,58,121,119,2
14,92,9,0.1,0.573173200319417,0.633333333333333,0.925,38,222,18,22
14,92,9,0.3,0.588601979773817,0.683333333333333,0.9125,41,219,21,19
14,92,9,0.5,0.558049046067426,0.716666666666667,0.879166666666667,43,211,29,17
14,92,9,0.7,0.553473136535472,0.766666666666667,0.85,46,204,36,14
14,92,9,0.9,0.57646545813057,0.833333333333333,0.829166666666667,50,199,41,10
14,92,9,1.1,0.55108416403699,0.866666666666667,0.7875,52,189,51,8
14,92,9,1.3,0.540585845488729,0.883333333333333,0.766666666666667,53,184,56,7
14,92,9,1.5,0.522808884666765,0.9,0.7375,54,177,63,6
14,92,9,1.7,0.486264539083865,0.9,0.7,54,168,72,6
14,92,9,1.9,0.457164739592838,0.933333333333333,0.6375,56,153,87,4
14,92,9,2.1,0.443816863984288,0.966666666666667,0.5875,58,141,99,2
14,92,9,2.3,0.44922959487957,1,0.558333333333333,60,134,106,0
14,92,9,2.5,0.431331092813754,1,0.533333333333333,60,128,112,0
14,92,9,2.7,0.413942404939071,1,0.508333333333333,60,122,118,0
14,92,9,2.9,0.383178022367407,1,0.4625,60,111,129,0
14,92,10,0.1,0.522989648281037,0.55,0.933333333333333,33,224,16,27
14,92,10,0.3,0.501315862902339,0.583333333333333,0.908333333333333,35,218,22,25
14,92,10,0.5,0.51967195208175,0.633333333333333,0.895833333333333,38,215,25,22
14,92,10,0.7,0.531974524211393,0.683333333333333,0.879166666666667,41,211,29,19
14,92,10,0.9,0.533555295374185,0.733333333333333,0.854166666666667,44,205,35,16
14,92,10,1.1,0.525238574242835,0.766666666666667,0.829166666666667,46,199,41,14
14,92,10,1.3,0.514495755427526,0.8,0.8,48,192,48,12
14,92,10,1.5,0.499773806819458,0.8,0.7875,48,189,51,12
14,92,10,1.7,0.493792411687213,0.816666666666667,0.770833333333333,49,185,55,11
14,92,10,1.9,0.501318766420117,0.866666666666667,0.741666666666667,52,178,62,8
14,92,10,2.1,0.498136253609375,0.9,0.7125,54,171,69,6
14,92,10,2.3,0.493177532091103,0.933333333333333,0.679166666666667,56,163,77,4
14,92,10,2.5,0.467707173346743,0.933333333333333,0.65,56,156,84,4
14,92,10,2.7,0.436676370693839,0.933333333333333,0.6125,56,147,93,4
14,92,10,2.9,0.427132019473601,0.95,0.583333333333333,57,140,100,3
15,95,1,0.1,0.467592321227563,0.533333333333333,0.9125,32,219,21,28
15,95,1,0.3,0.430475556683166,0.533333333333333,0.891666666666667,32,214,26,28
15,95,1,0.5,0.417374323719201,0.55,0.875,33,210,30,27
15,95,1,0.7,0.447021014815657,0.616666666666667,0.858333333333333,37,206,34,23
15,95,1,0.9,0.45787369319345,0.666666666666667,0.8375,40,201,39,20
15,95,1,1.1,0.462329200909568,0.7,0.820833333333333,42,197,43,18
15,95,1,1.3,0.493700906323535,0.766666666666667,0.804166666666667,46,193,47,14
15,95,1,1.5,0.504626003606494,0.8,0.791666666666667,48,190,50,12
15,95,1,1.7,0.493792411687213,0.816666666666667,0.770833333333333,49,185,55,11
15,95,1,1.9,0.475511642537225,0.833333333333333,0.741666666666667,50,178,62,10
15,95,1,2.1,0.46822993345567,0.866666666666667,0.708333333333333,52,170,70,8
15,95,1,2.3,0.477223630696359,0.883333333333333,0.704166666666667,53,169,71,7
15,95,1,2.5,0.465364688604848,0.916666666666667,0.6625,55,159,81,5
15,95,1,2.7,0.460655621212816,0.933333333333333,0.641666666666667,56,154,86,4
15,95,1,2.9,0.446676592923469,0.95,0.608333333333333,57,146,94,3
15,95,2,0.1,0.509175077217316,0.533333333333333,0.933333333333333,32,224,16,28
15,95,2,0.3,0.511292538164718,0.566666666666667,0.920833333333333,34,221,19,26
15,95,2,0.5,0.526860513363976,0.633333333333333,0.9,38,216,24,22
15,95,2,0.7,0.480000228435618,0.65,0.8625,39,207,33,21
15,95,2,0.9,0.478679469436084,0.7,0.833333333333333,42,200,40,18
15,95,2,1.1,0.506630789906766,0.783333333333333,0.804166666666667,47,193,47,13
15,95,2,1.3,0.463331908617087,0.783333333333333,0.766666666666667,47,184,56,13
15,95,2,1.5,0.479913819133743,0.85,0.733333333333333,51,176,64,9
15,95,2,1.7,0.455255920130725,0.85,0.708333333333333,51,170,70,9
15,95,2,1.9,0.431772583203904,0.85,0.683333333333333,51,164,76,9
15,95,2,2.1,0.446560225897398,0.883333333333333,0.670833333333333,53,161,79,7
15,95,2,2.3,0.43429951810769,0.9,0.641666666666667,54,154,86,6
15,95,2,2.5,0.45,0.95,0.6125,57,147,93,3
15,95,2,2.7,0.411318331376378,0.95,0.5625,57,135,105,3
15,95,2,2.9,0.38678685654788,0.95,0.529166666666667,57,127,113,3
15,95,3,0.1,0.509175077217316,0.533333333333333,0.933333333333333,32,224,16,28
15,95,3,0.3,0.511292538164718,0.566666666666667,0.920833333333333,34,221,19,26
15,95,3,0.5,0.554895157402636,0.65,0.908333333333333,39,218,22,21
15,95,3,0.7,0.586607210695483,0.7,0.904166666666667,42,217,23,18
15,95,3,0.9,0.577561250475378,0.733333333333333,0.883333333333333,44,212,28,16
15,95,3,1.1,0.534774719760625,0.75,0.845833333333333,45,203,37,15
15,95,3,1.3,0.54916159844265,0.783333333333333,0.8375,47,201,39,13
15,95,3,1.5,0.532360191379871,0.816666666666667,0.804166666666667,49,193,47,11
15,95,3,1.7,0.503122061013893,0.816666666666667,0.779166666666667,49,187,53,11
15,95,3,1.9,0.493055555555556,0.833333333333333,0.758333333333333,50,182,58,10
15,95,3,2.1,0.455255920130725,0.85,0.708333333333333,51,170,70,9
15,95,3,2.3,0.442853294122623,0.883333333333333,0.666666666666667,53,160,80,7
15,95,3,2.5,0.437845571869121,0.9,0.645833333333333,54,155,85,6
15,95,3,2.7,0.44342202660887,0.933333333333333,0.620833333333333,56,149,91,4
15,95,3,2.9,0.45,0.95,0.6125,57,147,93,3
15,95,4,0.1,0.416666666666667,0.533333333333333,0.883333333333333,32,212,28,28
15,95,4,0.3,0.445012366734504,0.583333333333333,0.875,35,210,30,25
15,95,4,0.5,0.440975819619714,0.616666666666667,0.854166666666667,37,205,35,23
15,95,4,0.7,0.501556827846309,0.7,0.85,42,204,36,18
15,95,4,0.9,0.509175077217316,0.766666666666667,0.816666666666667,46,196,44,14
15,95,4,1.1,0.557931567367744,0.85,0.804166666666667,51,193,47,9
15,95,4,1.3,0.545138888888889,0.883333333333333,0.770833333333333,53,185,55,7
15,95,4,1.5,0.514439353169557,0.9,0.729166666666667,54,175,65,6
15,95,4,1.7,0.499237049329514,0.916666666666667,0.7,55,168,72,5
15,95,4,1.9,0.482104425605022,0.933333333333333,0.666666666666667,56,160,80,4
15,95,4,2.1,0.467707173346743,0.933333333333333,0.65,56,156,84,4
15,95,4,2.3,0.433333333333333,0.933333333333333,0.608333333333333,56,146,94,4
15,95,4,2.5,0.430344413351172,0.95,0.5875,57,141,99,3
15,95,4,2.7,0.40510163540422,0.95,0.554166666666667,57,133,107,3
15,95,4,2.9,0.392838694962373,0.95,0.5375,57,129,111,3
15,95,5,0.1,0.357770876399966,0.433333333333333,0.9,26,216,24,34
15,95,5,0.3,0.409193967641251,0.5,0.895833333333333,30,215,25,30
15,95,5,0.5,0.480000228435618,0.65,0.8625,39,207,33,21
15,95,5,0.7,0.467827013250321,0.65,0.854166666666667,39,205,35,21
15,95,5,0.9,0.478679469436084,0.7,0.833333333333333,42,200,40,18
15,95,5,1.1,0.470143618902677,0.716666666666667,0.816666666666667,43,196,44,17
15,95,5,1.3,0.504626003606494,0.8,0.791666666666667,48,190,50,12
15,95,5,1.5,0.479835541523149,0.833333333333333,0.745833333333333,50,179,61,10
15,95,5,1.7,0.492827110374054,0.866666666666667,0.733333333333333,52,176,64,8
15,95,5,1.9,0.450293629202227,0.883333333333333,0.675,53,162,78,7
15,95,5,2.1,0.427274779095945,0.9,0.633333333333333,54,152,88,6
15,95,5,2.3,0.396984381308445,0.916666666666667,0.579166666666667,55,139,101,5
15,95,5,2.5,0.382180401613963,0.933333333333333,0.541666666666667,56,130,110,4
15,95,5,2.7,0.363935609561605,0.933333333333333,0.516666666666667,56,124,116,4
15,95,5,2.9,0.396977552277633,0.983333333333333,0.504166666666667,59,121,119,1
15,95,6,0.1,0.387657443028553,0.483333333333333,0.891666666666667,29,214,26,31
15,95,6,0.3,0.437833849391711,0.566666666666667,0.879166666666667,34,211,29,26
15,95,6,0.5,0.460488024027666,0.633333333333333,0.858333333333333,38,206,34,22
15,95,6,0.7,0.475182988100849,0.666666666666667,0.85,40,204,36,20
15,95,6,0.9,0.496218191668757,0.75,0.816666666666667,45,196,44,15
15,95,6,1.1,0.472593318824191,0.783333333333333,0.775,47,186,54,13
15,95,6,1.3,0.449614401512949,0.8,0.741666666666667,48,178,62,12
15,95,6,1.5,0.458603005486967,0.833333333333333,0.725,50,174,66,10
15,95,6,1.7,0.459279326771846,0.85,0.7125,51,171,69,9
15,95,6,1.9,0.447306023649235,0.85,0.7,51,168,72,9
15,95,6,2.1,0.415145477604325,0.866666666666667,0.65,52,156,84,8
15,95,6,2.3,0.400222407579042,0.883333333333333,0.616666666666667,53,148,92,7
15,95,6,2.5,0.393368300958715,0.9,0.591666666666667,54,142,98,6
15,95,6,2.7,0.387364551522083,0.916666666666667,0.566666666666667,55,136,104,5
15,95,6,2.9,0.38980642527954,0.95,0.533333333333333,57,128,112,3
15,95,7,0.1,0.583333333333333,0.666666666666667,0.916666666666667,40,220,20,20
15,95,7,0.3,0.592265394358331,0.716666666666667,0.9,43,216,24,17
15,95,7,0.5,0.590390327359614,0.75,0.883333333333333,45,212,28,15
15,95,7,0.7,0.596901350919546,0.8,0.8625,48,207,33,12
15,95,7,0.9,0.617063499809764,0.85,0.85,51,204,36,9
15,95,7,1.1,0.607230678564552,0.866666666666667,0.833333333333333,52,200,40,8
15,95,7,1.3,0.580796141726926,0.866666666666667,0.8125,52,195,45,8
15,95,7,1.5,0.581344257731046,0.9,0.791666666666667,54,190,50,6
15,95,7,1.7,0.600657440467827,0.95,0.775,57,186,54,3
15,95,7,1.9,0.565542600173155,0.95,0.741666666666667,57,178,62,3
15,95,7,2.1,0.532969282392319,0.95,0.708333333333333,57,170,70,3
15,95,7,2.3,0.519269537883926,0.966666666666667,0.679166666666667,58,163,77,2
15,95,7,2.5,0.497563087730951,0.966666666666667,0.654166666666667,58,157,83,2
15,95,7,2.7,0.490043561363823,0.983333333333333,0.629166666666667,59,151,89,1
15,95,7,2.9,0.457317537001129,0.983333333333333,0.5875,59,141,99,1
15,95,8,0.1,0.394889193814877,0.466666666666667,0.904166666666667,28,217,23,32
15,95,8,0.3,0.409373813708501,0.516666666666667,0.8875,31,213,27,29
15,95,8,0.5,0.34633055444355,0.516666666666667,0.845833333333333,31,203,37,29
15,95,8,0.7,0.346410161513775,0.55,0.825,33,198,42,27
15,95,8,0.9,0.34645094129939,0.6,0.791666666666667,36,190,50,24
15,95,8,1.1,0.39343895430468,0.7,0.7625,42,183,57,18
15,95,8,1.3,0.458333333333333,0.8,0.75,48,180,60,12
15,95,8,1.5,0.429267274830226,0.816666666666667,0.708333333333333,49,170,70,11
15,95,8,1.7,0.416689627022957,0.85,0.666666666666667,51,160,80,9
15,95,8,1.9,0.424694537274797,0.883333333333333,0.645833333333333,53,155,85,7
15,95,8,2.1,0.393412023607869,0.883333333333333,0.608333333333333,53,146,94,7
15,95,8,2.3,0.383333333333333,0.883333333333333,0.595833333333333,53,143,97,7
15,95,8,2.5,0.404061299432517,0.933333333333333,0.570833333333333,56,137,103,4
15,95,8,2.7,0.402015126103685,0.95,0.55,57,132,108,3
15,95,8,2.9,0.388770957175118,0.966666666666667,0.5125,58,123,117,2
15,95,9,0.1,0.376762248380806,0.566666666666667,0.8375,34,201,39,26
15,95,9,0.3,0.354858456157644,0.566666666666667,0.820833333333333,34,197,43,26
15,95,9,0.5,0.37490813101604,0.616666666666667,0.804166666666667,37,193,47,23
15,95,9,0.7,0.408434920701157,0.683333333333333,0.7875,41,189,51,19
15,95,9,0.9,0.433551918591495,0.733333333333333,0.775,44,186,54,16
15,95,9,1.1,0.40625,0.75,0.7375,45,177,63,15
15,95,9,1.3,0.402435089462164,0.766666666666667,0.720833333333333,46,173,67,14
15,95,9,1.5,0.439480212458829,0.85,0.691666666666667,51,166,74,9
15,95,9,1.7,0.426078548133129,0.866666666666667,0.6625,52,159,81,8
15,95,9,1.9,0.414079348178778,0.883333333333333,0.633333333333333,53,152,88,7
15,95,9,2.1,0.4,0.9,0.6,54,144,96,6
15,95,9,2.3,0.390555852767387,0.916666666666667,0.570833333333333,55,137,103,5
15,95,9,2.5,0.353153216848064,0.916666666666667,0.520833333333333,55,125,115,5
15,95,9,2.7,0.354964786985977,0.933333333333333,0.504166666666667,56,121,119,4
15,95,9,2.9,0.359935364350307,0.966666666666667,0.470833333333333,58,113,127,2
15,95,10,0.1,0.465119046954135,0.583333333333333,0.8875,35,213,27,25
15,95,10,0.3,0.479208860326105,0.633333333333333,0.870833333333333,38,209,31,22
15,95,10,0.5,0.461880215351701,0.65,0.85,39,204,36,21
15,95,10,0.7,0.435900084262561,0.666666666666667,0.820833333333333,40,197,43,20
15,95,10,0.9,0.444579603949047,0.716666666666667,0.795833333333333,43,191,49,17
15,95,10,1.1,0.451320439845245,0.75,0.779166666666667,45,187,53,15
15,95,10,1.3,0.432321539916297,0.783333333333333,0.7375,47,177,63,13
15,95,10,1.5,0.41223285916236,0.8,0.704166666666667,48,169,71,12
15,95,10,1.7,0.412984269063007,0.85,0.6625,51,159,81,9
15,95,10,1.9,0.428278120597688,0.883333333333333,0.65,53,156,84,7
15,95,10,2.1,0.41348037472302,0.9,0.616666666666667,54,148,92,6
15,95,10,2.3,0.400222407579042,0.916666666666667,0.583333333333333,55,140,100,5
15,95,10,2.5,0.376050716545177,0.933333333333333,0.533333333333333,56,128,112,4
15,95,10,2.7,0.385840382265141,0.966666666666667,0.508333333333333,58,122,118,2
15,95,10,2.9,0.379887564246667,0.983333333333333,0.479166666666667,59,115,125,1
16,105,1,0.1,0.477904333774051,0.516666666666667,0.925,31,222,18,29
16,105,1,0.3,0.516876590704738,0.583333333333333,0.916666666666667,35,220,20,25
16,105,1,0.5,0.5625,0.65,0.9125,39,219,21,21
16,105,1,0.7,0.531974524211393,0.683333333333333,0.879166666666667,41,211,29,19
16,105,1,0.9,0.538860251243651,0.716666666666667,0.866666666666667,43,208,32,17
16,105,1,1.1,0.567589840001128,0.8,0.841666666666667,48,202,38,12
16,105,1,1.3,0.532360191379871,0.816666666666667,0.804166666666667,49,193,47,11
16,105,1,1.5,0.503122061013893,0.816666666666667,0.779166666666667,49,187,53,11
16,105,1,1.7,0.497548588421571,0.833333333333333,0.7625,50,183,57,10
16,105,1,1.9,0.462774039878966,0.833333333333333,0.729166666666667,50,175,65,10
16,105,1,2.1,0.451265080794233,0.85,0.704166666666667,51,169,71,9
16,105,1,2.3,0.428278120597688,0.883333333333333,0.65,53,156,84,7
16,105,1,2.5,0.40365638771699,0.883333333333333,0.620833333333333,53,149,91,7
16,105,1,2.7,0.4,0.9,0.6,54,144,96,6
16,105,1,2.9,0.387364551522083,0.916666666666667,0.566666666666667,55,136,104,5
16,105,2,0.1,0.303394018206069,0.366666666666667,0.904166666666667,22,217,23,38
16,105,2,0.3,0.277385044260062,0.383333333333333,0.879166666666667,23,211,29,37
16,105,2,0.5,0.277612616011529,0.45,0.8375,27,201,39,33
16,105,2,0.7,0.302737548870702,0.516666666666667,0.8125,31,195,45,29
16,105,2,0.9,0.309594458182433,0.566666666666667,0.783333333333333,34,188,52,26
16,105,2,1.1,0.27748153129133,0.566666666666667,0.754166666666667,34,181,59,26
16,105,2,1.3,0.327205256463581,0.65,0.7375,39,177,63,21
16,105,2,1.5,0.323580550511931,0.666666666666667,0.720833333333333,40,173,67,20
16,105,2,1.7,0.313892640968236,0.7,0.683333333333333,42,164,76,18
16,105,2,1.9,0.361359664254299,0.816666666666667,0.633333333333333,49,152,88,11
16,105,2,2.1,0.350194606631662,0.833333333333333,0.604166666666667,50,145,95,10
16,105,2,2.3,0.343363855921591,0.85,0.579166666666667,51,139,101,9
16,105,2,2.5,0.344437301884284,0.883333333333333,0.545833333333333,53,131,109,7
16,105,2,2.7,0.347086738748567,0.916666666666667,0.5125,55,123,117,5
16,105,2,2.9,0.317304517500499,0.916666666666667,0.470833333333333,55,113,127,5
16,105,3,0.1,0.434812563158485,0.466666666666667,0.925,28,222,18,32
16,105,3,0.3,0.461443552323002,0.516666666666667,0.916666666666667,31,220,20,29
16,105,3,0.5,0.513485071029305,0.616666666666667,0.9,37,216,24,23
16,105,3,0.7,0.49951243284357,0.666666666666667,0.866666666666667,40,208,32,20
16,105,3,0.9,0.499315536982334,0.733333333333333,0.829166666666667,44,199,41,16
16,105,3,1.1,0.480724287196937,0.75,0.804166666666667,45,193,47,15
16,105,3,1.3,0.436785348634133,0.766666666666667,0.754166666666667,46,181,59,14
16,105,3,1.5,0.445314998967527,0.8,0.7375,48,177,63,12
16,105,3,1.7,0.41223285916236,0.8,0.704166666666667,48,169,71,12
16,105,3,1.9,0.416689627022957,0.85,0.666666666666667,51,160,80,9
16,105,3,2.1,0.43429951810769,0.9,0.641666666666667,54,154,86,6
16,105,3,2.3,0.426752025608536,0.916666666666667,0.616666666666667,55,148,92,5
16,105,3,2.5,0.396984381308445,0.916666666666667,0.579166666666667,55,139,101,5
16,105,3,2.7,0.374743355522977,0.916666666666667,0.55,55,132,108,5
16,105,3,2.9,0.354964786985977,0.933333333333333,0.504166666666667,56,121,119,4
16,105,4,0.1,0.574877665668384,0.516666666666667,0.966666666666667,31,232,8,29
16,105,4,0.3,0.56398288685149,0.566666666666667,0.945833333333333,34,227,13,26
16,105,4,0.5,0.578187757505821,0.65,0.920833333333333,39,221,19,21
16,105,4,0.7,0.586607210695483,0.7,0.904166666666667,42,217,23,18
16,105,4,0.9,0.571380044523348,0.716666666666667,0.8875,43,213,27,17
16,105,4,1.1,0.566297545366746,0.783333333333333,0.85,47,204,36,13
16,105,4,1.3,0.553013653692717,0.816666666666667,0.820833333333333,49,197,43,11
16,105,4,1.5,0.557931567367744,0.85,0.804166666666667,51,193,47,9
16,105,4,1.7,0.545138888888889,0.883333333333333,0.770833333333333,53,185,55,7
16,105,4,1.9,0.522821654685888,0.883333333333333,0.75,53,180,60,7
16,105,4,2.1,0.506217403727447,0.9,0.720833333333333,54,173,67,6
16,105,4,2.3,0.499237049329514,0.916666666666667,0.7,55,168,72,5
16,105,4,2.5,0.474855309393867,0.933333333333333,0.658333333333333,56,158,82,4
