"nFactors","total_items","z_threshold","mean_mcc","sd_mcc","mean_sens","mean_spec","n_reps"
24,152,1.1,0.552826164745846,0.0570710859669811,0.536666666666667,0.951666666666667,10
24,152,1.3,0.571768863764628,0.063890561827149,0.595,0.939166666666667,10
24,152,1.5,0.576657800485943,0.082203227306901,0.641666666666667,0.92375,10
24,152,1.7,0.590955132390615,0.0697514024565306,0.685,0.912916666666667,10
24,152,1.9,0.584232424339861,0.0622863640553301,0.718333333333333,0.894166666666667,10
24,152,2.1,0.580040817171384,0.0682149085601909,0.758333333333333,0.871666666666667,10
24,152,2.3,0.570821947197018,0.0665165152901838,0.79,0.84875,10
24,152,2.5,0.56971380064137,0.0604616508873974,0.828333333333333,0.825833333333333,10
24,152,2.7,0.55524908422697,0.0571350030025807,0.858333333333333,0.795,10
24,152,2.9,0.542613002356742,0.0544522671918475,0.885,0.765416666666667,10
25,162,0.1,0.430037288583933,0.0614341386533634,0.256666666666667,0.992916666666667,10
25,162,0.3,0.469216160082122,0.0535982965125514,0.303333333333333,0.99125,10
25,162,0.5,0.501244566738086,0.0530755883952332,0.35,0.988333333333333,10
25,162,0.7,0.525743435559961,0.04270862261033,0.388333333333333,0.985416666666667,10
25,162,0.9,0.54658004846337,0.0285234203769802,0.436666666666667,0.979166666666667,10
25,162,1.1,0.555404222327168,0.0311106593061879,0.48,0.97,10
25,162,1.3,0.573394996157998,0.038050716353414,0.538333333333333,0.95875,10
25,162,1.5,0.594576721977212,0.061380454431121,0.595,0.94875,10
25,162,1.7,0.600432261007084,0.072385592708144,0.636666666666667,0.93625,10
25,162,1.9,0.606139323775062,0.0723977510104929,0.68,0.921666666666667,10
25,162,2.1,0.601268357870973,0.0610308634981046,0.718333333333333,0.902916666666667,10
25,162,2.3,0.605004960654464,0.0635197009340694,0.761666666666667,0.885416666666667,10
25,162,2.5,0.593206926697142,0.0710020113123702,0.791666666666667,0.862916666666667,10
25,162,2.7,0.581367015862359,0.0750386869941965,0.823333333333333,0.836666666666667,10
25,162,2.9,0.569499487709787,0.0785617033231233,0.855,0.807916666666667,10
26,168,0.1,0.368963191512269,0.0823522455692673,0.218333333333333,0.989166666666667,10
26,168,0.3,0.416660909096373,0.074975538584767,0.263333333333333,0.98875,10
26,168,0.5,0.453419319943095,0.0828564958081731,0.315,0.985,10
26,168,0.7,0.482982897235365,0.0684868430996296,0.365,0.979583333333333,10
26,168,0.9,0.530612036967153,0.0581157761245982,0.43,0.97625,10
26,168,1.1,0.538164462318339,0.0591930711116713,0.468333333333333,0.967916666666667,10
26,168,1.3,0.558766636922481,0.0741043294727288,0.528333333333333,0.95625,10
26,168,1.5,0.569002779974071,0.0688368766176924,0.578333333333333,0.943333333333333,10
26,168,1.7,0.582581514985687,0.0642996790686209,0.621666666666667,0.933333333333333,10
26,168,1.9,0.585966290731814,0.0567361516761039,0.665,0.917916666666667,10
26,168,2.1,0.587884137818474,0.0587954830360443,0.715,0.8975,10
26,168,2.3,0.582356347131693,0.057110027573779,0.741666666666667,0.881666666666667,10
26,168,2.5,0.577613066212998,0.0652472412343164,0.785,0.855833333333333,10
26,168,2.7,0.568639951555061,0.0774977063657261,0.813333333333333,0.832916666666667,10
26,168,2.9,0.564368276669916,0.0711567970931718,0.851666666666667,0.805833333333333,10
27,171,0.1,0.413707260316403,0.0413590745438596,0.236666666666667,0.99375,10
27,171,0.3,0.44847960874435,0.0766114515386186,0.286666666666667,0.990833333333333,10
27,171,0.5,0.479452509607909,0.0811958363670861,0.34,0.985833333333333,10
27,171,0.7,0.519816911854567,0.0780433758810619,0.4,0.981666666666667,10
27,171,0.9,0.553756908919986,0.081551216612098,0.458333333333333,0.976666666666667,10
27,171,1.1,0.57028991041898,0.0865341964742005,0.505,0.96875,10
27,171,1.3,0.588662928019416,0.0844981830450104,0.55,0.961666666666667,10
27,171,1.5,0.616211688150179,0.0716746601287035,0.613333333333333,0.9525,10
27,171,1.7,0.618698194283555,0.0615876781178627,0.656666666666667,0.938333333333333,10
27,171,1.9,0.6251810604638,0.0566081595576238,0.706666666666667,0.922083333333333,10
27,171,2.1,0.618041909579966,0.0716229266770493,0.74,0.904166666666667,10
27,171,2.3,0.609216964099234,0.0614109511512812,0.773333333333333,0.883333333333333,10
27,171,2.5,0.613713660201477,0.051892587089348,0.813333333333333,0.86625,10
27,171,2.7,0.603742713546992,0.0576737632340811,0.835,0.8475,10
27,171,2.9,0.584056718885379,0.0586170226456627,0.856666666666667,0.819583333333333,10
28,181,0.1,0.384008007793847,0.101734091630967,0.21,0.995,10
28,181,0.3,0.432653968809017,0.0944437091081304,0.26,0.99375,10
28,181,0.5,0.451680151911052,0.0988499337353416,0.301666666666667,0.988333333333333,10
28,181,0.7,0.494747341321268,0.0918195821654315,0.358333333333333,0.985416666666667,10
28,181,0.9,0.522162757839944,0.0844027717102446,0.4,0.9825,10
28,181,1.1,0.556651418142551,0.0846293107387489,0.456666666666667,0.977916666666667,10
28,181,1.3,0.58342504007661,0.0788735388069463,0.51,0.971666666666667,10
28,181,1.5,0.596913282951521,0.0793516169853856,0.551666666666667,0.964583333333333,10
28,181,1.7,0.611773578634678,0.0870262913712927,0.608333333333333,0.9525,10
28,181,1.9,0.627005788491211,0.0879236180426057,0.66,0.940833333333333,10
28,181,2.1,0.627527546454278,0.0838342888736782,0.706666666666667,0.923333333333333,10
28,181,2.3,0.633429385219859,0.0713171124639494,0.743333333333333,0.910833333333333,10
28,181,2.5,0.622777041792237,0.0717813429509887,0.78,0.887916666666667,10
28,181,2.7,0.618104621709809,0.0632811358208241,0.825,0.8625,10
28,181,2.9,0.607672934953082,0.0647425804772401,0.86,0.835416666666667,10
29,187,0.1,0.361881368663887,0.0565333885315997,0.17,0.998333333333333,10
29,187,0.3,0.401648919456395,0.0478324613392564,0.21,0.997083333333333,10
29,187,0.5,0.459618981195705,0.0616002215835844,0.273333333333333,0.995833333333333,10
29,187,0.7,0.494856435366156,0.0618624319484502,0.325,0.992916666666667,10
29,187,0.9,0.527246370918434,0.062025389009374,0.371666666666667,0.990416666666667,10
29,187,1.1,0.546794291171012,0.0664334915388335,0.425,0.982916666666667,10
29,187,1.3,0.563241212294891,0.0689369065561358,0.468333333333333,0.976666666666667,10
29,187,1.5,0.599197865619153,0.059877549574103,0.541666666666667,0.968333333333333,10
29,187,1.7,0.606269348034401,0.0678784667363601,0.585,0.9575,10
29,187,1.9,0.604071417673091,0.0739584099970188,0.623333333333333,0.943333333333333,10
29,187,2.1,0.618135098979733,0.0623620317327561,0.671666666666667,0.931666666666667,10
29,187,2.3,0.624437049043101,0.0656446999944821,0.721666666666667,0.914583333333333,10
29,187,2.5,0.629524466372387,0.071717786796892,0.766666666666667,0.897916666666667,10
29,187,2.7,0.623411669008961,0.0665670007543528,0.805,0.87625,10
29,187,2.9,0.615526728593062,0.0607525254263104,0.848333333333333,0.848333333333333,10
30,190,0.1,0.355595955163227,0.0724435205635227,0.176666666666667,0.99625,10
30,190,0.3,0.395313635475888,0.0733177986485305,0.215,0.995416666666667,10
30,190,0.5,0.431767493933787,0.0525407587832538,0.26,0.9925,10
30,190,0.7,0.465693062420269,0.0516376944471644,0.303333333333333,0.990416666666667,10
30,190,0.9,0.489037973861888,0.0500137134287954,0.346666666666667,0.985833333333333,10
30,190,1.1,0.528148844751875,0.0498231015539668,0.403333333333333,0.9825,10
30,190,1.3,0.559537042653398,0.062732317144351,0.453333333333333,0.979166666666667,10
30,190,1.5,0.589639903423249,0.0672567879533038,0.52,0.970833333333333,10
30,190,1.7,0.6133644170037,0.0702426117330475,0.571666666666667,0.964166666666667,10
30,190,1.9,0.629740653332805,0.0612479103526026,0.633333333333333,0.950416666666667,10
30,190,2.1,0.639192409598797,0.0598260489767692,0.68,0.938333333333333,10
30,190,2.3,0.649056415160243,0.0544263772441933,0.731666666666667,0.92375,10
30,190,2.5,0.656056352220362,0.0587898654267813,0.776666666666667,0.909166666666667,10
30,190,2.7,0.659457071494091,0.0601015363211989,0.82,0.892083333333333,10
30,190,2.9,0.64676714647803,0.0581477030382981,0.848333333333333,0.87,10
31,200,0.1,0.36198537442979,0.0480922280805666,0.165,0.999166666666667,10
31,200,0.3,0.392472164378107,0.0419554068746108,0.195,0.998333333333333,10
31,200,0.5,0.427224309804425,0.0430255635559109,0.23,0.997916666666667,10
31,200,0.7,0.466886856007542,0.041819870579555,0.28,0.995833333333333,10
31,200,0.9,0.490114319595758,0.0487252099279843,0.323333333333333,0.991666666666667,10
31,200,1.1,0.534036608962361,0.0552672035392269,0.38,0.99,10
31,200,1.3,0.557956426370158,0.059193361114358,0.42,0.987083333333333,10
31,200,1.5,0.60554749587321,0.065846650929469,0.486666666666667,0.985,10
31,200,1.7,0.627288409774117,0.0622445002301233,0.546666666666667,0.976666666666667,10
31,200,1.9,0.644883660544885,0.0654499627927876,0.598333333333333,0.968333333333333,10
31,200,2.1,0.653759064561489,0.0677598280394165,0.648333333333333,0.95625,10
31,200,2.3,0.666139394895341,0.0726069322513944,0.701666666666667,0.94375,10
31,200,2.5,0.664484886475537,0.0617295851932176,0.75,0.924166666666667,10
31,200,2.7,0.660729891579607,0.0655001494486756,0.783333333333333,0.908333333333333,10
31,200,2.9,0.647117627493823,0.0625950887353679,0.808333333333333,0.889166666666667,10
32,206,0.1,0.318567722805226,0.0604063754636605,0.135,0.998333333333333,10
32,206,0.3,0.370896164265718,0.0578116636803082,0.181666666666667,0.9975,10
32,206,0.5,0.41485699275878,0.054866916147281,0.223333333333333,0.997083333333333,10
32,206,0.7,0.461935534592264,0.0627479874848192,0.275,0.99625,10
32,206,0.9,0.499957576924541,0.0640278708344401,0.321666666666667,0.995,10
32,206,1.1,0.519100344180828,0.0628286133185878,0.358333333333333,0.991666666666667,10
32,206,1.3,0.547783516636434,0.0773469492752442,0.413333333333333,0.986666666666667,10
32,206,1.5,0.585455507673324,0.0721779753779345,0.47,0.98375,10
32,206,1.7,0.604237595454388,0.068364370109925,0.515,0.977916666666667,10
32,206,1.9,0.631127923392189,0.0519002248735316,0.573333333333333,0.970833333333333,10
32,206,2.1,0.64249295285409,0.0379228057036634,0.618333333333333,0.961666666666667,10
32,206,2.3,0.649973793283243,0.0514626903141549,0.666666666666667,0.949166666666667,10
32,206,2.5,0.656343723399619,0.0555490369226156,0.715,0.934583333333333,10
32,206,2.7,0.665634297202392,0.0484457767409419,0.761666666666667,0.92125,10
32,206,2.9,0.671138177018476,0.0517301691228554,0.8,0.908333333333333,10
33,209,0.1,0.336500603129395,0.0563402626314565,0.145,0.999166666666667,10
33,209,0.3,0.370309682912008,0.0642445677886049,0.181666666666667,0.9975,10
33,209,0.5,0.40213848871615,0.0715114560958714,0.213333333333333,0.997083333333333,10
33,209,0.7,0.430179786834254,0.084206053058751,0.246666666666667,0.995833333333333,10
33,209,0.9,0.467610131578078,0.0752854283945405,0.293333333333333,0.99375,10
33,209,1.1,0.495730144272996,0.0822716955968547,0.336666666666667,0.990833333333333,10
33,209,1.3,0.540391621389054,0.0840918445440325,0.403333333333333,0.987083333333333,10
33,209,1.5,0.549926626154345,0.0823585685078017,0.441666666666667,0.98,10
33,209,1.7,0.575548691139619,0.0845143419053479,0.49,0.975,10
33,209,1.9,0.593744488618728,0.0748793989285931,0.545,0.965416666666667,10
33,209,2.1,0.604144486021221,0.0582266551214934,0.605,0.949583333333333,10
33,209,2.3,0.621852867566985,0.0767165905487156,0.658333333333333,0.938333333333333,10
33,209,2.5,0.619162000882988,0.0790601426998617,0.696666666666667,0.9225,10
33,209,2.7,0.636102863547212,0.0724778425842832,0.746666666666667,0.910833333333333,10
33,209,2.9,0.640802581286899,0.0897560559043213,0.795,0.892083333333333,10
34,219,0.1,0.29513880531189,0.0516834531553556,0.113333333333333,0.999166666666667,10
34,219,0.3,0.321412951904733,0.0410541302465569,0.131666666666667,0.999166666666667,10
34,219,0.5,0.345000826865336,0.0514038390267299,0.155,0.998333333333333,10
34,219,0.7,0.375791317349245,0.062825936020941,0.188333333333333,0.997083333333333,10
34,219,0.9,0.415269472413086,0.0852394689885409,0.236666666666667,0.995,10
34,219,1.1,0.452423087769652,0.0899541566345625,0.285,0.9925,10
34,219,1.3,0.490414829412345,0.0767335736535082,0.34,0.98875,10
34,219,1.5,0.529442780382562,0.068103656651941,0.4,0.984583333333333,10
34,219,1.7,0.561065040490739,0.0723550030614005,0.446666666666667,0.982083333333333,10
34,219,1.9,0.5883241748717,0.082599679649341,0.505,0.975416666666667,10
34,219,2.1,0.607993259312118,0.0799398508606691,0.565,0.965,10
34,219,2.3,0.634552612888998,0.0749633413733791,0.626666666666667,0.955833333333333,10
34,219,2.5,0.633393623424239,0.0758487802750412,0.67,0.94,10
34,219,2.7,0.61737086851952,0.071834594993541,0.696666666666667,0.921666666666667,10
34,219,2.9,0.622410358948176,0.0679137699077738,0.75,0.902083333333333,10
35,225,0.1,0.280289819144204,0.0283188665317092,0.103333333333333,0.99875,10
35,225,0.3,0.31342228488716,0.0211243465320244,0.126666666666667,0.99875,10
35,225,0.5,0.359038250330946,0.0289797345567521,0.163333333333333,0.99875,10
35,225,0.7,0.390123617500143,0.0288351474763727,0.196666666666667,0.9975,10
35,225,0.9,0.426967589551992,0.055659168914353,0.236666666666667,0.996666666666667,10
35,225,1.1,0.452421077753512,0.0470041380501776,0.263333333333333,0.99625,10
35,225,1.3,0.490132143033441,0.0397792087192739,0.316666666666667,0.993333333333333,10
35,225,1.5,0.526090253359071,0.0462369286753505,0.368333333333333,0.990833333333333,10
35,225,1.7,0.558584979407454,0.040929027892382,0.418333333333333,0.987916666666667,10
35,225,1.9,0.582724454101562,0.042997997410365,0.47,0.9825,10
35,225,2.1,0.606773205177917,0.0455112747478707,0.526666666666667,0.975,10
35,225,2.3,0.635772456081094,0.0434882666952858,0.59,0.9675,10
35,225,2.5,0.646508351586801,0.0435725490540204,0.636666666666667,0.957083333333333,10
35,225,2.7,0.64242098666024,0.0482230527363879,0.666666666666667,0.945416666666667,10
35,225,2.9,0.652424187323607,0.050250422903226,0.721666666666667,0.930416666666667,10
36,228,0.1,0.295867406618252,0.0356816414172329,0.108333333333333,1,10
36,228,0.3,0.325464970685988,0.0488756672138598,0.133333333333333,0.999583333333333,10
36,228,0.5,0.350233109745133,0.0460131815705843,0.155,0.999166666666667,10
36,228,0.7,0.38310414436813,0.0547929068928079,0.19,0.997916666666667,10
36,228,0.9,0.414106740099238,0.04574703338286,0.22,0.9975,10
36,228,1.1,0.44577735147848,0.0533335134885413,0.263333333333333,0.995,10
36,228,1.3,0.503993441312956,0.0511847673841588,0.328333333333333,0.994166666666667,10
36,228,1.5,0.540817998107369,0.0548184738692877,0.383333333333333,0.99125,10
36,228,1.7,0.569530752173469,0.0487949973849409,0.433333333333333,0.9875,10
36,228,1.9,0.598261027114259,0.0405486500645632,0.485,0.983333333333333,10
36,228,2.1,0.611417969302294,0.034247523490794,0.528333333333333,0.97625,10
36,228,2.3,0.615939051243212,0.0459871641573143,0.568333333333333,0.96625,10
36,228,2.5,0.615664381531585,0.0487939378191549,0.611666666666667,0.952083333333333,10
36,228,2.7,0.626407861115969,0.0516949104809006,0.668333333333333,0.937083333333333,10
36,228,2.9,0.632455650153873,0.0614711935147406,0.715,0.922083333333333,10
37,238,0.1,0.239836287363837,0.0471690603568125,0.075,0.999583333333333,10
37,238,0.3,0.279466048752448,0.0464030538563596,0.1,0.999583333333333,10
37,238,0.5,0.31273803939203,0.0394226873373997,0.125,0.999166666666667,10
37,238,0.7,0.352551348029409,0.0565030416390178,0.16,0.99875,10
37,238,0.9,0.371752302344928,0.0757714733509193,0.186666666666667,0.997083333333333,10
37,238,1.1,0.399653622533106,0.0721517549189762,0.22,0.995,10
37,238,1.3,0.439841447602685,0.0575346534940916,0.261666666666667,0.994166666666667,10
37,238,1.5,0.478343188942674,0.0523426187699665,0.313333333333333,0.99125,10
37,238,1.7,0.51360259515107,0.0522504497310344,0.366666666666667,0.9875,10
37,238,1.9,0.540997724320472,0.0557019968643614,0.415,0.983333333333333,10
37,238,2.1,0.563758977808226,0.0574762130204021,0.46,0.978333333333333,10
37,238,2.3,0.592610654687745,0.0567548889248374,0.516666666666667,0.9725,10
37,238,2.5,0.621551153067755,0.0635667602643817,0.575,0.965833333333333,10
37,238,2.7,0.633923821538596,0.0637959554667032,0.625,0.955416666666667,10
37,238,2.9,0.631021371711566,0.0488561549433155,0.658333333333333,0.942916666666667,10
38,244,0.1,0.261591012088215,0.0509202592296386,0.0866666666666667,1,10
38,244,0.3,0.288873061429849,0.0540979937053267,0.105,1,10
38,244,0.5,0.325291222425833,0.0695628533567773,0.133333333333333,1,10
38,244,0.7,0.366472269473067,0.0750794990984998,0.171666666666667,0.999166666666667,10
38,244,0.9,0.39550188626306,0.0697977529150279,0.196666666666667,0.999166666666667,10
38,244,1.1,0.44738396289131,0.0489014698850221,0.246666666666667,0.99875,10
38,244,1.3,0.484074918932916,0.0589737072626878,0.29,0.997916666666667,10
38,244,1.5,0.500384945495425,0.0634525918004373,0.321666666666667,0.995,10
38,244,1.7,0.530709619205219,0.0641773267700772,0.371666666666667,0.991666666666667,10
38,244,1.9,0.557009573520253,0.0686205657001808,0.42,0.9875,10
38,244,2.1,0.595761532406436,0.0701590325808568,0.485,0.982916666666667,10
38,244,2.3,0.619510117897771,0.0713948053713579,0.54,0.975833333333333,10
38,244,2.5,0.65235969476689,0.0589495391107832,0.6,0.970833333333333,10
38,244,2.7,0.672884037178691,0.046402819270915,0.656666666666667,0.961666666666667,10
38,244,2.9,0.690115722320382,0.053167417895558,0.713333333333333,0.950416666666667,10
39,247,0.1,0.248707547713187,0.0461995075956321,0.0783333333333333,1,10
39,247,0.3,0.280984142548999,0.0495995026267304,0.103333333333333,0.999166666666667,10
39,247,0.5,0.311404815932081,0.0601320734402167,0.13,0.998333333333333,10
39,247,0.7,0.350070880434099,0.0506157589112344,0.163333333333333,0.9975,10
39,247,0.9,0.384395394034737,0.0587449412730193,0.196666666666667,0.996666666666667,10
39,247,1.1,0.416178102437548,0.0547649330345875,0.235,0.994583333333333,10
39,247,1.3,0.449990081461608,0.0458293891737439,0.273333333333333,0.993333333333333,10
39,247,1.5,0.508300928522564,0.0486903408086686,0.343333333333333,0.991666666666667,10
39,247,1.7,0.546784439563437,0.0496200680546476,0.395,0.99,10
39,247,1.9,0.589414542991664,0.0461779082404981,0.465,0.985416666666667,10
39,247,2.1,0.614441453506216,0.0591623208989868,0.516666666666667,0.980416666666667,10
39,247,2.3,0.630779376791047,0.0675579675393006,0.561666666666667,0.97375,10
39,247,2.5,0.640485168708445,0.0555203211867467,0.606666666666667,0.964166666666667,10
39,247,2.7,0.664549976624552,0.0528659834781604,0.67,0.954166666666667,10
39,247,2.9,0.663635135089366,0.0538113153955845,0.711666666666667,0.939583333333333,10
40,257,0.1,0.172881229115311,0.100198260023465,0.05,0.999583333333333,10
40,257,0.3,0.223677551338508,0.0750547081389177,0.0716666666666667,0.999166666666667,10
40,257,0.5,0.256657332962169,0.0695769008375426,0.0916666666666667,0.99875,10
40,257,0.7,0.301367786414543,0.0711449948456747,0.123333333333333,0.998333333333333,10
40,257,0.9,0.342973502214642,0.0716130523839098,0.161666666666667,0.997083333333333,10
40,257,1.1,0.389690810956938,0.0561146397803728,0.201666666666667,0.996666666666667,10
40,257,1.3,0.407041600231061,0.0552045764534916,0.221666666666667,0.995833333333333,10
40,257,1.5,0.446796938101378,0.0592217872705499,0.27,0.99375,10
40,257,1.7,0.483822062192528,0.0704260033561683,0.315,0.9925,10
40,257,1.9,0.544071798437342,0.0790344488883694,0.391666666666667,0.990416666666667,10
40,257,2.1,0.565518670640109,0.0885383245708872,0.435,0.985833333333333,10
40,257,2.3,0.58417100603127,0.0789911797659989,0.488333333333333,0.977916666666667,10
40,257,2.5,0.609042715838411,0.0777700296756846,0.546666666666667,0.97,10
40,257,2.7,0.639345107514868,0.0711272489410965,0.613333333333333,0.962083333333333,10
40,257,2.9,0.645656407266826,0.0655055609550686,0.663333333333333,0.948333333333333,10
